Trial 1,Trial 2,Trial 3,Trial 4,Trial 5,Trial 6,Trial 7,Trial 8,Trial 9,Trial 10,Trial 11,Trial 12,Average
7,1,5,6,7,4,5,4,4,6,3,6,4.833333333333333
4,0,4,6,8,3,4,5,0,1,4,4,3.5833333333333335
4,0,8,5,7,2,4,7,2,4,4,3,4.166666666666667
4,0,3,12,9,2,3,12,0,4,2,4,4.583333333333333
3,3,3,4,12,5,4,8,2,7,2,10,5.25
3,2,7,6,5,1,5,8,4,6,4,12,5.25
3,1,10,3,5,5,4,2,2,5,3,9,4.333333333333333
8,3,9,6,6,4,3,6,1,9,8,8,5.916666666666667
5,2,5,5,4,1,1,5,4,4,7,10,4.416666666666667
4,3,10,3,5,3,5,6,5,7,7,8,5.5
2,3,8,1,7,2,5,7,1,10,5,12,5.25
2,1,9,3,5,0,8,8,2,9,4,11,5.166666666666667
2,2,4,1,2,3,8,4,4,6,4,12,4.333333333333333
2,1,7,1,8,5,2,6,2,9,8,7,4.833333333333333
6,4,6,6,4,1,3,10,2,7,10,7,5.5
4,3,9,5,7,3,4,12,2,8,5,4,5.5
3,3,5,3,10,6,5,9,3,10,4,11,6
2,4,5,2,6,6,1,5,2,10,5,9,4.75
4,2,8,2,4,2,2,8,6,8,9,8,5.25
5,3,7,4,6,2,6,10,1,8,3,9,5.333333333333333
4,1,10,6,8,1,3,6,7,6,6,7,5.416666666666667
6,1,4,7,8,1,2,8,4,5,5,8,4.916666666666667
3,0,8,6,6,3,3,8,6,8,4,9,5.333333333333333
6,6,3,11,8,3,5,5,5,7,2,12,6.083333333333333
2,0,7,8,5,1,5,8,5,6,5,5,4.75
5,4,7,9,6,4,7,11,5,4,3,14,6.583333333333333
5,0,7,3,3,7,4,12,7,7,8,15,6.5
2,4,9,4,2,7,5,12,4,2,5,17,6.083333333333333
6,2,3,7,5,4,3,12,6,3,5,14,5.833333333333333
4,3,7,3,5,4,4,13,6,3,6,7,5.416666666666667
2,3,6,7,2,9,1,16,3,7,3,13,6
4,2,9,2,1,3,4,17,6,3,8,15,6.166666666666667
2,4,13,6,0,4,2,9,4,2,1,19,5.5
1,3,7,4,2,3,3,13,2,5,3,18,5.333333333333333
4,6,9,3,4,7,5,17,5,3,6,8,6.416666666666667
4,6,7,8,6,7,6,12,5,6,5,7,6.583333333333333
4,4,6,5,7,3,4,14,5,2,5,13,6
3,1,8,5,2,8,4,15,3,3,7,8,5.583333333333333
3,3,7,3,11,3,6,15,5,4,5,11,6.333333333333333
5,6,8,3,5,3,10,14,5,1,2,15,6.416666666666667
5,6,6,6,6,4,3,22,3,8,4,13,7.166666666666667
7,6,6,6,4,6,3,11,1,5,7,12,6.166666666666667
2,2,8,7,3,3,7,13,2,4,3,12,5.5
3,2,11,9,3,2,7,7,1,1,8,16,5.833333333333333
5,3,9,1,6,3,6,14,2,1,5,13,5.666666666666667
4,6,7,2,3,5,5,17,3,4,4,13,6.083333333333333
3,3,2,4,4,2,4,15,0,1,5,9,4.333333333333333
5,5,5,4,7,3,5,16,5,3,6,7,5.916666666666667
0,3,9,8,8,4,2,15,2,5,3,11,5.833333333333333
1,4,0,3,7,4,3,21,3,1,3,9,4.916666666666667
3,5,8,5,6,5,4,17,4,3,5,18,6.916666666666667
3,6,4,3,8,4,4,13,2,1,7,8,5.25
1,5,8,3,4,2,5,18,9,4,2,14,6.25
1,6,9,6,7,7,3,16,5,2,7,13,6.833333333333333
0,6,6,5,9,4,6,19,2,2,4,10,6.083333333333333
2,7,10,5,10,1,4,23,3,3,5,12,7.083333333333333
2,10,7,3,7,4,2,11,10,2,3,7,5.666666666666667
3,6,5,7,8,6,4,22,9,3,6,8,7.25
5,4,7,4,13,4,1,15,9,3,7,9,6.75
5,8,7,5,12,8,3,18,6,5,5,8,7.5
6,6,9,9,16,5,2,15,8,4,9,10,8.25
2,5,10,7,11,5,3,11,7,2,6,9,6.5
6,8,11,2,12,3,3,22,14,0,8,10,8.25
4,7,8,5,13,2,5,14,10,3,6,12,7.416666666666667
3,8,5,6,14,4,5,15,8,5,6,13,7.666666666666667
4,4,10,3,16,6,4,20,11,4,4,10,8
4,13,10,7,16,4,3,14,9,2,8,13,8.583333333333334
2,10,10,7,17,3,6,12,8,1,10,9,7.916666666666667
6,6,7,6,18,5,2,17,9,1,8,16,8.416666666666666
5,9,7,8,17,4,4,16,9,2,10,6,8.083333333333334
2,16,7,3,23,6,4,12,7,0,3,9,7.666666666666667
1,12,9,5,26,3,2,13,6,5,4,12,8.166666666666666
2,4,5,5,18,5,4,24,7,3,8,8,7.75
2,11,7,6,21,3,3,15,8,2,7,10,7.916666666666667
3,7,2,7,20,5,5,15,12,2,7,13,8.166666666666666
6,6,7,13,24,4,2,21,13,4,5,9,9.5
5,9,7,3,17,9,6,21,9,3,5,12,8.833333333333334
4,6,7,10,21,5,8,13,9,0,3,13,8.25
4,8,12,4,14,10,3,22,11,2,3,13,8.833333333333334
3,13,8,6,19,7,8,15,7,2,4,7,8.25
3,8,10,7,20,6,5,18,11,4,4,11,8.916666666666666
3,13,10,11,24,7,6,21,13,2,2,5,9.75
3,4,7,12,24,8,5,17,17,4,7,5,9.416666666666666
2,12,6,8,21,2,2,16,11,2,6,12,8.333333333333334
7,11,6,7,14,2,2,18,13,3,4,12,8.25
5,14,8,15,23,5,2,18,11,7,10,7,10.416666666666666
2,7,7,9,27,4,4,17,13,5,8,7,9.166666666666666
5,9,15,9,26,5,6,21,12,6,8,11,11.083333333333334
5,6,6,4,27,8,5,19,12,4,4,7,8.916666666666666
2,11,6,5,16,5,5,21,12,5,8,9,8.75
2,7,7,8,26,4,6,14,15,3,6,12,9.166666666666666
7,7,7,8,20,6,4,16,9,2,4,6,8
3,6,8,6,21,1,4,15,10,3,3,9,7.416666666666667
3,7,10,13,27,5,5,17,11,3,5,6,9.333333333333334
3,9,8,12,21,3,2,21,11,3,2,8,8.583333333333334
4,6,8,8,23,5,2,19,12,5,6,7,8.75
4,3,9,5,22,5,4,16,8,3,5,6,7.5
8,6,7,11,23,9,5,23,13,1,5,4,9.583333333333334
6,8,7,9,25,7,1,18,14,5,6,11,9.75
4,3,12,7,28,7,2,18,10,3,5,12,9.25
3,10,9,11,22,8,4,22,15,3,9,8,10.333333333333334
2,11,11,8,21,6,4,20,8,3,10,13,9.75
4,5,10,9,24,2,8,19,13,4,7,8,9.416666666666666
3,8,14,9,25,3,7,18,13,11,6,13,10.833333333333334
4,9,13,8,24,7,3,17,11,3,3,11,9.416666666666666
2,10,11,12,22,10,4,18,9,3,4,9,9.5
4,7,8,8,23,5,3,23,11,3,0,10,8.75
3,6,9,11,26,5,3,20,14,3,8,12,10
2,8,13,9,25,7,5,19,18,4,5,8,10.25
3,11,16,14,21,8,5,23,10,1,4,12,10.666666666666666
3,7,9,9,22,5,4,21,8,3,7,9,8.916666666666666
2,6,9,5,22,5,6,27,11,1,5,12,9.25
3,6,11,14,26,9,3,20,13,2,2,12,10.083333333333334
3,7,14,10,20,6,3,23,7,3,7,10,9.416666666666666
7,8,7,10,24,5,4,20,8,4,5,6,9
1,9,13,14,22,12,4,22,9,6,5,8,10.416666666666666
3,6,12,17,21,7,3,20,8,3,7,12,9.916666666666666
9,4,17,18,23,11,5,24,8,3,4,9,11.25
6,8,14,13,22,9,4,19,9,6,5,4,9.916666666666666
2,4,11,10,20,5,7,22,7,5,7,10,9.166666666666666
1,7,15,13,25,10,2,23,14,6,5,11,11
5,4,10,10,23,16,3,27,16,4,7,6,10.916666666666666
5,4,16,9,21,11,2,19,18,1,6,13,10.416666666666666
3,5,15,11,23,7,7,19,14,3,9,10,10.5
2,3,12,13,25,8,3,26,17,7,9,7,11
3,4,13,12,22,8,4,21,13,4,7,12,10.25
1,7,19,12,25,6,7,23,13,5,7,12,11.416666666666666
3,9,12,15,23,8,3,21,14,2,10,10,10.833333333333334
3,6,14,13,22,9,5,26,11,0,13,11,11.083333333333334
5,7,20,19,18,7,3,27,19,4,10,7,12.166666666666666
3,5,14,16,19,11,6,20,11,6,10,6,10.583333333333334
3,8,17,16,25,10,6,29,16,5,8,8,12.583333333333334
5,9,12,18,17,8,6,28,19,5,13,4,12
1,11,14,13,17,6,4,23,16,5,8,5,10.25
7,6,13,10,16,10,9,25,24,3,10,12,12.083333333333334
6,12,9,11,18,6,3,25,15,3,9,6,10.25
3,9,13,13,19,13,10,21,19,6,10,12,12.333333333333334
4,12,9,6,24,5,4,21,15,4,17,7,10.666666666666666
5,8,18,14,22,9,3,24,9,4,16,9,11.75
9,4,12,9,22,9,5,22,15,3,14,6,10.833333333333334
3,5,12,12,20,6,4,16,15,5,15,10,10.25
3,3,11,16,23,10,3,31,11,2,11,11,11.25
4,6,10,14,21,8,5,23,16,2,9,10,10.666666666666666
4,10,11,22,26,7,3,27,12,1,13,12,12.333333333333334
5,7,9,14,30,10,6,27,17,4,15,10,12.833333333333334
2,10,12,15,23,6,5,29,13,8,8,15,12.166666666666666
4,9,11,10,29,10,1,23,14,4,10,9,11.166666666666666
5,3,12,10,27,8,11,23,15,3,12,14,11.916666666666666
4,9,8,11,19,9,4,25,15,8,17,6,11.25
3,7,11,13,24,9,4,23,15,1,14,11,11.25
2,8,11,11,27,8,6,31,18,2,13,6,11.916666666666666
5,8,13,12,26,14,4,24,19,3,14,9,12.583333333333334
4,10,10,10,23,10,6,24,15,6,16,6,11.666666666666666
3,6,7,10,21,10,7,25,18,4,12,13,11.333333333333334
3,1,9,16,16,4,3,22,14,4,10,12,9.5
7,2,9,11,19,9,3,21,9,1,18,11,10
5,4,10,12,25,7,5,29,16,6,11,11,11.75
5,2,9,13,26,9,0,22,12,1,15,8,10.166666666666666
4,1,10,12,24,8,3,27,18,4,16,10,11.416666666666666
2,4,15,10,23,9,10,30,12,5,17,10,12.25
5,6,10,18,21,7,4,25,24,5,18,13,13
0,2,13,14,19,10,6,24,18,4,15,12,11.416666666666666
3,2,14,7,29,8,6,28,19,4,15,16,12.583333333333334
1,6,13,15,27,10,4,18,16,9,15,16,12.5
3,4,9,12,21,8,4,24,21,3,16,16,11.75
3,5,7,5,25,7,7,29,17,3,9,14,10.916666666666666
5,3,10,10,26,12,7,26,20,3,16,19,13.083333333333334
5,8,12,10,17,6,5,28,20,3,16,13,11.916666666666666
7,7,8,3,22,10,5,27,13,4,11,16,11.083333333333334
3,5,14,10,24,14,6,22,16,2,15,20,12.583333333333334
4,6,7,5,25,8,10,27,19,4,9,18,11.833333333333334
1,7,13,10,30,14,4,24,17,5,8,23,13
4,14,9,11,26,8,6,28,23,7,21,20,14.75
4,5,12,12,27,5,8,28,13,3,10,14,11.75
6,8,12,13,25,7,5,27,16,4,13,12,12.333333333333334
3,11,10,10,28,12,7,22,18,5,14,14,12.833333333333334
2,10,16,9,28,9,5,26,15,4,11,13,12.333333333333334
7,15,11,10,24,15,8,25,20,7,14,19,14.583333333333334
2,14,9,5,28,12,7,27,16,2,10,15,12.25
3,10,12,6,24,8,7,24,20,5,11,15,12.083333333333334
3,11,10,8,26,16,7,33,11,5,9,16,12.916666666666666
2,13,7,11,25,13,6,24,11,8,13,14,12.25
3,8,12,12,30,14,6,26,13,3,13,13,12.75
3,8,8,11,27,14,7,22,19,9,12,21,13.416666666666666
6,15,6,6,26,12,11,24,14,6,10,23,13.25
7,9,7,5,22,12,8,24,17,5,13,13,11.833333333333334
5,15,9,8,26,9,9,22,14,1,15,16,12.416666666666666
4,8,7,2,29,14,6,32,15,1,14,10,11.833333333333334
3,12,8,7,29,14,10,25,13,2,16,16,12.916666666666666
5,15,5,11,23,10,8,24,17,5,10,19,12.666666666666666
4,13,6,9,23,10,9,22,20,3,13,16,12.333333333333334
0,8,4,9,24,18,7,27,16,6,14,15,12.333333333333334
3,7,5,5,26,9,4,22,18,1,11,14,10.416666666666666
6,5,7,9,24,9,11,24,16,3,12,10,11.333333333333334
7,10,9,5,19,11,5,22,20,9,16,10,11.916666666666666
2,11,10,9,23,12,6,24,16,4,13,15,12.083333333333334
0,14,8,6,24,14,6,25,14,5,13,13,11.833333333333334
7,17,7,12,22,13,5,23,14,2,21,11,12.833333333333334
4,15,6,7,17,11,6,21,18,7,16,11,11.583333333333334
3,13,7,10,17,14,5,21,22,5,12,14,11.916666666666666
3,18,6,4,23,14,7,23,14,8,15,9,12
6,16,5,12,24,12,6,18,15,7,18,10,12.416666666666666
1,13,6,11,25,9,5,27,21,1,16,12,12.25
1,11,4,13,22,8,3,25,19,4,18,7,11.25
7,16,4,9,15,7,3,25,19,3,16,19,11.916666666666666
4,8,8,11,19,14,2,21,18,3,9,12,10.75
9,12,4,9,22,11,3,23,15,6,16,12,11.833333333333334
1,12,6,7,21,7,3,26,18,5,9,8,10.25
3,18,7,12,21,9,9,22,12,6,13,10,11.833333333333334
4,14,5,10,18,10,3,27,22,3,14,8,11.5
2,17,2,9,27,11,8,23,12,3,13,12,11.583333333333334
0,13,8,9,23,14,6,24,20,5,12,7,11.75
5,14,5,7,26,18,8,25,13,5,12,5,11.916666666666666
6,16,10,8,21,9,5,20,11,5,14,9,11.166666666666666
4,14,5,12,20,10,10,27,17,3,15,11,12.333333333333334
2,13,7,9,20,14,9,25,18,5,9,9,11.666666666666666
1,15,6,5,22,12,2,23,21,3,16,11,11.416666666666666
3,9,7,9,16,12,5,17,22,6,12,6,10.333333333333334
8,6,8,6,17,12,11,21,17,7,11,7,10.916666666666666
2,12,4,9,27,11,6,21,18,7,13,10,11.666666666666666
4,12,11,7,27,12,9,24,17,5,17,10,12.916666666666666
2,11,7,12,22,12,12,21,16,4,14,7,11.666666666666666
2,9,5,10,21,10,6,20,18,3,19,9,11
5,10,7,9,27,17,13,22,17,10,13,9,13.25
3,9,7,10,23,10,9,23,13,6,13,6,11
2,7,4,7,18,11,8,19,22,5,12,6,10.083333333333334
2,7,6,11,18,9,10,23,16,4,12,10,10.666666666666666
6,13,6,6,19,7,10,26,24,6,15,5,11.916666666666666
4,12,6,6,18,9,11,22,17,5,11,11,11
2,11,6,8,17,4,11,25,20,6,13,7,10.833333333333334
2,7,5,10,20,9,14,22,18,1,16,6,10.833333333333334
3,12,6,15,18,9,12,17,16,4,17,12,11.75
4,8,4,11,11,11,11,24,10,5,17,8,10.333333333333334
3,9,7,11,14,4,6,24,20,4,17,8,10.583333333333334
5,7,8,9,18,9,10,19,15,6,14,3,10.25
4,8,4,6,21,7,7,22,13,3,17,7,9.916666666666666
9,13,9,10,10,15,13,25,19,1,19,7,12.5
6,12,8,7,16,12,7,20,12,6,20,10,11.333333333333334
3,14,4,11,17,8,12,26,13,2,19,8,11.416666666666666
2,10,5,11,17,12,14,24,14,3,16,8,11.333333333333334
4,14,9,13,16,13,12,24,16,3,17,11,12.666666666666666
7,11,4,7,13,13,9,24,19,2,19,1,10.75
3,14,7,6,13,9,8,26,16,5,14,6,10.583333333333334
6,12,2,9,17,8,8,23,15,2,11,6,9.916666666666666
3,11,4,7,16,11,12,21,15,7,19,5,10.916666666666666
5,8,4,4,13,11,6,18,18,1,17,5,9.166666666666666
2,10,8,6,15,11,6,24,15,5,16,6,10.333333333333334
2,9,3,10,14,5,4,19,17,7,16,8,9.5
6,9,4,10,18,15,5,26,12,4,17,8,11.166666666666666
3,7,5,5,18,8,8,25,16,4,20,6,10.416666666666666
3,12,4,7,10,14,8,23,15,4,15,2,9.75
3,12,1,12,14,14,10,23,19,4,20,2,11.166666666666666
7,14,2,8,12,10,12,25,16,6,15,6,11.083333333333334
4,7,2,8,15,12,8,28,20,5,18,8,11.25
4,11,3,7,15,11,8,29,16,6,23,5,11.5
5,16,5,7,14,9,15,24,16,5,17,1,11.166666666666666
7,10,2,3,19,13,11,28,16,3,16,7,11.25
10,14,4,4,16,11,9,21,15,1,17,3,10.416666666666666
4,19,1,11,15,9,6,23,14,2,15,5,10.333333333333334
6,14,4,8,15,13,8,20,16,5,19,4,11
3,9,5,8,21,11,7,25,20,5,15,7,11.333333333333334
5,17,8,11,12,11,10,25,20,1,19,5,12
5,14,8,5,13,7,6,21,17,1,18,7,10.166666666666666
3,5,3,5,14,9,7,25,16,2,20,4,9.416666666666666
5,11,5,8,21,13,10,25,14,3,19,1,11.25
6,11,5,7,21,16,7,25,11,3,20,2,11.166666666666666
1,10,6,6,19,19,12,24,16,4,19,3,11.583333333333334
4,15,6,10,20,10,15,17,19,4,17,6,11.916666666666666
4,9,4,8,21,10,9,19,17,1,22,9,11.083333333333334
6,9,6,6,22,9,6,19,26,2,29,6,12.166666666666666
2,15,4,6,24,8,6,20,17,3,25,11,11.75
1,20,2,4,17,18,15,24,22,2,15,1,11.75
8,12,6,11,15,16,13,25,22,2,19,8,13.083333333333334
9,16,3,5,24,3,17,16,19,4,18,2,11.333333333333334
6,12,4,9,15,13,11,23,22,4,18,4,11.75
6,15,8,7,15,11,12,9,19,3,17,9,10.916666666666666
6,14,4,8,18,16,10,17,18,3,22,4,11.666666666666666
1,15,4,5,13,8,9,16,20,3,21,4,9.916666666666666
3,11,1,2,14,13,10,14,19,1,17,5,9.166666666666666
4,13,3,7,19,9,10,13,19,2,21,3,10.25
5,12,3,7,20,12,6,19,16,3,15,3,10.083333333333334
6,13,2,7,12,13,6,19,16,0,15,8,9.75
4,17,4,9,19,10,10,16,23,7,12,4,11.25
3,16,5,4,18,11,9,15,14,4,18,4,10.083333333333334
4,9,2,8,17,13,13,19,22,5,19,2,11.083333333333334
6,13,4,6,10,11,10,15,13,1,16,8,9.416666666666666
3,10,2,5,21,13,7,16,14,3,18,9,10.083333333333334
6,11,8,8,19,11,5,21,21,5,20,8,11.916666666666666
4,15,3,6,21,12,11,18,18,6,23,7,12
6,14,6,5,23,6,10,14,16,3,16,9,10.666666666666666
6,10,3,9,21,13,10,17,13,1,15,4,10.166666666666666
3,8,6,6,23,9,8,15,16,5,17,6,10.166666666666666
4,8,5,8,19,7,11,22,19,3,14,5,10.416666666666666
8,13,1,10,19,11,6,17,16,2,16,7,10.5
4,17,6,5,19,9,7,12,16,5,12,4,9.666666666666666
6,16,2,9,16,6,11,17,18,6,16,9,11
12,16,7,11,18,10,7,13,12,3,12,9,10.833333333333334
7,14,6,4,20,12,12,19,16,3,11,3,10.583333333333334
2,11,10,10,20,12,5,15,14,4,20,5,10.666666666666666
6,17,4,7,18,14,8,16,16,1,13,12,11
2,12,2,4,22,9,8,17,13,5,12,11,9.75
5,12,3,11,14,12,8,12,15,3,10,11,9.666666666666666
8,9,2,5,15,11,7,20,10,4,11,6,9
3,12,5,6,23,12,7,18,11,2,13,11,10.25
3,4,4,5,25,16,13,13,11,2,9,10,9.583333333333334
4,14,6,9,16,16,8,14,12,3,16,6,10.333333333333334
7,6,2,4,18,17,9,22,14,0,13,9,10.083333333333334
10,12,3,11,19,13,8,19,15,4,15,6,11.25
5,7,6,5,15,8,5,14,7,1,15,7,7.916666666666667
9,12,6,8,15,12,8,17,14,1,14,9,10.416666666666666
5,13,2,3,16,14,4,19,19,2,7,12,9.666666666666666
10,11,10,6,14,15,3,18,14,3,13,4,10.083333333333334
3,15,4,10,15,14,8,22,17,4,13,4,10.75
4,9,7,6,13,13,8,19,15,2,19,5,10
5,12,2,10,14,13,10,14,12,3,11,5,9.25
8,11,0,9,19,11,6,13,14,1,14,3,9.083333333333334
5,13,2,5,21,17,11,19,16,1,15,2,10.583333333333334
6,8,8,6,18,12,11,16,11,4,9,2,9.25
6,9,4,11,15,17,10,20,11,3,16,3,10.416666666666666
5,9,4,8,17,8,8,19,12,4,13,4,9.25
6,7,4,8,13,14,9,22,9,0,12,1,8.75
6,9,8,4,13,11,12,22,12,1,22,4,10.333333333333334
8,11,7,8,20,11,5,17,17,3,12,3,10.166666666666666
8,9,4,8,14,10,2,13,4,2,15,4,7.75
5,11,1,6,13,15,9,21,11,4,10,7,9.416666666666666
9,10,5,4,14,10,6,24,12,4,17,5,10
5,9,3,6,19,5,11,18,8,6,12,9,9.25
6,7,1,6,19,13,7,22,17,1,17,6,10.166666666666666
10,10,3,3,14,11,7,23,17,2,19,5,10.333333333333334
3,10,4,6,16,9,9,14,11,4,11,6,8.583333333333334
6,10,5,5,19,14,7,16,12,2,12,10,9.833333333333334
8,14,6,9,20,15,8,15,11,3,16,2,10.583333333333334
5,4,5,9,13,9,9,13,15,6,12,3,8.583333333333334
10,9,3,10,16,12,7,18,11,7,11,4,9.833333333333334
7,12,5,7,17,16,7,18,10,5,11,4,9.916666666666666
5,13,6,7,15,14,7,19,8,0,10,7,9.25
7,10,4,4,21,9,7,16,11,2,13,6,9.166666666666666
5,17,6,14,19,7,9,20,12,4,12,6,10.916666666666666
4,15,2,7,17,8,6,19,4,2,9,6,8.25
3,15,3,10,15,10,5,20,10,8,17,7,10.25
5,10,2,11,17,15,5,20,5,6,10,8,9.5
6,16,1,11,18,7,5,14,9,2,13,9,9.25
4,9,0,9,13,10,7,17,13,4,17,8,9.25
7,9,5,11,14,9,7,23,12,5,17,5,10.333333333333334
4,13,4,10,20,14,6,19,4,5,14,8,10.083333333333334
9,7,4,15,20,12,8,26,16,4,12,6,11.583333333333334
1,12,3,11,14,12,5,18,11,4,16,4,9.25
6,17,9,11,15,14,3,19,11,2,10,8,10.416666666666666
5,14,4,14,16,11,5,14,11,5,14,6,9.916666666666666
7,14,5,7,18,10,6,21,15,2,10,4,9.916666666666666
5,10,4,10,22,13,8,22,14,3,12,5,10.666666666666666
9,10,8,8,16,10,3,25,9,4,15,4,10.083333333333334
8,9,6,10,21,19,8,18,10,2,12,4,10.583333333333334
11,8,2,9,21,10,5,21,9,3,13,7,9.916666666666666
1,10,7,11,19,15,4,17,9,4,17,4,9.833333333333334
2,13,5,8,17,13,5,20,13,3,11,1,9.25
4,11,6,7,16,14,3,19,7,3,13,9,9.333333333333334
5,9,2,9,13,16,2,21,6,0,19,6,9
6,13,7,6,15,15,3,18,18,3,13,6,10.25
6,8,9,9,21,12,2,14,8,6,9,6,9.166666666666666
4,7,3,7,19,20,5,21,7,6,16,5,10
3,9,8,12,17,17,5,16,10,6,11,4,9.833333333333334
4,10,3,9,19,18,7,18,3,3,11,3,9
10,17,6,12,15,15,5,21,6,1,14,7,10.75
5,11,5,9,19,15,8,19,8,0,16,10,10.416666666666666
9,11,4,8,20,19,7,21,8,2,10,6,10.416666666666666
7,10,3,10,25,14,6,15,12,2,13,7,10.333333333333334
9,11,7,9,23,16,8,21,11,5,16,5,11.75
0,15,2,7,18,16,6,19,10,0,10,2,8.75
