Trial 1,Trial 2,Trial 3,Trial 4,Trial 5,Trial 6,Trial 7,Trial 8,Trial 9,Trial 10,Trial 11,Trial 12,Average
8,18,10,4,13,22,9,28,15,12,11,5,12.916666666666666
19,19,12,8,8,23,13,31,12,8,10,2,13.75
13,8,9,8,10,20,9,27,14,9,11,0,11.5
19,11,7,7,14,23,10,23,15,9,5,3,12.166666666666666
15,11,13,6,9,20,7,25,12,7,5,0,10.833333333333334
18,13,8,6,5,23,7,28,12,10,4,2,11.333333333333334
11,18,13,8,9,22,13,29,17,7,6,0,12.75
19,12,8,7,9,20,12,21,15,8,7,2,11.666666666666666
16,12,5,5,10,19,11,21,17,5,9,1,10.916666666666666
15,16,9,10,10,20,14,27,17,6,7,5,13
19,13,11,6,6,25,8,25,14,8,9,1,12.083333333333334
14,14,9,8,8,22,14,27,20,7,12,0,12.916666666666666
17,16,9,8,6,21,14,29,15,5,12,3,12.916666666666666
15,13,5,10,10,18,10,23,13,3,8,3,10.916666666666666
15,13,12,4,13,20,11,18,12,11,11,3,11.916666666666666
17,12,11,6,12,18,13,29,18,9,11,4,13.333333333333334
9,11,11,4,11,21,11,21,20,11,11,3,12
14,13,9,12,12,19,13,22,12,10,9,4,12.416666666666666
16,15,11,10,9,17,8,24,13,10,4,3,11.666666666666666
15,14,12,9,10,20,16,27,17,10,5,1,13
11,15,11,11,7,15,13,30,13,6,10,5,12.25
16,9,6,6,8,22,7,26,18,8,7,1,11.166666666666666
11,10,6,15,13,22,9,28,17,11,10,4,13
14,12,4,14,14,19,9,25,12,10,7,5,12.083333333333334
15,14,7,12,16,19,8,28,20,8,6,1,12.833333333333334
12,14,9,11,4,23,10,31,21,7,9,1,12.666666666666666
20,13,11,14,8,23,12,35,17,14,5,2,14.5
19,16,12,8,7,24,13,28,12,14,10,3,13.833333333333334
13,12,8,7,13,22,13,30,13,9,14,1,12.916666666666666
19,13,8,9,9,19,9,22,13,5,9,4,11.583333333333334
11,15,10,15,12,15,9,29,14,10,9,2,12.583333333333334
15,11,9,7,15,22,8,32,19,5,11,1,12.916666666666666
14,14,5,13,12,20,8,27,17,9,8,1,12.333333333333334
16,14,11,12,14,23,11,35,14,11,8,3,14.333333333333334
15,11,12,9,13,26,9,24,14,14,13,3,13.583333333333334
14,17,7,13,9,21,11,24,14,11,10,1,12.666666666666666
18,13,7,12,7,19,15,30,12,13,8,3,13.083333333333334
14,13,9,16,11,22,5,28,15,10,16,3,13.5
17,10,8,7,12,26,8,27,16,14,12,3,13.333333333333334
11,14,8,10,16,24,13,25,13,9,13,6,13.5
17,15,9,8,8,25,9,21,19,11,13,5,13.333333333333334
22,18,7,8,9,24,7,32,20,22,9,2,15
19,15,8,8,10,20,10,27,15,11,13,4,13.333333333333334
15,21,8,8,15,21,8,27,16,14,9,4,13.833333333333334
17,13,9,10,8,21,13,30,15,12,12,2,13.5
15,15,9,17,8,19,6,31,10,15,11,1,13.083333333333334
18,15,7,9,15,21,7,35,14,14,11,4,14.166666666666666
9,15,3,9,11,18,10,34,8,7,12,6,11.833333333333334
17,15,9,9,14,18,11,29,13,10,10,0,12.916666666666666
12,15,4,7,10,22,5,32,15,8,13,6,12.416666666666666
12,16,9,4,9,20,9,25,15,11,9,1,11.666666666666666
21,13,6,8,11,23,4,30,10,10,11,1,12.333333333333334
12,15,14,11,10,17,11,28,11,12,9,4,12.833333333333334
17,18,10,15,20,16,6,25,9,18,8,3,13.75
16,19,7,11,13,17,11,35,12,14,11,2,14
15,13,13,10,11,24,6,26,12,14,13,0,13.083333333333334
16,14,10,14,13,20,6,30,11,14,9,2,13.25
13,13,10,15,11,24,7,33,15,12,6,3,13.5
15,16,5,12,11,25,7,31,19,9,8,3,13.416666666666666
16,12,7,8,16,23,5,27,17,12,7,1,12.583333333333334
18,18,8,9,13,25,11,33,15,10,6,5,14.25
19,15,8,5,14,23,7,26,21,8,10,1,13.083333333333334
16,14,4,15,12,17,12,27,12,12,10,4,12.916666666666666
17,10,8,13,11,22,15,27,15,11,9,4,13.5
17,20,10,10,7,22,14,32,19,14,14,3,15.166666666666666
14,15,10,16,16,23,9,30,17,13,7,3,14.416666666666666
16,18,8,15,10,24,13,34,21,16,8,1,15.333333333333334
9,18,8,17,6,25,8,30,17,12,6,5,13.416666666666666
19,15,6,18,12,19,5,28,18,8,9,2,13.25
16,17,9,11,15,23,7,29,19,13,7,0,13.833333333333334
14,12,15,10,8,27,7,34,18,10,2,2,13.25
14,16,11,12,7,23,9,36,16,12,9,5,14.166666666666666
7,19,9,15,14,26,4,37,21,13,9,2,14.666666666666666
8,14,10,15,13,21,7,28,21,10,5,1,12.75
12,15,10,16,19,22,8,31,20,13,8,2,14.666666666666666
7,14,8,18,16,22,3,30,18,11,6,3,13
9,16,12,9,13,19,6,31,16,9,9,5,12.833333333333334
17,12,7,14,13,23,7,30,14,7,6,5,12.916666666666666
13,14,7,11,15,22,9,32,17,11,9,3,13.583333333333334
17,12,10,10,9,22,8,35,19,11,9,2,13.666666666666666
10,15,7,15,9,20,4,31,17,7,8,4,12.25
16,14,11,8,12,17,7,30,11,17,12,5,13.333333333333334
13,13,4,11,15,24,9,30,24,16,9,3,14.25
10,15,15,10,14,24,5,31,18,9,10,3,13.666666666666666
14,13,14,10,13,21,14,32,14,17,11,2,14.583333333333334
15,12,13,13,14,22,5,31,26,14,10,4,14.916666666666666
15,12,14,16,12,20,4,27,17,14,11,0,13.5
14,9,10,17,10,22,6,26,20,11,6,1,12.666666666666666
11,18,7,13,11,17,3,33,19,10,10,1,12.75
8,8,11,10,15,20,6,25,18,13,6,2,11.833333333333334
5,8,9,12,15,21,4,29,11,10,5,1,10.833333333333334
9,19,14,8,10,24,8,31,18,6,10,3,13.333333333333334
12,14,7,12,17,20,3,26,15,13,11,2,12.666666666666666
12,9,10,11,13,22,2,32,17,15,12,2,13.083333333333334
12,22,6,14,8,20,3,32,19,12,12,6,13.833333333333334
12,20,7,14,13,32,7,31,13,11,15,3,14.833333333333334
7,13,5,14,11,25,3,32,19,8,10,6,12.75
9,15,10,11,17,21,2,30,14,11,12,2,12.833333333333334
12,10,7,11,9,26,4,26,19,12,13,3,12.666666666666666
14,13,7,14,10,26,3,26,13,11,10,5,12.666666666666666
10,13,9,9,10,23,6,31,19,17,10,2,13.25
12,18,4,8,13,27,4,32,13,16,10,3,13.333333333333334
12,16,7,5,11,29,4,25,11,10,10,1,11.75
8,14,7,11,14,25,3,24,17,9,12,1,12.083333333333334
10,16,6,15,16,27,9,28,15,19,14,1,14.666666666666666
15,11,8,9,12,27,7,28,16,12,11,4,13.333333333333334
10,12,7,7,9,20,5,33,10,10,9,1,11.083333333333334
16,17,7,11,14,24,8,32,19,12,11,2,14.416666666666666
13,14,6,10,14,29,7,29,16,11,11,2,13.5
10,12,10,8,12,24,5,26,19,9,11,1,12.25
14,14,7,14,9,25,6,25,17,7,9,2,12.416666666666666
9,16,9,15,13,22,6,30,11,12,9,1,12.75
11,14,9,12,13,26,7,25,16,11,10,5,13.25
13,16,8,15,15,26,2,30,21,9,10,3,14
8,12,10,18,14,19,10,33,22,10,11,1,14
13,16,10,8,15,21,6,34,19,10,6,5,13.583333333333334
11,11,12,16,11,21,1,28,17,14,11,2,12.916666666666666
10,13,5,20,14,24,6,32,15,12,13,0,13.666666666666666
10,10,8,10,11,24,1,31,21,11,12,3,12.666666666666666
13,9,12,10,16,27,1,29,15,13,10,2,13.083333333333334
16,17,9,8,11,25,5,30,21,15,11,3,14.25
8,14,7,13,19,21,5,26,16,12,8,3,12.666666666666666
16,11,9,11,8,27,2,32,18,10,13,3,13.333333333333334
11,15,5,14,15,30,2,26,20,12,14,1,13.75
12,12,4,14,13,25,4,31,14,9,18,3,13.25
14,14,11,8,14,23,2,24,20,9,12,2,12.75
12,13,8,12,9,26,6,34,21,10,13,7,14.25
7,13,7,12,15,25,5,31,21,11,14,10,14.25
14,14,7,11,16,26,1,31,20,11,9,14,14.5
11,14,10,9,17,21,1,30,14,8,14,12,13.416666666666666
9,12,8,10,14,24,6,26,14,19,10,9,13.416666666666666
7,17,4,8,17,21,6,24,19,15,19,10,13.916666666666666
13,14,7,10,14,25,7,29,17,11,16,12,14.583333333333334
12,13,12,17,13,28,5,31,19,15,16,16,16.416666666666668
11,12,8,9,11,22,4,28,19,16,15,12,13.916666666666666
14,10,8,13,5,24,5,31,19,12,10,12,13.583333333333334
11,13,6,10,14,23,5,26,20,14,13,12,13.916666666666666
17,12,5,17,10,22,4,28,16,14,8,21,14.5
11,14,10,12,9,26,4,29,17,13,16,20,15.083333333333334
11,17,8,7,9,24,5,29,18,9,11,21,14.083333333333334
17,12,10,13,14,28,6,35,22,17,17,17,17.333333333333332
12,14,9,13,14,20,1,27,20,10,11,22,14.416666666666666
12,20,9,13,15,21,3,26,16,18,22,14,15.75
11,18,10,7,10,27,6,33,17,14,12,18,15.25
6,12,5,10,10,23,4,29,20,16,20,24,14.916666666666666
11,18,6,7,12,15,5,33,20,15,13,17,14.333333333333334
11,14,7,17,11,23,5,34,20,14,15,19,15.833333333333334
19,16,4,10,15,27,3,29,18,14,14,20,15.75
6,19,5,10,14,21,13,28,15,10,15,16,14.333333333333334
14,15,3,12,14,21,9,33,18,12,18,16,15.416666666666666
17,11,9,13,12,23,6,33,18,19,22,16,16.583333333333332
13,11,5,13,14,20,8,31,19,18,17,17,15.5
14,15,6,17,12,23,6,30,15,19,17,18,16
9,14,3,12,13,30,3,29,15,19,17,18,15.166666666666666
14,16,8,10,15,25,7,36,16,19,21,15,16.833333333333332
15,18,3,12,12,28,6,23,16,16,25,12,15.5
14,14,4,11,10,29,7,25,20,16,19,20,15.75
13,18,6,7,18,26,7,28,13,18,23,17,16.166666666666668
16,14,5,14,11,22,10,33,21,25,21,15,17.25
16,13,6,13,24,25,3,31,25,21,20,17,17.833333333333332
11,16,7,11,13,25,4,27,14,23,21,24,16.333333333333332
14,16,6,12,14,21,4,28,21,16,20,21,16.083333333333332
14,12,6,10,19,19,8,29,15,23,19,21,16.25
12,12,4,10,15,24,7,34,24,21,14,22,16.583333333333332
11,8,7,12,18,21,4,29,21,18,22,18,15.75
8,9,11,14,12,20,9,30,19,23,23,21,16.583333333333332
23,13,10,9,13,19,6,29,19,27,20,16,17
17,14,6,11,19,16,4,28,14,23,22,21,16.25
14,15,6,8,14,25,3,32,19,24,23,14,16.416666666666668
11,15,7,13,16,16,5,26,20,21,22,14,15.5
11,9,10,12,24,24,1,31,20,17,23,19,16.75
13,14,5,13,18,27,5,27,19,22,24,18,17.083333333333332
15,14,5,10,14,19,5,29,19,21,23,17,15.916666666666666
14,12,8,10,13,20,6,30,19,23,22,17,16.166666666666668
19,15,8,9,16,27,7,31,16,20,18,22,17.333333333333332
13,15,6,9,13,21,7,29,17,19,24,19,16
9,15,6,10,21,27,6,28,20,19,24,22,17.25
15,13,5,9,13,19,8,33,18,17,20,22,16
7,14,4,12,20,24,4,29,17,21,21,25,16.5
14,16,6,10,18,21,6,25,16,19,22,20,16.083333333333332
11,11,6,9,16,21,3,31,21,23,24,25,16.75
9,15,8,9,17,24,7,27,17,19,21,22,16.25
12,20,4,15,16,18,10,27,22,24,23,21,17.666666666666668
10,13,10,14,20,23,8,33,15,18,22,21,17.25
13,21,3,12,12,21,4,31,18,23,21,21,16.666666666666668
12,16,8,13,10,20,8,33,17,25,17,20,16.583333333333332
12,18,5,9,9,20,10,33,16,24,16,18,15.833333333333334
11,15,3,15,16,22,6,29,14,24,20,19,16.166666666666668
15,17,6,12,17,22,6,27,21,21,22,22,17.333333333333332
5,15,12,9,12,23,3,27,23,24,21,18,16
10,14,6,14,18,16,9,33,19,25,22,18,17
19,15,11,8,12,16,9,30,22,20,21,21,17
11,10,7,10,19,23,4,26,18,23,25,18,16.166666666666668
11,18,3,8,9,25,7,28,22,21,20,19,15.916666666666666
10,16,9,11,16,24,8,31,22,22,18,24,17.583333333333332
10,11,12,11,20,17,6,31,21,22,26,19,17.166666666666668
13,13,9,11,20,20,10,25,20,20,16,18,16.25
12,19,4,11,13,22,8,27,16,21,20,12,15.416666666666666
9,12,11,10,10,25,10,26,25,15,20,22,16.25
11,15,13,18,15,22,7,28,24,19,29,16,18.083333333333332
13,10,6,6,20,27,9,30,18,22,19,15,16.25
16,19,13,7,13,25,8,34,19,16,19,16,17.083333333333332
9,17,8,12,11,26,11,31,19,17,18,25,17
11,16,10,14,13,24,6,30,16,19,26,17,16.833333333333332
11,17,7,7,17,22,9,25,24,25,19,15,16.5
5,15,8,13,14,21,10,32,17,19,20,21,16.25
15,14,14,10,18,20,7,24,19,21,17,23,16.833333333333332
12,14,6,12,17,22,10,27,20,18,19,22,16.583333333333332
12,20,10,12,14,19,8,33,20,18,24,20,17.5
15,13,9,9,15,25,5,28,12,21,23,19,16.166666666666668
7,21,11,9,18,22,8,25,17,22,23,14,16.416666666666668
10,10,14,10,21,23,6,34,18,21,20,13,16.666666666666668
12,14,17,13,15,17,8,32,18,19,23,13,16.75
15,19,16,11,19,21,7,29,21,20,21,21,18.333333333333332
9,19,18,10,18,21,7,25,21,18,21,10,16.416666666666668
8,19,17,10,17,23,11,32,25,21,23,13,18.25
10,19,18,13,19,27,6,28,19,26,21,23,19.083333333333332
14,16,19,13,21,27,4,27,16,22,21,16,18
12,22,19,11,17,22,7,30,12,19,14,20,17.083333333333332
7,19,16,8,19,23,11,29,23,24,21,16,18
7,21,22,12,16,22,6,32,25,22,18,20,18.583333333333332
15,19,18,14,18,21,9,30,18,16,21,21,18.333333333333332
14,18,21,19,18,21,10,32,22,22,18,19,19.5
12,19,21,12,19,18,7,31,24,15,19,24,18.416666666666668
12,24,13,12,15,19,8,32,15,21,19,18,17.333333333333332
14,26,20,14,19,18,8,31,14,14,17,22,18.083333333333332
6,20,18,15,16,19,10,27,21,23,19,17,17.583333333333332
13,25,20,11,25,19,9,32,19,24,24,18,19.916666666666668
10,20,16,18,17,14,11,32,22,20,19,23,18.5
16,18,16,13,19,17,12,31,15,23,24,23,18.916666666666668
15,16,17,14,17,18,9,33,24,21,19,25,19
9,17,14,13,17,12,8,30,22,15,21,20,16.5
15,18,18,13,23,19,13,36,24,20,21,24,20.333333333333332
15,23,21,10,26,17,13,31,23,13,23,24,19.916666666666668
13,24,15,7,15,20,8,32,16,14,16,23,16.916666666666668
13,16,14,16,18,20,14,29,20,16,26,19,18.416666666666668
9,16,17,9,20,20,9,33,19,14,17,20,16.916666666666668
15,17,14,12,25,21,9,30,19,17,21,24,18.666666666666668
13,8,11,15,18,21,11,27,24,22,20,19,17.416666666666668
15,14,14,10,21,24,10,32,25,16,19,26,18.833333333333332
14,21,12,9,18,15,6,31,24,18,18,22,17.333333333333332
12,22,12,17,15,27,18,28,17,20,19,20,18.916666666666668
19,22,9,15,20,17,16,33,16,20,21,25,19.416666666666668
10,17,11,7,12,18,10,25,18,26,20,19,16.083333333333332
11,15,13,14,12,21,8,27,17,22,24,22,17.166666666666668
9,17,8,14,14,24,14,29,23,26,19,24,18.416666666666668
10,16,11,8,16,22,14,31,16,26,21,19,17.5
14,23,11,10,16,19,13,28,21,24,20,21,18.333333333333332
9,20,9,17,20,21,15,24,25,25,19,19,18.583333333333332
10,24,10,13,21,20,12,29,16,23,22,24,18.666666666666668
10,20,12,13,13,21,11,22,25,22,23,18,17.5
12,18,9,8,10,17,14,23,18,21,21,23,16.166666666666668
12,16,13,14,9,26,11,18,22,28,23,19,17.583333333333332
15,22,13,10,15,22,9,26,19,21,23,28,18.583333333333332
14,18,8,17,14,21,11,25,19,21,22,22,17.666666666666668
14,21,13,11,16,29,15,28,14,26,24,19,19.166666666666668
9,23,10,12,14,20,12,22,19,19,22,20,16.833333333333332
17,20,10,11,12,23,15,27,18,23,22,24,18.5
14,20,16,14,22,18,13,25,20,22,20,23,18.916666666666668
11,25,9,5,11,22,13,25,19,25,25,26,18
13,16,10,13,19,21,12,27,21,23,25,21,18.416666666666668
13,17,10,15,11,22,13,32,18,23,18,21,17.75
11,20,12,8,18,23,13,27,23,23,22,19,18.25
8,15,4,7,14,24,17,28,20,22,28,24,17.583333333333332
11,17,16,13,14,20,13,32,18,21,22,24,18.416666666666668
9,24,12,15,13,25,17,29,24,20,19,24,19.25
12,20,7,8,20,17,12,26,22,21,17,21,16.916666666666668
8,18,10,15,15,18,10,26,25,24,17,24,17.5
10,18,12,7,18,24,10,28,24,17,25,21,17.833333333333332
13,16,15,13,13,27,10,29,18,19,23,21,18.083333333333332
11,20,9,16,17,25,12,27,24,17,18,21,18.083333333333332
6,18,17,9,13,24,22,22,21,21,20,22,17.916666666666668
7,19,17,11,12,25,13,24,25,14,29,22,18.166666666666668
13,19,9,9,12,21,14,25,24,19,22,23,17.5
9,26,9,13,14,23,11,22,24,17,23,17,17.333333333333332
16,17,8,23,11,24,10,24,20,17,20,22,17.666666666666668
15,13,17,14,16,20,13,28,22,15,26,25,18.666666666666668
6,16,14,18,22,29,12,25,19,15,20,22,18.166666666666668
10,19,8,13,17,24,12,30,28,19,21,27,19
15,20,13,16,19,24,9,31,28,20,19,16,19.166666666666668
16,16,14,12,13,27,10,32,23,23,25,20,19.25
13,16,13,12,8,22,14,24,25,22,24,23,18
8,22,15,16,13,24,9,28,19,20,28,26,19
14,27,15,17,8,22,12,27,19,19,23,26,19.083333333333332
14,18,17,14,13,22,17,31,19,20,19,22,18.833333333333332
