Trial 1,Trial 2,Trial 3,Trial 4,Trial 5,Trial 6,Trial 7,Trial 8,Trial 9,Trial 10,Trial 11,Trial 12,Average
8,11,5,3,2,6,17,7,5,15,16,18,9.416666666666666
12,12,12,5,7,5,22,6,7,14,17,16,11.25
12,18,7,2,4,9,15,5,5,12,15,20,10.333333333333334
12,17,8,0,6,4,15,9,3,15,15,16,10
12,14,3,2,2,6,16,5,5,13,19,18,9.583333333333334
12,14,4,1,5,3,17,8,4,9,18,21,9.666666666666666
18,14,5,1,0,7,18,6,9,12,11,16,9.75
15,15,7,2,5,2,9,6,3,16,14,17,9.25
14,12,11,0,5,3,20,7,7,15,19,19,11
11,17,8,3,5,5,6,10,4,14,18,18,9.916666666666666
12,17,5,2,1,7,11,4,9,15,20,18,10.083333333333334
15,15,10,2,6,8,8,10,5,13,16,16,10.333333333333334
17,14,7,1,5,12,14,7,6,12,13,17,10.416666666666666
16,14,7,3,6,7,11,3,8,17,12,12,9.666666666666666
16,21,11,2,5,5,10,2,4,13,17,20,10.5
21,19,6,3,7,6,6,8,8,17,8,21,10.833333333333334
13,14,11,1,2,6,13,5,9,17,15,14,10
17,14,7,5,5,9,16,5,6,14,21,13,11
22,20,12,2,6,9,9,5,11,20,25,17,13.166666666666666
16,21,9,4,5,8,11,4,7,19,21,17,11.833333333333334
11,18,7,1,6,4,16,4,9,15,22,18,10.916666666666666
16,14,11,0,8,5,12,8,7,18,20,21,11.666666666666666
17,18,12,6,9,7,8,7,8,19,24,15,12.5
14,21,7,2,6,2,11,6,8,21,21,16,11.25
13,18,9,5,7,1,11,8,8,15,23,19,11.416666666666666
16,20,5,4,15,5,11,6,8,19,22,15,12.166666666666666
23,16,10,6,10,6,9,10,7,21,22,16,13
18,15,11,2,8,3,12,8,7,22,22,13,11.75
16,19,14,4,9,3,18,7,9,20,23,21,13.583333333333334
22,22,10,5,5,2,20,10,12,18,22,15,13.583333333333334
11,21,7,3,8,3,21,5,4,18,16,13,10.833333333333334
14,16,10,3,17,3,17,14,9,19,27,21,14.166666666666666
20,17,13,5,13,7,24,12,6,19,27,18,15.083333333333334
13,25,13,6,15,4,22,9,4,19,29,20,14.916666666666666
16,15,12,2,14,3,22,7,13,19,24,19,13.833333333333334
12,18,15,2,16,4,23,6,11,18,25,14,13.666666666666666
20,14,10,6,21,7,23,8,14,19,27,19,15.666666666666666
22,19,11,4,17,5,24,6,15,10,21,22,14.666666666666666
21,21,15,5,21,5,21,9,17,12,24,16,15.583333333333334
20,21,15,5,19,7,29,6,15,12,25,20,16.166666666666668
25,24,11,6,23,8,25,10,13,11,16,20,16
19,23,13,13,16,3,26,7,15,13,21,21,15.833333333333334
17,16,12,5,20,3,26,11,8,18,20,18,14.5
26,21,13,4,17,7,26,7,8,18,20,19,15.5
22,22,7,9,13,4,24,5,19,14,16,21,14.666666666666666
31,20,20,8,20,3,26,7,15,14,18,18,16.666666666666668
24,20,18,10,17,8,26,12,15,17,16,23,17.166666666666668
25,24,14,11,11,6,26,6,15,14,16,17,15.416666666666666
25,21,17,7,18,4,23,13,17,16,18,21,16.666666666666668
23,23,16,11,14,5,27,10,8,16,31,22,17.166666666666668
24,26,16,8,18,7,23,16,14,12,21,21,17.166666666666668
32,17,15,11,18,2,27,11,6,14,18,24,16.25
26,25,11,9,10,4,30,17,12,20,20,21,17.083333333333332
27,24,10,5,18,4,26,14,9,15,18,18,15.666666666666666
26,29,12,7,16,2,27,14,19,20,24,23,18.25
23,26,9,10,17,3,31,14,13,17,15,22,16.666666666666668
24,23,16,7,12,6,25,21,16,16,25,23,17.833333333333332
21,19,11,11,20,6,30,12,18,19,25,16,17.333333333333332
24,23,9,8,23,4,23,18,16,12,26,23,17.416666666666668
24,23,15,9,15,5,23,15,15,14,18,24,16.666666666666668
23,24,13,11,13,8,26,9,14,20,19,23,16.916666666666668
20,21,14,9,15,4,28,12,15,15,18,18,15.75
22,23,13,5,21,5,30,11,16,23,19,16,17
25,23,14,8,13,7,23,17,14,19,24,23,17.5
28,21,11,5,16,3,26,19,20,20,23,20,17.666666666666668
27,24,14,10,13,8,21,23,15,21,16,24,18
28,17,15,6,9,6,27,13,14,19,27,24,17.083333333333332
25,20,11,7,15,10,28,12,16,23,24,18,17.416666666666668
26,24,13,11,20,3,29,15,15,16,28,23,18.583333333333332
27,29,17,8,15,9,31,15,15,26,21,25,19.833333333333332
30,25,14,1,15,4,29,16,19,22,26,19,18.333333333333332
26,27,13,4,11,7,30,18,11,17,24,23,17.583333333333332
30,21,12,6,17,13,24,21,17,19,24,25,19.083333333333332
23,26,12,8,14,5,25,11,18,21,20,20,16.916666666666668
26,19,14,7,11,6,23,8,13,19,24,26,16.333333333333332
27,26,10,5,13,6,18,16,16,15,20,21,16.083333333333332
28,28,11,8,10,12,25,18,14,23,21,28,18.833333333333332
24,24,12,6,15,5,29,14,13,16,16,23,16.416666666666668
24,27,13,9,12,9,22,12,14,20,20,24,17.166666666666668
25,26,14,12,14,1,23,13,15,14,20,27,17
29,30,16,11,14,8,28,16,19,16,22,17,18.833333333333332
22,23,13,10,19,6,30,15,17,17,23,23,18.166666666666668
24,24,14,16,15,6,30,16,17,21,19,23,18.75
26,26,19,11,14,7,28,13,18,18,20,22,18.5
21,29,15,7,14,11,27,20,13,20,19,23,18.25
18,26,20,9,12,9,30,20,16,16,26,24,18.833333333333332
23,16,14,4,9,2,32,20,16,18,15,28,16.416666666666668
27,23,12,6,15,10,36,24,17,20,20,21,19.25
24,25,20,6,21,4,22,16,18,15,18,22,17.583333333333332
23,24,16,10,18,8,30,19,13,18,21,23,18.583333333333332
19,24,23,8,18,7,28,21,17,18,25,23,19.25
23,22,18,6,21,4,33,26,16,19,23,31,20.166666666666668
24,25,16,9,12,6,28,18,18,21,21,19,18.083333333333332
18,21,17,10,9,3,26,12,14,14,26,23,16.083333333333332
20,21,15,7,11,8,27,12,18,13,19,25,16.333333333333332
23,19,23,5,16,4,26,15,19,24,19,22,17.916666666666668
20,23,18,8,14,6,28,20,16,19,20,20,17.666666666666668
27,20,12,11,15,7,29,23,17,13,21,24,18.25
27,25,18,9,13,6,24,19,16,17,17,14,17.083333333333332
27,25,17,8,13,10,31,18,15,15,19,24,18.5
29,27,17,4,18,7,27,19,13,25,23,22,19.25
23,25,15,9,14,8,28,16,18,21,17,22,18
26,22,15,11,15,10,27,21,20,15,20,21,18.583333333333332
25,28,15,3,13,14,27,18,18,19,21,18,18.25
23,24,14,7,17,8,30,12,17,15,18,26,17.583333333333332
33,32,21,5,13,14,23,20,17,21,19,18,19.666666666666668
27,28,18,7,14,17,28,21,22,17,11,24,19.5
21,25,10,10,15,8,30,19,20,9,18,20,17.083333333333332
19,28,19,4,13,13,34,17,19,15,10,19,17.5
27,26,13,6,23,13,26,21,12,23,21,21,19.333333333333332
30,24,21,3,18,14,32,21,19,15,24,25,20.5
26,24,15,6,11,13,30,19,13,16,23,21,18.083333333333332
28,25,22,11,12,9,30,12,16,18,16,20,18.25
28,23,22,5,14,13,27,17,21,13,15,22,18.333333333333332
27,26,19,8,11,16,32,21,18,17,13,23,19.25
16,23,21,11,19,14,27,20,19,21,15,23,19.083333333333332
22,26,17,5,15,15,33,21,23,17,18,22,19.5
24,18,15,8,9,12,27,23,20,14,20,26,18
25,17,18,7,13,7,26,20,26,19,26,17,18.416666666666668
24,19,21,10,14,13,28,19,13,14,24,18,18.083333333333332
21,24,16,7,12,13,30,20,26,20,21,20,19.166666666666668
20,23,22,8,15,12,33,20,21,16,20,27,19.75
24,24,15,10,10,16,29,15,21,15,29,21,19.083333333333332
24,21,20,8,16,10,25,12,24,14,21,28,18.583333333333332
26,21,15,7,10,11,26,17,19,12,22,21,17.25
17,17,19,9,19,11,27,16,22,12,22,25,18
28,20,14,10,10,12,30,16,25,18,28,22,19.416666666666668
26,25,18,13,14,13,30,17,22,24,23,20,20.416666666666668
27,20,20,5,17,8,32,18,23,18,21,24,19.416666666666668
22,19,15,7,16,11,30,19,27,21,23,21,19.25
22,24,19,8,16,14,29,13,25,17,23,20,19.166666666666668
21,23,14,7,15,15,20,18,23,16,26,17,17.916666666666668
27,28,14,4,14,14,29,19,21,11,19,22,18.5
21,22,13,7,13,10,30,15,21,15,26,32,18.75
22,28,11,5,18,16,24,21,25,17,27,22,19.666666666666668
20,23,13,6,13,10,24,16,22,21,26,25,18.25
22,22,20,8,14,6,23,17,22,19,27,22,18.5
20,27,18,5,12,10,29,17,17,15,28,27,18.75
20,17,21,8,13,11,31,23,20,21,26,24,19.583333333333332
19,16,19,9,16,13,24,16,20,15,30,24,18.416666666666668
14,21,18,6,16,13,27,21,17,22,28,27,19.166666666666668
19,19,18,7,11,12,25,25,19,13,28,23,18.25
17,23,13,5,16,17,27,18,17,14,28,23,18.166666666666668
14,22,19,4,16,13,27,17,11,13,26,27,17.416666666666668
17,20,19,4,15,14,31,20,23,15,27,27,19.333333333333332
19,28,21,3,10,18,24,17,22,15,26,25,19
21,25,22,5,15,15,30,21,16,14,25,31,20
19,23,17,10,10,15,26,15,13,17,29,30,18.666666666666668
29,24,21,4,17,10,23,22,20,15,23,32,20
22,26,16,6,10,11,26,19,21,19,27,25,19
18,28,20,8,14,11,25,23,22,13,31,23,19.666666666666668
21,19,16,5,10,17,20,20,14,9,27,28,17.166666666666668
20,22,20,3,12,10,27,18,21,17,25,27,18.5
18,25,21,4,13,9,27,20,19,15,30,25,18.833333333333332
19,23,21,5,14,11,20,17,18,14,22,28,17.666666666666668
24,20,23,1,10,14,26,15,21,22,24,22,18.5
22,22,17,4,13,14,21,19,18,16,24,22,17.666666666666668
22,28,25,4,15,11,20,18,19,18,22,24,18.833333333333332
19,22,16,4,13,14,23,16,13,17,27,22,17.166666666666668
17,28,14,8,10,11,26,16,23,14,22,24,17.75
24,27,15,2,11,13,22,16,22,22,26,28,19
22,25,15,3,7,9,23,19,20,12,26,26,17.25
19,24,19,3,15,10,28,19,23,16,22,19,18.083333333333332
20,25,17,4,14,15,23,28,15,12,28,25,18.833333333333332
23,28,18,5,10,18,26,27,24,20,27,25,20.916666666666668
22,29,18,6,11,14,20,23,17,19,25,31,19.583333333333332
16,24,12,7,17,9,17,25,22,15,24,27,17.916666666666668
23,29,10,6,15,9,25,17,17,13,21,21,17.166666666666668
23,27,14,12,12,13,24,17,17,20,31,29,19.916666666666668
15,28,18,3,16,17,23,23,19,20,24,22,19
29,29,17,1,19,20,20,18,21,16,25,27,20.166666666666668
15,28,21,4,11,20,23,18,21,15,23,25,18.666666666666668
19,29,15,7,12,21,20,21,16,18,28,18,18.666666666666668
17,28,20,5,13,20,26,21,21,20,28,26,20.416666666666668
15,18,18,3,12,23,23,25,15,19,25,27,18.583333333333332
27,26,16,4,12,22,23,18,12,22,23,26,19.25
21,24,19,6,14,31,22,22,18,13,26,29,20.416666666666668
13,30,21,5,15,26,21,15,19,24,25,32,20.5
20,29,21,4,14,25,16,22,17,15,29,27,19.916666666666668
18,21,18,5,14,23,24,23,13,18,23,26,18.833333333333332
18,26,15,5,16,20,27,20,18,20,27,26,19.833333333333332
23,24,20,9,15,24,22,20,13,20,28,26,20.333333333333332
21,22,15,9,13,30,20,20,19,19,28,26,20.166666666666668
18,27,17,7,25,25,28,14,13,23,23,27,20.583333333333332
24,24,20,9,13,24,22,17,21,18,27,27,20.5
21,26,31,6,22,20,29,25,19,17,29,23,22.333333333333332
15,27,22,8,17,18,21,19,15,22,28,25,19.75
21,27,20,7,20,21,25,16,18,25,25,37,21.833333333333332
19,20,20,10,12,16,21,18,22,17,27,28,19.166666666666668
17,25,17,5,14,19,22,21,19,27,27,28,20.083333333333332
23,29,17,6,13,21,19,14,21,23,29,27,20.166666666666668
20,23,17,6,15,16,17,14,19,20,28,25,18.333333333333332
20,25,18,10,24,24,20,19,20,24,25,25,21.166666666666668
20,25,19,5,19,26,22,18,23,18,26,34,21.25
14,33,16,7,15,21,28,23,15,18,23,24,19.75
19,21,16,6,14,18,24,18,24,23,25,32,20
26,29,18,8,15,18,19,26,14,24,25,26,20.666666666666668
18,32,19,8,14,23,22,22,16,22,27,28,20.916666666666668
19,29,25,5,15,23,20,19,18,17,27,30,20.583333333333332
22,29,17,6,17,21,16,20,16,18,27,30,19.916666666666668
24,31,18,10,20,23,17,17,14,20,27,32,21.083333333333332
21,28,19,7,19,19,23,24,19,22,25,28,21.166666666666668
22,28,22,7,16,24,24,20,16,22,26,27,21.166666666666668
22,32,21,10,19,24,21,20,15,20,25,30,21.583333333333332
22,32,21,12,16,20,19,22,14,22,27,33,21.666666666666668
24,31,21,8,20,20,23,14,13,26,25,28,21.083333333333332
19,27,22,11,15,21,20,21,16,21,30,23,20.5
23,29,18,7,14,17,25,19,17,20,27,30,20.5
19,28,17,12,14,17,17,18,16,25,24,23,19.166666666666668
21,29,19,6,13,19,24,16,15,29,26,27,20.333333333333332
27,28,21,9,12,13,24,19,14,27,24,24,20.166666666666668
25,31,20,7,17,12,20,20,11,22,22,29,19.666666666666668
24,32,19,6,18,14,21,18,18,23,26,31,20.833333333333332
27,29,20,8,16,15,21,16,21,20,26,27,20.5
26,31,14,6,11,15,22,18,15,21,26,28,19.416666666666668
21,31,21,5,17,10,15,24,12,25,29,26,19.666666666666668
25,30,23,8,18,15,24,24,13,26,26,27,21.583333333333332
26,27,23,4,21,16,19,17,18,24,30,32,21.416666666666668
24,27,19,7,20,14,19,16,21,27,28,25,20.583333333333332
25,30,26,3,23,19,19,19,18,23,27,27,21.583333333333332
19,29,16,10,19,13,18,17,16,24,24,30,19.583333333333332
20,30,16,5,20,15,17,18,14,23,21,31,19.166666666666668
22,28,12,7,25,15,14,18,21,23,23,31,19.916666666666668
23,29,20,5,17,17,19,18,17,24,25,28,20.166666666666668
21,23,14,7,19,14,16,18,21,24,29,28,19.5
26,32,19,8,24,19,14,19,17,23,23,30,21.166666666666668
19,28,11,5,16,21,16,18,12,19,22,28,17.916666666666668
28,24,15,6,20,13,14,15,16,24,29,23,18.916666666666668
26,26,17,8,20,18,17,20,15,24,30,31,21
25,29,18,7,18,16,15,17,16,22,25,28,19.666666666666668
27,30,19,6,18,15,14,24,15,21,22,32,20.25
18,26,15,9,19,17,12,21,20,21,20,24,18.5
25,29,21,3,24,22,18,15,14,20,25,26,20.166666666666668
27,22,19,6,23,17,10,14,12,22,23,29,18.666666666666668
21,30,23,3,14,18,16,14,15,21,30,29,19.5
26,28,23,9,24,16,15,16,20,21,22,31,20.916666666666668
19,29,19,9,22,18,13,24,19,20,25,25,20.166666666666668
16,26,21,11,18,15,17,19,17,20,26,30,19.666666666666668
24,24,14,4,16,18,18,24,15,18,21,31,18.916666666666668
22,23,21,15,18,22,12,21,18,23,18,28,20.083333333333332
23,25,23,9,25,19,16,22,21,19,16,32,20.833333333333332
15,28,24,11,21,25,11,21,18,22,17,27,20
24,26,23,6,20,27,18,19,18,19,16,21,19.75
22,27,22,9,19,23,17,20,23,21,20,23,20.5
22,28,22,7,15,31,14,16,16,14,24,28,19.75
24,26,23,11,22,23,17,21,24,17,26,30,22
21,28,20,11,18,26,19,21,18,17,20,25,20.333333333333332
19,31,13,12,18,28,20,22,24,23,17,29,21.333333333333332
25,26,20,12,20,23,15,18,18,24,22,24,20.583333333333332
27,29,20,9,21,19,19,18,18,13,20,26,19.916666666666668
20,30,26,17,16,19,18,19,22,17,19,28,20.916666666666668
19,30,25,8,16,18,16,19,22,22,17,23,19.583333333333332
19,29,19,13,19,22,20,21,24,21,24,27,21.5
21,30,22,7,16,23,19,20,26,19,24,27,21.166666666666668
26,27,16,7,20,21,18,21,18,25,28,29,21.333333333333332
32,27,31,9,14,20,16,19,20,17,26,27,21.5
26,32,28,12,14,25,17,17,18,19,28,28,22
21,26,20,12,22,23,18,24,18,17,25,29,21.25
22,31,22,15,19,21,24,14,23,19,33,23,22.166666666666668
23,33,21,13,15,23,18,22,21,14,26,28,21.416666666666668
20,28,24,8,18,15,19,19,22,17,28,24,20.166666666666668
22,27,19,14,19,21,11,21,21,22,25,25,20.583333333333332
26,31,19,13,16,21,17,20,22,14,21,23,20.25
23,29,16,11,19,21,21,15,22,18,27,21,20.25
28,27,22,8,22,25,23,18,26,17,28,24,22.333333333333332
20,31,23,11,18,27,18,16,27,18,34,28,22.583333333333332
27,33,18,10,19,29,18,18,25,18,32,27,22.833333333333332
21,34,18,7,22,24,14,21,28,18,20,27,21.166666666666668
23,34,19,14,19,23,21,25,26,18,23,24,22.416666666666668
30,29,18,7,22,17,15,19,28,20,26,28,21.583333333333332
22,27,17,15,23,26,23,27,25,21,29,27,23.5
23,32,17,14,21,18,16,17,28,20,26,23,21.25
22,31,22,14,24,20,22,17,26,16,27,27,22.333333333333332
26,29,22,9,22,27,24,18,26,20,25,29,23.083333333333332
26,29,24,8,24,24,18,21,31,16,25,24,22.5
28,26,20,16,26,21,19,16,30,25,29,24,23.333333333333332
24,26,20,13,27,20,21,20,22,14,28,30,22.083333333333332
27,24,17,12,22,20,24,22,32,15,31,31,23.083333333333332
17,23,26,7,29,20,27,13,25,18,29,25,21.583333333333332
22,34,27,10,20,21,18,17,26,19,26,26,22.166666666666668
21,23,17,13,22,19,18,20,28,21,24,26,21
25,26,20,17,27,22,17,15,29,18,23,25,22
23,25,25,14,26,23,23,17,26,11,30,24,22.25
23,23,22,14,27,24,11,11,26,21,28,24,21.166666666666668
25,23,22,16,21,23,24,20,26,20,24,23,22.25
25,22,18,14,26,23,16,21,26,16,19,28,21.166666666666668
29,29,24,12,24,12,16,21,27,19,23,27,21.916666666666668
25,29,28,13,32,20,16,16,25,16,15,26,21.75
22,28,26,13,18,18,22,16,34,18,21,25,21.75
24,28,23,12,26,20,17,17,23,15,21,18,20.333333333333332
26,31,19,12,20,16,16,16,32,17,17,21,20.25
28,26,19,11,24,16,17,21,31,21,20,22,21.333333333333332
27,24,22,18,23,16,21,18,31,19,20,28,22.25
19,28,20,19,24,21,21,15,25,18,24,18,21
18,29,20,8,17,21,14,23,25,18,22,22,19.75
26,28,25,13,20,20,13,24,30,17,23,28,22.25
17,23,22,12,19,17,17,23,27,17,26,23,20.25
23,22,22,12,22,16,17,17,29,22,26,22,20.833333333333332
24,29,21,16,23,20,14,17,25,17,19,16,20.083333333333332
22,30,18,15,20,15,9,16,27,21,23,22,19.833333333333332
23,26,23,14,18,14,14,18,26,21,25,19,20.083333333333332
31,28,26,15,28,18,21,18,29,16,28,24,23.5
25,24,20,15,22,13,18,19,23,19,19,28,20.416666666666668
23,26,18,20,22,19,15,18,27,17,18,27,20.833333333333332
23,29,17,15,21,15,16,26,25,17,23,23,20.833333333333332
24,25,18,17,22,14,16,22,28,16,22,27,20.916666666666668
27,24,23,13,22,15,23,18,26,22,19,24,21.333333333333332
25,24,23,12,16,11,15,22,22,14,24,21,19.083333333333332
24,29,23,9,19,17,14,14,27,14,18,32,20
27,24,19,20,20,20,15,13,31,9,17,25,20
25,18,24,11,19,18,16,18,26,15,21,22,19.416666666666668
30,25,18,12,19,13,14,18,29,21,21,24,20.333333333333332
26,28,16,15,23,17,16,18,25,19,19,27,20.75
19,29,19,13,26,10,7,18,25,11,27,24,19
24,24,21,16,23,17,17,20,24,17,23,20,20.5
25,24,21,10,25,14,19,15,24,15,21,23,19.666666666666668
21,18,23,14,20,16,12,15,28,20,18,30,19.583333333333332
27,25,27,15,18,24,12,16,25,13,18,28,20.666666666666668
23,24,23,18,20,21,15,17,27,11,22,27,20.666666666666668
19,24,19,17,16,17,20,16,29,18,11,25,19.25
24,26,28,10,21,21,15,16,27,12,19,30,20.75
18,24,26,17,19,18,10,21,22,10,19,23,18.916666666666668
22,23,24,12,22,19,14,18,30,17,13,24,19.833333333333332
22,25,17,17,19,23,10,18,29,14,16,32,20.166666666666668
19,26,23,14,24,21,14,19,33,16,22,26,21.416666666666668
20,30,14,15,21,23,12,20,26,17,16,29,20.25
14,23,19,11,16,20,13,14,28,17,16,34,18.75
22,25,26,19,18,14,11,20,28,18,15,33,20.75
22,21,27,15,15,19,20,24,29,16,17,27,21
25,24,21,16,16,20,16,21,26,23,12,32,21
18,29,27,7,16,26,21,19,25,14,15,31,20.666666666666668
18,20,20,13,15,22,16,19,23,20,23,32,20.083333333333332
28,23,18,13,18,14,19,18,28,21,19,27,20.5
26,21,26,11,14,15,20,14,26,17,19,26,19.583333333333332
24,26,17,11,15,18,22,20,32,18,18,31,21
24,24,14,14,16,21,15,20,35,15,25,29,21
22,25,27,21,15,20,15,21,24,17,18,26,20.916666666666668
24,27,20,14,14,18,13,23,31,15,15,32,20.5
28,23,18,11,15,22,11,20,31,16,19,27,20.083333333333332
25,26,23,11,19,19,13,19,32,18,24,34,21.916666666666668
28,25,24,15,16,26,13,24,30,22,22,31,23
25,28,16,10,20,22,19,18,27,19,26,28,21.5
22,23,24,17,19,28,22,21,31,20,19,30,23
27,23,21,14,18,26,21,23,30,21,26,30,23.333333333333332
25,26,16,9,20,22,22,24,29,23,22,26,22
21,22,20,17,15,27,20,17,30,22,15,23,20.75
28,30,26,20,20,19,21,18,28,15,26,30,23.416666666666668
23,28,19,12,18,21,13,25,31,17,23,34,22
29,22,22,17,19,20,16,17,27,16,27,30,21.833333333333332
24,25,21,17,21,20,14,24,30,22,32,27,23.083333333333332
26,24,22,11,24,16,18,21,29,23,26,30,22.5
27,26,29,12,12,16,12,20,25,19,25,25,20.666666666666668
28,28,24,15,24,16,14,21,28,23,18,23,21.833333333333332
24,27,25,16,25,14,13,18,32,18,22,30,22
27,26,26,12,19,23,16,24,33,22,22,30,23.333333333333332
25,24,22,17,22,18,15,23,27,23,19,35,22.5
26,26,25,14,27,19,15,25,28,18,17,27,22.25
