Trial 1,Trial 2,Trial 3,Trial 4,Trial 5,Trial 6,Trial 7,Trial 8,Trial 9,Trial 10,Trial 11,Trial 12,Average
451,499,6,174,26,408,156,40,594,717,334,801,350.5
502,863,0,224,0,352,236,431,455,722,418,350,379.4166666666667
1191,1161,0,100,0,336,243,544,468,820,447,654,497
708,457,0,49,0,318,226,160,343,732,368,593,329.5
587,826,0,59,0,651,177,214,612,895,308,545,406.1666666666667
749,842,0,214,49,471,325,432,628,1066,605,467,487.3333333333333
582,774,49,228,0,538,451,466,698,936,616,674,501
580,1087,0,143,26,243,303,278,588,836,458,680,435.1666666666667
824,836,0,245,49,343,257,196,807,869,248,803,456.4166666666667
861,685,49,314,109,342,319,533,699,872,601,718,508.5
654,1349,0,98,49,222,189,471,783,908,414,873,500.8333333333333
747,758,88,441,99,214,186,355,747,963,266,1146,500.8333333333333
549,781,49,49,99,391,241,466,486,661,142,1039,412.75
874,748,13,147,0,191,294,404,723,889,508,1019,484.1666666666667
897,1219,98,310,50,277,88,469,800,757,155,683,483.5833333333333
826,1057,0,66,179,358,327,244,697,960,379,529,468.5
417,984,196,306,68,264,215,343,603,798,372,1124,474.1666666666667
861,1382,49,294,106,247,168,453,730,715,561,1054,551.6666666666666
508,823,0,343,198,321,93,245,1008,922,363,1194,501.5
707,1351,49,750,49,416,265,260,645,628,319,810,520.75
411,865,98,289,179,366,244,340,958,815,297,1283,512.0833333333334
401,932,49,463,0,390,395,436,696,416,534,558,439.1666666666667
979,1431,98,409,101,451,427,490,662,980,261,852,595.0833333333334
654,924,197,452,335,289,131,343,879,727,406,798,511.25
745,942,98,707,29,273,260,482,583,1107,310,700,519.6666666666666
665,848,49,458,19,260,150,586,851,597,299,1196,498.1666666666667
813,1335,98,370,147,369,233,143,987,475,572,1243,565.4166666666666
584,702,106,912,50,314,258,196,572,1053,311,751,484.0833333333333
226,974,294,539,145,104,174,531,459,914,302,761,451.9166666666667
681,776,98,471,299,324,127,235,637,798,533,957,494.6666666666667
371,1009,104,454,46,287,220,440,925,845,603,1050,529.5
523,819,83,458,116,331,333,526,659,1113,274,1221,538
529,1067,164,695,232,269,349,245,643,802,420,1408,568.5833333333334
693,947,395,608,202,290,240,411,707,601,639,667,533.3333333333334
939,552,202,441,198,325,453,311,729,841,403,850,520.3333333333334
1072,934,283,621,99,329,140,337,134,919,416,1214,541.5
1082,747,305,348,217,217,316,637,395,892,342,1200,558.1666666666666
1223,1041,196,156,400,354,336,363,326,864,216,657,511
882,1142,294,817,375,209,377,146,387,479,205,969,523.5
791,799,177,461,657,212,267,339,547,703,226,1080,521.5833333333334
655,967,191,797,576,472,214,362,688,744,362,1391,618.25
609,542,158,855,732,398,250,812,1098,512,757,1385,675.6666666666666
707,1160,166,781,518,348,176,505,1158,669,471,1657,693
1013,609,324,341,762,237,217,234,1005,757,473,1775,645.5833333333334
734,880,409,712,598,404,336,155,1257,548,312,1196,628.4166666666666
814,994,286,539,540,292,145,171,1060,599,353,1229,585.1666666666666
624,1146,621,383,659,502,139,294,1157,781,375,1722,700.25
1100,990,452,462,535,705,265,197,1184,794,350,1244,689.8333333333334
1258,755,545,738,696,649,193,509,866,598,533,1518,738.1666666666666
644,816,668,386,512,305,100,326,1069,619,528,832,567.0833333333334
959,946,296,238,1089,335,233,328,915,970,395,1448,679.3333333333334
671,940,224,466,548,72,288,423,479,559,439,1368,539.75
1148,988,411,726,963,610,178,229,672,806,261,1588,715
653,470,520,768,708,472,251,500,1087,1181,392,986,665.6666666666666
583,958,141,659,621,250,269,288,935,853,360,1036,579.4166666666666
866,655,349,593,701,324,175,619,873,1061,248,1403,655.5833333333334
1146,1057,651,906,974,566,210,405,710,1154,396,1499,806.1666666666666
443,857,357,414,945,331,218,162,1028,744,377,1392,605.6666666666666
720,469,293,515,784,465,149,509,1115,748,642,1308,643.0833333333334
754,724,478,880,618,266,248,491,761,629,391,1102,611.8333333333334
679,1021,222,744,984,391,88,337,949,993,605,994,667.25
1010,930,184,394,786,789,224,588,817,736,594,924,664.6666666666666
646,1323,412,479,1429,509,205,618,1000,1288,394,1102,783.75
1036,1317,420,326,1022,487,146,526,983,822,312,1763,763.3333333333334
586,977,362,557,926,521,197,456,1094,826,343,954,649.9166666666666
964,845,362,568,1029,215,183,603,995,780,548,952,670.3333333333334
759,1152,173,788,1117,374,167,771,841,835,405,991,697.75
875,911,175,606,1399,479,187,588,800,1250,472,972,726.1666666666666
820,761,272,376,869,574,299,760,1051,1001,630,1160,714.4166666666666
1236,1133,137,839,738,625,193,778,811,886,528,984,740.6666666666666
676,1406,169,976,917,467,255,648,752,1039,750,1366,785.0833333333334
544,655,451,452,1081,587,285,998,1119,815,732,847,713.8333333333334
916,943,413,752,1413,988,318,900,664,727,256,897,765.5833333333334
811,556,414,613,764,942,169,852,1080,696,222,1216,694.5833333333334
768,1232,494,713,881,526,213,753,677,904,240,1221,718.5
1079,949,256,622,732,692,238,1030,977,383,550,1037,712.0833333333334
932,792,380,805,847,497,266,735,437,866,234,1250,670.0833333333334
1132,680,234,707,1201,535,314,627,841,1070,383,1328,754.3333333333334
776,914,627,587,1020,386,206,694,753,807,459,1037,688.8333333333334
1164,812,263,818,691,549,259,567,661,528,607,974,657.75
1199,1209,147,541,633,420,155,1157,649,728,717,978,711.0833333333334
631,1159,725,737,1073,686,360,1187,830,1010,696,806,825
464,756,294,746,956,591,373,567,696,894,269,1242,654
707,608,296,558,1294,620,163,732,1059,1059,802,756,721.1666666666666
848,574,342,851,934,793,197,1292,939,1204,553,1131,804.8333333333334
819,785,542,328,1195,399,390,1124,787,932,646,1323,772.5
736,721,503,544,752,133,353,712,559,966,457,1040,623
1055,399,408,692,1120,616,350,917,619,1003,570,971,726.6666666666666
868,609,394,685,1295,601,238,1096,780,823,335,924,720.6666666666666
451,750,444,620,777,243,281,1107,599,734,510,894,617.5
924,466,687,201,897,271,253,1234,703,499,701,787,635.25
580,679,341,515,938,430,305,964,1131,858,394,853,665.6666666666666
520,1288,513,252,1082,461,137,983,752,704,518,567,648.0833333333334
500,1057,508,736,1033,440,143,1123,715,795,431,896,698.0833333333334
904,778,707,583,1003,626,369,1402,716,948,682,1246,830.3333333333334
434,977,281,634,1154,332,197,749,920,834,337,1314,680.25
448,739,452,757,752,511,193,983,945,666,328,1049,651.9166666666666
383,809,223,737,1192,364,105,707,1235,1062,656,1003,706.3333333333334
617,993,425,589,1410,696,313,1311,1094,925,688,1737,899.8333333333334
768,878,191,588,978,358,211,1497,1345,1203,434,946,783.0833333333334
562,1140,393,433,963,892,343,1404,1023,450,461,1017,756.75
824,947,504,411,1068,386,164,415,1073,733,491,988,667
1012,991,1067,710,1072,172,261,1371,1174,803,564,1545,895.1666666666666
848,1124,315,527,1192,411,404,909,941,1012,185,869,728.0833333333334
805,976,353,1003,1010,564,382,1753,1201,955,149,1102,854.4166666666666
624,1124,418,589,1106,413,389,967,1085,909,553,1074,770.9166666666666
705,668,319,429,980,758,205,1201,1647,424,345,1040,726.75
709,953,318,732,976,575,372,1172,1402,737,387,1604,828.0833333333334
741,1235,442,773,477,347,252,775,1277,863,379,1178,728.25
857,1084,138,492,441,355,318,800,1146,730,429,956,645.5
593,1422,371,635,518,810,176,1143,1403,889,704,564,769
558,1211,196,330,1061,783,289,832,894,692,652,1179,723.0833333333334
634,761,372,607,1035,547,364,1357,726,1119,575,1203,775
905,1053,797,559,1044,669,400,975,1203,1043,740,798,848.8333333333334
1183,759,390,655,360,544,222,1020,1102,1094,505,1204,753.1666666666666
689,1279,329,542,837,800,482,1288,970,708,566,819,775.75
705,1358,267,482,617,850,200,834,787,1092,665,1260,759.75
442,1378,263,561,817,515,324,1081,949,665,666,1147,734
485,1180,176,504,894,702,199,1167,1168,660,556,1458,762.4166666666666
1020,1603,301,785,1205,475,280,898,890,1083,888,1089,876.4166666666666
929,1047,406,695,558,357,271,959,713,702,491,714,653.5
845,898,227,572,507,549,541,1226,947,1102,856,947,768.0833333333334
1016,1159,477,396,632,317,544,958,997,801,483,986,730.5
714,1324,409,590,677,797,224,734,1075,1099,697,1394,811.1666666666666
672,901,365,594,601,788,327,1379,851,928,515,1086,750.5833333333334
606,838,165,173,886,915,367,419,1173,1011,973,839,697.0833333333334
479,1119,289,422,641,608,403,655,628,810,780,1200,669.5
922,1037,445,364,812,741,286,787,781,877,513,1158,726.9166666666666
756,1736,301,379,855,694,531,875,642,898,452,1073,766
795,913,242,566,844,682,613,732,1368,828,483,943,750.75
316,1565,230,479,690,656,690,877,1556,1169,418,906,796
588,1911,152,879,611,420,647,519,1018,866,614,985,767.5
675,1774,337,334,449,438,645,967,1169,1078,503,1306,806.25
674,1240,246,350,797,737,378,1323,1125,841,566,1140,784.75
872,1736,343,532,601,697,574,615,810,903,616,1304,800.25
773,1774,245,526,766,725,394,1000,858,837,514,860,772.6666666666666
438,1938,408,529,525,416,373,1460,1172,1115,493,1332,849.9166666666666
1083,1293,398,708,1226,539,431,1255,1089,985,360,1273,886.6666666666666
473,1298,245,248,762,376,395,1093,949,897,581,693,667.5
835,1446,441,379,647,736,270,952,1018,1243,648,1100,809.5833333333334
712,1304,662,209,695,466,303,674,924,854,621,1449,739.4166666666666
645,1397,441,242,310,466,273,710,1084,806,463,903,645
502,1035,480,149,887,403,461,953,1051,925,509,1121,706.3333333333334
736,1049,89,37,968,539,593,1074,1194,1095,519,1149,753.5
922,1495,290,304,977,586,463,512,957,1097,518,1246,780.5833333333334
460,1355,367,191,730,589,589,1142,1110,1493,585,1091,808.5
1078,1491,428,450,741,401,321,672,1532,908,505,1634,846.75
756,1620,330,339,633,566,464,702,1349,1004,435,1321,793.25
872,1078,392,102,1376,543,776,1105,989,1184,222,1264,825.25
674,1508,302,298,898,462,360,899,967,1151,165,966,720.8333333333334
462,1378,397,274,990,321,300,658,1266,932,548,921,703.9166666666666
656,1359,117,294,1147,727,437,1232,1318,1150,296,1209,828.5
773,582,159,597,849,559,507,901,959,1142,591,1088,725.5833333333334
724,1007,357,400,1180,591,735,798,1260,1334,444,932,813.5
337,836,357,370,940,430,627,1485,1712,1092,648,684,793.1666666666666
460,1254,632,379,947,557,418,650,1173,913,645,1515,795.25
671,1219,307,564,792,523,560,809,722,1197,572,1109,753.75
298,1193,292,514,752,636,638,1128,1615,1533,624,1252,872.9166666666666
647,1015,441,288,984,228,448,981,1837,1293,446,1191,816.5833333333334
743,1516,470,741,918,482,375,1332,1381,1030,467,1023,873.1666666666666
615,1272,645,590,690,807,590,839,1485,1237,448,925,845.25
533,1836,347,360,756,677,327,496,1397,911,587,1169,783
729,1198,391,497,895,1004,491,457,1427,920,363,1282,804.5
372,1060,183,219,892,640,726,1018,1472,998,639,1103,776.8333333333334
684,1503,438,137,955,580,447,722,1688,862,686,1081,815.25
204,1956,258,389,936,591,355,855,1085,864,596,967,754.6666666666666
565,1546,693,209,1141,733,675,925,2051,569,315,1120,878.5
506,1777,646,238,916,367,660,686,1593,1133,255,819,799.6666666666666
663,1547,268,369,821,739,424,557,1280,773,707,1602,812.5
708,1853,700,332,665,700,592,672,1887,1171,405,851,878
562,1197,278,667,740,1030,475,1214,855,993,440,1161,801
792,1356,510,664,823,721,882,752,1917,606,251,1127,866.75
971,1509,467,276,886,814,961,1083,1034,979,305,1426,892.5833333333334
819,1052,659,540,1100,636,475,863,1063,1288,784,1235,876.1666666666666
839,1316,449,69,945,1117,540,991,1879,1116,541,1309,925.9166666666666
1025,1387,383,294,818,992,430,1031,1798,1169,442,948,893.0833333333334
816,1036,517,472,1073,635,444,961,1274,756,820,933,811.4166666666666
677,1035,298,811,1041,532,522,1165,1491,1236,367,1046,851.75
924,1135,331,74,1269,711,768,902,1400,891,619,1390,867.8333333333334
803,1465,272,411,892,662,448,700,1943,613,708,944,821.75
757,1494,600,220,844,695,177,975,1691,1331,447,1163,866.1666666666666
616,1300,776,378,656,845,497,1211,1564,975,446,1372,886.3333333333334
786,1613,408,376,1145,816,592,952,1673,1043,498,1437,944.9166666666666
1304,1465,445,486,819,732,346,839,1518,702,419,1177,854.3333333333334
810,738,457,707,1268,811,661,1042,1790,841,541,1370,919.6666666666666
561,1736,628,383,894,655,415,680,1770,973,490,1213,866.5
818,1423,752,856,1115,597,444,1147,1580,1112,392,1338,964.5
703,1674,348,890,1443,493,280,857,1479,708,556,1637,922.3333333333334
1093,1663,657,665,1035,482,597,697,1792,1367,324,1256,969
979,1482,702,940,514,836,785,1129,2115,1244,237,1659,1051.8333333333333
724,1210,539,1131,1248,602,509,909,1175,969,376,1968,946.6666666666666
705,1322,669,907,917,397,538,787,1682,1039,268,1421,887.6666666666666
924,1299,657,637,1172,551,717,854,1590,659,244,1433,894.75
398,1603,369,1226,950,666,532,1169,1772,772,396,732,882.0833333333334
1579,857,968,837,1131,1117,533,781,1958,926,288,1211,1015.5
546,1172,441,848,1152,933,574,689,1818,867,431,1268,894.9166666666666
873,852,421,742,797,774,599,1266,1622,755,438,680,818.25
907,1789,702,482,1209,596,376,1200,1900,815,553,1365,991.1666666666666
1200,1968,476,841,789,488,673,970,1774,1129,528,1270,1008.8333333333334
724,1561,637,804,965,556,709,1080,1935,1129,790,1170,1005
902,984,738,640,782,432,355,738,1821,711,518,1039,805
922,2014,312,550,1525,453,490,702,1248,858,391,1060,877.0833333333334
685,926,692,836,1205,733,694,792,2146,1499,797,1006,1000.9166666666666
1025,1636,309,890,901,415,310,806,1872,814,464,850,857.6666666666666
620,1576,475,777,1408,847,601,796,1819,746,488,1183,944.6666666666666
872,1928,349,617,1364,481,1001,598,1597,1022,505,917,937.5833333333334
968,1330,546,894,787,434,834,866,2055,1078,684,1451,993.9166666666666
1216,1496,392,814,742,400,942,509,1759,897,654,1083,908.6666666666666
945,2131,300,937,951,508,506,811,1746,1039,704,1579,1013.0833333333334
830,537,441,872,1267,491,343,996,1705,881,1031,755,845.75
699,1095,245,561,1063,799,538,960,1613,782,468,989,817.6666666666666
820,1343,496,732,1020,826,397,897,2496,909,801,1730,1038.9166666666667
746,2305,172,798,1229,689,888,746,1767,1059,444,1285,1010.6666666666666
990,1334,294,733,1309,451,653,570,1867,1387,465,1167,935
927,1888,624,791,1103,677,705,830,1988,805,326,1506,1014.1666666666666
1434,1494,569,683,733,743,530,666,2110,614,445,1366,948.9166666666666
1026,1098,294,720,1336,1001,535,773,2290,533,594,1477,973.0833333333334
986,1215,490,866,1499,1065,497,488,1967,737,810,683,941.9166666666666
1009,1220,392,710,1028,1191,816,861,1321,800,817,984,929.0833333333334
1152,1109,435,1180,1284,691,569,829,1617,859,940,868,961.0833333333334
1176,1257,548,497,887,800,729,864,2095,1009,602,1287,979.25
1110,1251,539,766,1206,893,757,1075,1752,947,235,1096,968.9166666666666
1465,1425,395,289,1319,1170,213,1137,1938,865,331,1063,967.5
1208,1122,383,772,1184,785,536,934,1645,551,533,1137,899.1666666666666
1296,1654,310,752,1457,804,731,833,1983,1024,650,1104,1049.8333333333333
1208,1346,294,749,1218,939,587,1349,2400,909,448,1424,1072.5833333333333
1057,1109,384,1285,1102,826,446,1089,1853,697,800,984,969.3333333333334
1544,1096,494,1241,1284,1053,376,788,2162,1012,1144,1089,1106.9166666666667
1099,2048,665,1212,948,1141,711,725,1801,1088,552,1056,1087.1666666666667
1143,1167,362,961,1089,715,493,995,2390,831,312,1454,992.6666666666666
910,1850,392,841,1712,922,261,727,1565,898,352,1196,968.8333333333334
1258,868,731,1289,1115,706,492,808,1647,668,396,844,901.8333333333334
1062,1464,426,861,966,632,245,1077,2269,937,678,1169,982.1666666666666
1208,1639,440,525,1747,741,240,1198,2018,725,315,954,979.1666666666666
990,1649,361,776,1424,646,377,625,1940,1156,556,1433,994.4166666666666
1319,1497,449,1290,1031,597,476,1124,1527,708,614,1043,972.9166666666666
1224,1757,414,1487,1872,646,230,1071,2084,1016,700,1250,1145.9166666666667
1007,1913,466,1072,1133,598,652,910,2145,829,626,1598,1079.0833333333333
872,1635,389,1059,939,797,203,927,2160,985,229,1190,948.75
752,1513,625,1244,1226,596,218,951,2171,988,683,1458,1035.4166666666667
881,1914,574,1560,1486,377,476,945,2529,1041,271,1400,1121.1666666666667
1006,1624,520,1228,1023,659,536,884,1889,686,837,1366,1021.5
1139,1543,542,1289,1583,487,230,709,1525,841,771,1942,1050.0833333333333
1221,1642,333,1079,1425,1446,279,1195,1908,749,512,1244,1086.0833333333333
547,1882,869,975,1586,1166,255,916,2455,1333,257,907,1095.6666666666667
1453,1399,423,1388,1194,316,491,700,2420,949,716,2016,1122.0833333333333
1004,1714,248,1624,1132,787,574,530,2372,1182,248,902,1026.4166666666667
1400,1618,473,1434,1667,612,114,1025,2323,963,591,1584,1150.3333333333333
975,1566,298,1775,897,577,448,1157,1925,1295,602,1818,1111.0833333333333
857,1380,403,1625,1273,633,359,1271,1623,925,787,1990,1093.8333333333333
1138,1386,232,1494,932,474,364,1327,1831,1479,581,1115,1029.4166666666667
656,1373,551,1657,1045,460,275,1366,1591,1588,487,1608,1054.75
1463,1357,355,1609,1254,544,307,1277,1811,1377,372,1245,1080.9166666666667
1354,1325,373,1302,1233,486,355,902,2008,639,687,1375,1003.25
976,1340,377,1379,1286,706,261,1470,2727,1049,437,1522,1127.5
1012,1357,425,1321,1278,402,272,1218,2462,1484,355,1437,1085.25
1279,1350,472,1476,824,1113,328,911,1380,1229,510,1098,997.5
1262,1914,513,2119,1247,493,437,1255,1618,1309,505,2030,1225.1666666666667
932,1917,536,1966,1571,798,512,1190,1768,1277,389,1629,1207.0833333333333
1036,1626,573,1702,1226,603,363,625,2126,1218,885,1025,1084
953,1993,627,2061,1129,652,198,745,2196,1323,531,1287,1141.25
633,1406,308,1544,1022,812,267,1024,1740,2024,511,1813,1092
1349,1420,372,1609,1156,719,297,1108,1752,1240,580,1441,1086.9166666666667
1494,1674,538,1257,1158,484,294,1095,1771,950,803,1306,1068.6666666666667
1174,1137,743,1411,1416,929,454,1402,1378,1078,714,1918,1146.1666666666667
1009,1512,705,1850,1473,803,295,996,1816,1244,831,1163,1141.4166666666667
815,1725,285,1457,1141,920,351,1007,1972,1936,716,1278,1133.5833333333333
750,1846,316,1367,1024,436,455,708,1816,1071,1326,1171,1023.8333333333334
717,1636,681,2130,1100,1316,553,938,1307,1245,945,1415,1165.25
1285,1729,425,956,492,857,559,934,1498,927,762,1551,997.9166666666666
569,1846,425,1885,1389,662,632,631,1693,1032,1142,1565,1122.5833333333333
838,1104,402,1148,1189,773,655,955,1440,1175,1001,1034,976.1666666666666
665,1210,340,1144,658,950,589,905,1455,2170,814,1598,1041.5
959,1164,317,2054,1008,927,657,652,1662,1067,860,1783,1092.5
911,989,469,1219,994,520,395,1264,1607,1004,613,1357,945.1666666666666
450,1819,466,1900,1095,664,664,950,1411,1146,810,1621,1083
571,1267,567,1241,989,527,788,1064,2478,1492,633,1174,1065.9166666666667
1028,1326,889,1240,1131,710,1017,1087,1620,1143,1031,1575,1149.75
883,1079,519,1300,1194,686,467,895,2035,1555,766,1298,1056.4166666666667
633,952,609,1431,1415,639,795,959,1067,1324,1027,1037,990.6666666666666
724,1218,657,974,826,680,374,1396,1354,1501,819,1116,969.9166666666666
748,2041,794,1284,1040,487,825,1270,1118,1499,976,1165,1103.9166666666667
527,1688,602,1204,908,356,640,782,1973,1793,726,1085,1023.6666666666666
489,1135,933,2158,1063,754,559,640,1813,2052,447,1169,1101
726,1629,343,1503,648,757,529,869,1640,1231,875,1297,1003.9166666666666
857,858,720,1250,741,808,343,1031,1299,2026,796,838,963.9166666666666
727,1730,377,870,967,380,519,672,1024,2201,828,936,935.9166666666666
745,1727,637,1461,767,848,583,976,1636,2078,421,1020,1074.9166666666667
1032,1286,671,995,1022,575,488,1405,1369,2512,735,968,1088.1666666666667
945,1895,608,1736,1167,363,569,1012,1251,1295,1035,1146,1085.1666666666667
659,1814,627,731,959,473,562,1310,1602,1241,550,1359,990.5833333333334
551,1312,548,1049,1413,551,608,1148,1864,1183,1095,1122,1037
576,1468,637,966,990,683,268,969,1780,1416,841,1367,996.75
474,1388,532,627,1069,338,532,893,1216,1669,1040,1140,909.8333333333334
630,1853,564,1260,1351,398,742,844,1393,1443,1082,1705,1105.4166666666667
922,1500,215,1236,749,496,414,776,2063,1956,773,949,1004.0833333333334
591,1646,686,1848,992,561,353,735,1468,1488,1258,1351,1081.4166666666667
1052,1393,809,1416,706,366,495,1058,1765,1632,827,904,1035.25
490,1648,425,968,1304,488,318,704,1328,1445,950,1210,939.8333333333334
894,2060,444,1407,1234,751,242,693,2139,1575,496,1552,1123.9166666666667
1485,1143,559,1203,1053,572,186,767,1832,1924,761,854,1028.25
798,1332,593,1422,867,495,799,787,1622,1529,578,1102,993.6666666666666
755,1760,858,1637,1480,758,1273,560,1113,1966,753,1341,1187.8333333333333
560,1460,816,1520,1026,531,480,762,1687,1306,685,1095,994
728,958,485,1181,1076,548,653,674,2124,1949,810,1457,1053.5833333333333
956,1493,658,993,1303,375,460,913,1490,2081,1031,1637,1115.8333333333333
824,1115,572,1560,1395,260,919,668,2032,1390,552,1714,1083.4166666666667
381,1061,478,1887,942,350,629,693,1606,1258,847,1233,947.0833333333334
1173,963,515,1038,1118,480,544,516,1808,1685,875,1080,982.9166666666666
901,948,676,2066,919,568,692,900,1694,1650,644,1100,1063.1666666666667
929,1509,470,1815,868,495,909,476,2030,1202,688,1119,1042.5
1081,835,651,2075,1129,733,442,801,1795,2146,615,1476,1148.25
822,1608,518,1385,1414,735,526,643,1423,1531,820,752,1014.75
659,1425,697,2095,1410,394,629,1078,1737,2594,824,1130,1222.6666666666667
854,1069,741,1988,789,686,436,533,1318,1695,817,876,983.5
706,1820,355,2187,1202,516,765,925,1465,2186,759,1136,1168.5
717,1258,875,1744,915,436,573,642,2054,1149,775,1061,1016.5833333333334
792,1514,692,1560,844,763,590,835,1566,1811,672,1320,1079.9166666666667
1187,926,807,1572,1180,467,659,532,1646,1633,794,1290,1057.75
1122,1193,462,1780,628,559,364,564,1871,1310,696,868,951.4166666666666
771,1656,392,1493,1176,506,527,697,2127,2047,1036,1201,1135.75
506,1140,589,1833,966,640,475,651,1980,1551,483,1516,1027.5
1172,1356,729,1664,557,749,590,674,2113,2070,566,1447,1140.5833333333333
505,1210,813,2390,1221,302,617,964,2331,1749,323,1309,1144.5
992,1287,690,1656,1115,413,681,882,2118,1528,405,1180,1078.9166666666667
976,1343,828,1727,1393,522,442,1093,2018,1707,907,965,1160.0833333333333
691,1327,539,2210,805,740,346,1158,2620,2031,636,1023,1177.1666666666667
441,1167,815,1712,764,420,756,899,2991,1721,563,1664,1159.4166666666667
754,1119,584,2350,742,301,478,814,2381,1368,1255,1252,1116.5
523,1290,931,1663,1248,685,548,1300,1850,1183,1085,1323,1135.75
914,1203,392,2153,818,617,390,1136,1613,1787,924,1048,1082.9166666666667
920,1503,731,2234,1399,441,679,1232,2183,1279,1039,1249,1240.75
1095,1527,425,2223,1449,643,482,1203,1510,1863,750,1258,1202.3333333333333
667,1412,708,1994,1446,682,465,1757,1618,1335,516,830,1119.1666666666667
741,1155,426,2468,1186,359,697,717,1135,1106,390,1370,979.1666666666666
543,1645,535,2030,1457,553,553,786,1710,1077,260,1339,1040.6666666666667
725,1188,658,2486,1438,566,604,923,1971,1279,478,1432,1145.6666666666667
555,1844,686,2337,1585,891,790,1209,1616,1020,580,1559,1222.6666666666667
536,1368,904,1900,888,715,560,980,1341,1134,660,1368,1029.5
692,1765,520,1624,986,556,559,1491,1958,1340,547,1304,1111.8333333333333
589,853,628,1757,1200,925,444,839,1801,1357,532,1366,1024.25
667,1580,796,1786,872,777,575,1159,1460,1018,369,1538,1049.75
495,1532,566,1325,811,488,689,1255,1589,1138,449,1132,955.75
259,1522,513,1857,633,623,1125,864,1646,914,624,1636,1018
579,1809,518,1962,976,457,1169,1286,1922,1442,815,1122,1171.4166666666667
443,1537,580,2339,971,609,644,1482,1248,1123,482,1247,1058.75
626,1333,807,2061,1301,805,406,865,1579,1606,600,1481,1122.5
580,1528,487,1622,994,294,320,1643,2423,1043,590,1654,1098.1666666666667
444,1593,271,1406,1073,400,262,859,1450,1678,621,1106,930.25
699,1904,502,1503,1403,474,415,901,2008,1506,548,1166,1085.75
643,1224,588,1853,1276,384,524,1001,1397,1388,599,987,988.6666666666666
1002,1263,619,1295,1743,390,638,799,1904,1739,1175,1226,1149.4166666666667
502,1017,509,1867,1049,613,355,1137,1698,1629,690,1232,1024.8333333333333
846,1176,484,1684,1287,620,312,645,1499,1918,891,964,1027.1666666666667
291,1605,641,2195,1085,896,345,1077,2192,2101,828,1703,1246.5833333333333
664,1695,283,2057,981,953,526,814,1987,1463,854,1688,1163.75
678,1562,736,1737,680,1122,532,605,1344,1823,885,1353,1088.0833333333333
597,1743,782,2558,942,931,739,799,1834,2237,1269,1608,1336.5833333333333
484,1131,873,1838,781,1077,389,957,1433,1509,821,1738,1085.9166666666667
660,1344,638,1952,587,700,544,564,1530,2215,1013,1488,1102.9166666666667
977,1890,507,1947,1357,676,497,771,1099,1564,720,1425,1119.1666666666667
