Trial 1,Trial 2,Trial 3,Trial 4,Trial 5,Trial 6,Trial 7,Trial 8,Trial 9,Trial 10,Trial 11,Trial 12,Average
18,14,28,22,9,18,13,31,22,16,4,13,17.333333333333332
24,20,20,22,10,16,13,25,22,11,2,13,16.5
24,19,24,27,14,8,13,25,15,12,4,11,16.333333333333332
23,14,18,14,15,22,14,23,13,9,2,13,15
21,22,21,17,13,14,12,25,19,15,3,13,16.25
20,13,31,21,11,18,14,30,23,11,6,12,17.5
26,12,23,19,13,15,15,29,16,8,7,14,16.416666666666668
25,21,28,25,16,20,12,28,19,13,6,19,19.333333333333332
21,23,20,15,15,13,13,26,23,10,6,16,16.75
21,16,23,22,12,13,15,23,18,12,5,13,16.083333333333332
22,15,20,16,17,18,12,25,21,10,6,14,16.333333333333332
24,18,22,19,13,17,12,25,19,13,2,20,17
25,21,21,22,14,20,14,28,21,5,6,18,17.916666666666668
28,15,25,16,10,12,12,21,25,15,3,21,16.916666666666668
28,13,25,21,10,21,16,25,23,9,4,20,17.916666666666668
22,16,23,20,17,12,14,27,17,12,7,19,17.166666666666668
24,16,27,22,11,19,17,25,16,9,3,18,17.25
27,13,20,24,12,19,15,28,21,15,2,14,17.5
16,22,17,15,14,16,9,29,21,12,4,14,15.75
22,21,22,22,13,18,16,23,19,14,4,13,17.25
19,19,17,14,9,20,18,25,17,14,6,17,16.25
24,14,18,18,17,16,19,32,20,12,4,16,17.5
27,19,24,18,12,20,18,26,14,9,5,14,17.166666666666668
24,19,25,17,14,21,16,28,18,13,6,24,18.75
19,18,28,20,16,19,18,25,17,10,6,23,18.25
25,18,22,22,14,14,16,24,15,10,4,20,17
21,19,25,19,9,19,22,25,19,12,3,18,17.583333333333332
22,19,22,25,12,17,14,25,17,9,4,19,17.083333333333332
15,17,20,25,13,12,15,23,14,10,7,22,16.083333333333332
19,14,22,22,17,10,19,29,22,12,5,16,17.25
21,18,27,22,16,19,16,24,18,12,6,16,17.916666666666668
21,21,23,28,13,11,13,22,15,7,5,21,16.666666666666668
20,20,27,22,13,15,17,21,18,10,4,12,16.583333333333332
21,17,28,24,17,19,15,27,18,13,5,15,18.25
20,20,29,23,12,18,14,28,19,17,3,21,18.666666666666668
22,16,24,20,19,13,18,25,18,20,6,19,18.333333333333332
15,17,26,22,17,17,14,27,20,14,4,21,17.833333333333332
21,21,26,15,14,20,16,24,23,13,7,17,18.083333333333332
25,14,31,26,23,21,14,28,23,14,2,17,19.833333333333332
25,22,29,20,14,18,17,28,14,16,1,17,18.416666666666668
20,18,28,21,20,12,13,25,21,14,5,15,17.666666666666668
21,17,21,19,17,21,11,24,28,11,1,18,17.416666666666668
17,16,27,21,17,16,19,26,21,19,3,21,18.583333333333332
18,18,28,20,14,18,16,26,26,20,0,14,18.166666666666668
17,19,25,23,23,14,15,26,27,12,5,18,18.666666666666668
18,18,21,26,16,16,16,24,27,15,2,25,18.666666666666668
16,20,26,21,24,16,24,27,26,17,5,18,20
23,22,28,21,19,15,17,24,26,18,3,15,19.25
16,17,29,22,21,20,16,27,27,16,5,14,19.166666666666668
14,20,19,22,24,18,19,23,22,18,6,17,18.5
24,19,23,23,17,17,11,27,20,16,3,17,18.083333333333332
18,21,23,15,14,15,19,26,23,7,2,18,16.75
23,19,23,21,20,20,13,24,23,18,6,21,19.25
17,21,21,22,18,17,14,19,23,9,4,18,16.916666666666668
16,25,23,26,16,20,18,19,19,13,4,20,18.25
16,27,22,21,16,19,15,22,26,8,3,25,18.333333333333332
18,21,29,21,11,10,11,23,25,10,3,16,16.5
15,17,20,23,11,26,18,27,23,15,5,15,17.916666666666668
17,12,24,25,15,19,16,28,19,14,6,21,18
13,18,25,19,18,18,13,29,26,12,8,19,18.166666666666668
16,17,23,20,21,17,18,20,22,16,5,23,18.166666666666668
18,22,29,19,11,20,19,25,24,15,3,25,19.166666666666668
18,11,19,15,18,18,12,20,21,14,4,20,15.833333333333334
17,13,23,20,21,17,13,24,19,16,6,16,17.083333333333332
16,21,20,21,19,19,21,27,21,16,1,19,18.416666666666668
17,20,26,24,15,16,18,23,24,12,5,18,18.166666666666668
20,10,25,26,17,21,17,19,25,15,2,20,18.083333333333332
23,20,25,25,17,15,11,28,18,17,3,14,18
20,15,22,27,25,18,14,13,27,16,3,15,17.916666666666668
18,21,17,29,16,19,19,26,20,13,4,23,18.75
22,21,21,26,18,17,16,18,20,15,3,19,18
18,19,25,27,20,19,15,18,19,10,5,20,17.916666666666668
23,17,22,22,14,13,15,16,24,7,5,19,16.416666666666668
19,23,25,23,18,15,16,20,19,10,5,22,17.916666666666668
22,20,22,24,19,17,21,26,24,12,4,24,19.583333333333332
27,23,28,25,16,16,22,21,21,10,3,22,19.5
23,16,22,23,16,22,20,21,19,9,5,21,18.083333333333332
20,18,28,20,17,15,18,25,24,7,6,22,18.333333333333332
21,25,21,22,17,21,13,23,19,12,2,21,18.083333333333332
16,18,23,18,18,25,21,23,20,9,5,23,18.25
19,19,23,18,11,19,20,26,25,13,5,21,18.25
16,13,21,22,13,18,19,24,24,10,4,24,17.333333333333332
18,15,24,20,19,20,17,16,24,14,4,14,17.083333333333332
15,17,23,20,26,22,20,22,26,7,2,17,18.083333333333332
17,17,24,18,19,18,22,17,30,14,8,15,18.25
22,19,21,24,19,17,22,25,22,12,3,16,18.5
18,18,26,18,24,20,25,25,16,16,6,13,18.75
15,18,22,21,21,15,20,20,24,15,5,17,17.75
20,16,24,14,20,21,22,18,25,10,5,15,17.5
18,21,22,18,17,17,21,25,20,14,4,14,17.583333333333332
20,19,20,26,14,24,25,16,18,10,3,16,17.583333333333332
13,28,22,29,15,17,23,17,17,14,8,14,18.083333333333332
14,16,19,19,17,23,18,22,25,13,3,24,17.75
15,16,22,25,21,23,26,19,25,9,5,23,19.083333333333332
16,18,26,23,15,19,25,14,21,13,3,24,18.083333333333332
18,21,22,18,15,17,21,21,26,10,9,22,18.333333333333332
18,19,26,22,15,19,25,25,24,10,5,19,18.916666666666668
23,12,25,22,13,14,28,24,24,11,6,24,18.833333333333332
22,25,18,22,9,17,31,20,22,16,2,24,19
19,25,24,20,16,18,20,22,24,16,4,25,19.416666666666668
17,16,25,24,17,13,19,26,24,10,3,23,18.083333333333332
17,22,26,24,17,17,19,25,25,15,5,21,19.416666666666668
20,21,23,25,16,17,20,25,27,13,6,20,19.416666666666668
20,25,21,22,14,22,20,28,20,17,2,22,19.416666666666668
15,24,20,21,16,20,24,20,24,15,7,19,18.75
19,23,19,28,16,21,22,22,22,14,4,23,19.416666666666668
17,21,26,23,21,17,20,23,23,12,7,22,19.333333333333332
23,22,24,26,15,21,20,19,20,20,8,16,19.5
22,23,21,25,19,22,18,23,22,13,6,19,19.416666666666668
15,18,20,25,20,18,23,23,27,15,6,23,19.416666666666668
29,21,31,26,19,16,25,27,30,14,5,22,22.083333333333332
18,21,23,23,21,12,21,20,18,20,5,18,18.333333333333332
24,21,21,17,16,21,22,16,22,12,6,21,18.25
27,22,24,18,21,16,23,20,28,24,4,20,20.583333333333332
23,23,18,17,19,18,22,18,26,19,5,19,18.916666666666668
22,20,27,26,17,17,24,23,25,14,3,21,19.916666666666668
23,21,25,22,20,16,21,11,24,20,6,19,19
24,26,19,21,17,18,23,15,26,17,6,19,19.25
19,23,22,22,19,13,27,24,24,13,5,22,19.416666666666668
19,19,24,24,18,19,19,20,25,17,6,21,19.25
18,22,22,24,15,12,26,22,28,15,8,22,19.5
22,19,26,29,14,14,20,19,26,17,5,18,19.083333333333332
21,17,22,26,18,11,21,21,30,19,3,18,18.916666666666668
22,15,24,18,16,15,24,23,25,23,1,18,18.666666666666668
24,18,18,22,19,14,25,25,28,24,4,23,20.333333333333332
20,26,22,17,17,15,18,21,30,17,7,24,19.5
27,20,20,29,18,9,22,25,26,17,1,23,19.75
22,22,19,23,18,15,16,21,28,17,5,25,19.25
19,24,22,27,13,17,25,19,33,19,2,26,20.5
23,18,24,24,17,18,26,20,30,15,1,20,19.666666666666668
24,23,27,18,15,14,22,23,28,10,3,23,19.166666666666668
22,20,25,25,18,21,21,22,23,12,5,23,19.75
23,24,29,23,18,22,25,21,29,17,6,22,21.583333333333332
27,26,29,21,18,21,23,22,25,12,2,22,20.666666666666668
23,21,23,24,16,17,24,28,29,18,3,17,20.25
19,20,24,20,22,17,26,23,21,12,2,23,19.083333333333332
19,23,24,20,18,22,24,23,24,11,2,17,18.916666666666668
22,17,21,24,12,14,24,29,28,19,8,21,19.916666666666668
23,23,24,17,13,18,21,17,28,16,4,21,18.75
25,20,26,17,20,16,27,22,28,17,2,18,19.833333333333332
27,20,24,17,22,24,24,23,23,20,6,25,21.25
23,18,26,17,16,20,24,23,28,11,3,24,19.416666666666668
23,22,34,18,20,8,22,26,28,16,9,19,20.416666666666668
18,24,25,20,19,16,24,24,34,20,3,21,20.666666666666668
29,17,28,18,24,17,26,25,29,17,9,20,21.583333333333332
24,21,24,14,16,15,24,24,23,19,5,21,19.166666666666668
19,22,20,23,15,16,22,25,27,20,6,21,19.666666666666668
20,21,25,16,18,17,21,29,23,17,7,20,19.5
23,19,26,22,17,20,24,27,23,13,8,25,20.583333333333332
25,17,21,20,18,14,30,23,25,16,2,21,19.333333333333332
24,20,23,15,23,19,19,25,24,17,4,16,19.083333333333332
21,15,26,23,10,19,28,21,30,14,3,21,19.25
21,20,26,21,15,20,19,26,26,14,7,24,19.916666666666668
20,18,23,18,18,18,22,24,24,17,3,21,18.833333333333332
21,23,21,17,19,13,25,24,25,16,4,21,19.083333333333332
19,16,18,16,17,13,29,22,29,15,3,22,18.25
13,23,24,19,16,19,24,25,29,16,6,15,19.083333333333332
20,19,25,22,17,14,23,24,28,13,4,16,18.75
20,20,25,17,15,19,19,23,34,17,10,19,19.833333333333332
23,25,25,20,18,18,15,18,28,23,8,21,20.166666666666668
22,21,23,19,14,19,23,27,26,19,2,19,19.5
19,18,25,21,13,25,27,22,33,19,5,17,20.333333333333332
22,23,27,12,16,18,27,19,33,19,4,17,19.75
21,28,22,22,23,19,26,23,23,21,5,24,21.416666666666668
23,28,22,20,15,20,17,18,28,16,5,17,19.083333333333332
25,22,25,18,15,21,22,26,23,17,5,19,19.833333333333332
27,23,27,19,22,20,29,25,28,19,6,19,22
22,25,29,25,19,20,23,25,27,21,6,20,21.833333333333332
23,18,28,23,23,17,23,27,25,17,3,15,20.166666666666668
22,18,29,24,14,18,22,22,24,14,8,22,19.75
23,22,26,20,21,16,27,26,25,20,10,18,21.166666666666668
22,14,32,18,19,18,25,24,27,18,2,22,20.083333333333332
21,19,23,24,23,14,28,24,28,14,5,14,19.75
22,28,30,22,17,19,22,29,29,18,7,23,22.166666666666668
30,23,32,20,16,18,24,21,30,17,3,23,21.416666666666668
18,24,30,17,20,20,20,21,29,18,5,15,19.75
20,23,32,18,18,23,24,22,27,12,3,12,19.5
25,21,26,17,20,19,27,24,25,17,7,24,21
25,16,27,18,23,20,29,24,28,18,3,19,20.833333333333332
22,22,30,26,20,13,24,29,29,19,4,17,21.25
30,23,31,23,18,17,25,24,29,19,3,20,21.833333333333332
22,25,27,19,18,19,29,22,21,18,6,18,20.333333333333332
21,27,25,25,20,17,30,21,28,12,5,19,20.833333333333332
20,21,25,16,10,22,28,20,28,14,3,22,19.083333333333332
23,20,25,21,15,20,27,27,34,13,4,17,20.5
26,25,24,20,14,12,32,23,25,10,4,15,19.166666666666668
24,24,28,19,17,16,32,23,28,15,7,25,21.5
26,27,29,31,16,17,27,25,25,17,2,18,21.666666666666668
29,27,27,23,20,21,31,24,28,15,3,19,22.25
26,24,32,27,11,14,23,20,25,12,7,22,20.25
29,20,28,19,17,17,24,21,23,12,4,15,19.083333333333332
19,25,31,27,17,19,21,18,19,13,2,20,19.25
26,22,28,20,18,15,27,22,29,13,3,26,20.75
23,21,29,25,19,16,26,26,25,19,4,12,20.416666666666668
26,18,30,21,19,19,24,19,29,16,3,16,20
32,25,28,21,21,15,25,23,26,19,5,20,21.666666666666668
29,20,25,24,24,15,24,27,22,14,4,18,20.5
26,18,25,26,19,17,27,20,24,19,1,17,19.916666666666668
22,22,26,21,19,17,29,26,22,14,7,21,20.5
25,27,26,27,14,19,28,21,20,12,4,20,20.25
21,23,27,24,21,17,23,23,22,17,5,20,20.25
26,23,19,21,16,20,24,28,30,22,6,23,21.5
29,21,26,25,16,18,26,24,27,22,3,21,21.5
22,25,31,26,20,21,24,22,26,19,5,24,22.083333333333332
22,25,22,19,22,17,26,24,29,18,2,19,20.416666666666668
26,28,25,22,16,17,31,24,32,20,6,21,22.333333333333332
21,23,22,27,17,20,26,29,24,22,10,19,21.666666666666668
24,29,31,19,19,21,22,23,26,22,5,27,22.333333333333332
29,19,25,26,22,17,25,24,32,16,4,23,21.833333333333332
23,22,27,24,24,25,24,18,30,22,4,19,21.833333333333332
25,26,21,23,16,19,26,21,31,16,7,20,20.916666666666668
31,22,23,21,19,19,25,24,27,24,4,25,22
29,25,27,19,22,19,25,26,32,20,6,23,22.75
32,25,28,26,19,15,23,31,24,21,9,16,22.416666666666668
29,21,27,26,22,9,20,23,30,21,10,24,21.833333333333332
28,22,25,23,24,21,23,20,30,19,7,24,22.166666666666668
31,24,32,21,19,23,22,33,33,20,4,20,23.5
25,22,30,25,18,16,23,19,29,26,3,23,21.583333333333332
24,28,30,21,19,21,31,26,25,20,4,21,22.5
29,22,25,22,24,19,25,29,22,21,6,22,22.166666666666668
29,23,28,25,22,18,27,24,27,25,5,26,23.25
31,26,25,20,27,18,22,27,20,15,9,25,22.083333333333332
30,20,28,23,21,14,30,19,28,23,6,25,22.25
27,16,25,30,21,16,27,18,25,22,6,23,21.333333333333332
29,22,26,20,20,10,29,23,24,24,4,30,21.75
24,21,31,25,27,20,27,24,21,23,5,29,23.083333333333332
29,23,21,25,19,15,27,25,25,24,4,27,22
25,24,29,23,22,17,27,23,23,22,5,23,21.916666666666668
33,24,28,22,22,18,27,32,26,17,5,25,23.25
26,21,29,26,17,24,27,24,24,20,3,24,22.083333333333332
27,27,22,23,19,20,27,26,29,17,3,18,21.5
31,23,34,19,24,13,26,28,23,19,7,25,22.666666666666668
25,18,24,20,23,19,27,19,28,24,7,20,21.166666666666668
25,30,29,28,22,17,27,20,29,23,2,25,23.083333333333332
31,21,24,26,19,17,24,25,27,23,10,15,21.833333333333332
23,22,30,28,21,24,21,21,26,21,6,20,21.916666666666668
26,28,27,27,23,20,21,25,25,21,3,21,22.25
26,28,28,30,27,20,25,22,26,18,3,16,22.416666666666668
32,24,30,28,23,22,23,26,24,17,5,22,23
29,23,29,29,20,19,18,25,24,17,9,20,21.833333333333332
26,26,29,28,19,20,23,24,24,17,5,16,21.416666666666668
32,23,30,24,20,17,21,23,26,21,1,19,21.416666666666668
23,22,31,27,23,19,27,28,28,24,6,16,22.833333333333332
23,23,30,28,29,20,26,21,27,26,7,22,23.5
21,27,27,26,28,18,26,26,28,21,8,21,23.083333333333332
30,25,28,21,24,23,25,22,27,24,5,21,22.916666666666668
30,26,28,25,20,19,26,24,22,25,6,20,22.583333333333332
29,25,28,27,21,18,30,25,26,24,8,26,23.916666666666668
23,22,23,24,31,13,27,23,21,25,5,24,21.75
