Trial 1,Trial 2,Trial 3,Trial 4,Trial 5,Trial 6,Trial 7,Trial 8,Trial 9,Trial 10,Trial 11,Trial 12,Average
15,10,28,3,9,10,6,6,9,14,14,7,10.916666666666666
11,11,27,5,9,10,8,7,9,11,18,4,10.833333333333334
12,7,24,9,7,20,4,5,7,8,13,4,10
7,11,20,11,11,14,9,12,11,14,24,7,12.583333333333334
8,16,26,1,13,19,6,3,4,13,14,5,10.666666666666666
11,9,29,6,6,21,10,10,7,11,14,6,11.666666666666666
9,12,26,7,10,22,14,2,4,15,15,3,11.583333333333334
7,7,22,6,10,19,6,7,6,8,18,7,10.25
8,15,26,11,11,23,10,2,7,8,11,7,11.583333333333334
5,11,23,12,13,12,7,5,4,14,12,3,10.083333333333334
10,17,19,8,9,18,9,11,7,13,20,6,12.25
2,11,24,7,12,17,9,11,5,11,12,4,10.416666666666666
8,8,25,11,13,25,13,5,8,8,13,2,11.583333333333334
10,12,24,7,14,20,8,11,5,16,13,3,11.916666666666666
8,7,27,10,11,16,8,10,3,9,15,5,10.75
7,9,19,9,10,15,6,9,3,11,14,4,9.666666666666666
9,10,21,12,12,19,10,10,2,14,18,7,12
10,9,23,9,9,13,4,5,6,14,17,7,10.5
13,10,25,9,15,14,9,8,3,13,10,5,11.166666666666666
9,11,21,11,13,8,11,12,1,12,16,8,11.083333333333334
8,12,31,8,11,20,8,6,8,14,11,6,11.916666666666666
13,10,19,8,11,13,11,11,6,12,15,7,11.333333333333334
8,11,21,7,15,21,15,6,1,9,15,5,11.166666666666666
10,15,25,9,12,19,13,8,3,7,15,8,12
8,13,27,14,7,14,13,5,7,14,18,5,12.083333333333334
7,16,24,9,8,19,14,5,6,13,16,5,11.833333333333334
7,23,27,12,7,23,13,2,5,15,14,8,13
7,20,22,9,9,16,12,3,6,9,20,7,11.666666666666666
15,18,28,16,4,20,13,8,6,15,21,5,14.083333333333334
6,23,21,8,11,17,17,1,5,16,14,5,12
11,19,23,11,6,19,12,4,2,18,18,6,12.416666666666666
8,17,26,8,9,22,12,4,9,15,16,6,12.666666666666666
8,18,20,11,9,19,13,5,10,12,11,6,11.833333333333334
6,21,20,8,11,21,9,10,6,13,13,5,11.916666666666666
8,20,24,9,12,22,9,5,9,8,15,4,12.083333333333334
9,13,23,8,9,24,12,6,8,10,19,5,12.166666666666666
12,13,21,9,6,18,11,4,6,15,18,6,11.583333333333334
10,15,22,17,7,22,8,12,7,18,16,6,13.333333333333334
9,19,25,12,8,24,7,5,8,17,13,3,12.5
11,16,20,12,9,20,9,6,10,16,11,5,12.083333333333334
11,20,20,6,8,26,7,3,9,12,16,5,11.916666666666666
12,24,25,4,9,16,9,6,5,10,20,3,11.916666666666666
11,19,27,8,6,24,13,6,7,15,19,1,13
10,15,25,14,10,21,13,10,6,13,20,7,13.666666666666666
8,14,22,9,11,18,8,10,9,12,22,7,12.5
7,18,22,10,11,18,17,6,12,11,15,5,12.666666666666666
14,13,30,9,12,22,7,10,11,15,12,5,13.333333333333334
9,18,23,14,18,21,10,15,6,19,18,6,14.75
8,13,20,13,6,23,9,16,19,14,12,4,13.083333333333334
16,24,26,9,10,23,6,11,24,10,13,10,15.166666666666666
10,12,27,5,13,20,4,12,16,17,13,9,13.166666666666666
6,20,28,5,15,18,7,9,23,16,15,6,14
4,13,22,10,11,22,4,16,15,12,16,9,12.833333333333334
11,20,21,6,14,20,4,15,19,11,15,8,13.666666666666666
10,15,17,12,15,25,7,16,16,12,9,8,13.5
12,13,28,12,15,17,10,10,27,20,19,9,16
12,16,23,15,12,21,6,15,22,13,15,8,14.833333333333334
6,10,25,12,21,22,9,14,18,11,17,9,14.5
7,12,16,11,14,17,6,12,18,13,14,3,11.916666666666666
11,22,22,10,12,20,5,22,15,11,17,8,14.583333333333334
6,18,23,10,11,20,3,17,19,20,20,6,14.416666666666666
6,21,20,15,8,15,6,18,20,15,14,6,13.666666666666666
6,22,22,12,8,18,4,16,19,15,13,3,13.166666666666666
8,18,21,14,12,15,5,22,17,21,19,8,15
9,22,16,16,9,14,3,21,16,20,18,9,14.416666666666666
12,20,19,14,10,18,5,23,19,19,21,4,15.333333333333334
7,18,22,14,14,15,5,27,15,17,16,2,14.333333333333334
8,15,19,14,9,14,6,19,23,14,13,6,13.333333333333334
14,18,18,7,17,16,9,22,21,16,20,5,15.25
7,20,19,12,14,21,8,23,21,22,19,6,16
10,17,19,8,15,20,5,21,18,16,18,7,14.5
9,15,23,11,10,17,4,25,19,17,15,6,14.25
13,11,17,8,14,18,1,23,17,14,20,7,13.583333333333334
10,13,22,12,12,20,9,24,24,20,16,6,15.666666666666666
15,19,18,18,9,19,8,20,21,11,16,4,14.833333333333334
8,19,21,12,12,18,5,22,14,18,17,8,14.5
9,10,20,20,11,15,5,20,20,18,21,4,14.416666666666666
8,14,23,13,14,13,6,26,22,13,18,4,14.5
10,16,22,13,12,23,7,18,16,16,18,3,14.5
13,25,23,18,16,18,5,23,22,22,15,5,17.083333333333332
8,21,19,11,16,20,9,24,21,13,18,9,15.75
12,17,25,15,10,16,8,28,19,10,15,8,15.25
5,20,28,13,16,18,5,26,23,21,14,6,16.25
8,20,25,13,20,14,6,24,26,15,15,4,15.833333333333334
8,16,15,10,18,10,5,22,20,19,12,8,13.583333333333334
9,18,20,9,19,16,4,16,21,19,16,6,14.416666666666666
8,19,17,5,15,24,10,25,16,15,18,6,14.833333333333334
5,21,24,11,19,20,10,21,22,11,14,8,15.5
7,17,22,12,18,25,3,25,25,16,14,5,15.75
5,15,22,5,17,18,4,18,20,14,14,4,13
8,19,20,9,18,23,2,24,26,21,14,5,15.75
9,15,15,13,15,19,9,18,28,14,15,7,14.75
7,21,19,11,17,15,2,22,21,19,20,10,15.333333333333334
8,17,21,10,19,18,5,22,23,21,12,7,15.25
9,20,20,11,16,18,4,21,17,18,21,3,14.833333333333334
10,18,15,19,17,18,7,20,23,15,13,6,15.083333333333334
5,22,25,14,18,15,8,19,23,16,14,5,15.333333333333334
9,13,21,20,15,13,5,23,22,19,21,4,15.416666666666666
4,11,25,18,18,15,10,22,18,17,14,5,14.75
4,18,24,12,18,15,6,20,23,14,9,9,14.333333333333334
4,17,18,21,17,17,8,23,24,21,21,3,16.166666666666668
2,21,20,20,15,18,10,22,25,23,17,1,16.166666666666668
5,16,23,22,9,16,3,22,25,25,17,5,15.666666666666666
6,16,22,26,13,25,7,24,21,21,25,7,17.75
9,16,25,23,15,21,4,28,19,20,17,7,17
9,19,21,26,22,20,8,25,23,15,22,6,18
3,22,24,23,18,19,5,24,23,15,14,6,16.333333333333332
5,19,26,24,12,14,8,21,18,20,18,1,15.5
7,20,22,20,13,21,9,29,18,17,22,5,16.916666666666668
8,19,20,24,16,21,6,20,19,18,20,7,16.5
9,15,25,21,17,16,4,23,23,20,17,6,16.333333333333332
8,19,25,26,15,16,4,21,21,18,11,7,15.916666666666666
10,18,22,23,10,23,10,28,17,17,17,5,16.666666666666668
4,22,24,25,11,17,10,28,19,20,17,3,16.666666666666668
6,17,28,23,20,18,6,21,21,19,18,6,16.916666666666668
7,19,22,25,14,24,3,26,16,14,22,4,16.333333333333332
9,21,22,20,10,10,9,28,13,18,20,4,15.333333333333334
10,24,20,26,14,15,8,26,17,23,18,5,17.166666666666668
11,21,20,27,10,19,13,32,21,22,14,8,18.166666666666668
4,23,22,26,15,18,8,24,20,21,20,8,17.416666666666668
6,22,26,27,15,14,7,28,20,17,17,8,17.25
8,24,25,18,10,19,3,28,22,17,18,7,16.583333333333332
7,21,27,28,10,13,5,25,17,18,19,5,16.25
9,24,20,23,18,11,10,29,20,18,22,7,17.583333333333332
13,22,21,28,11,15,9,24,23,22,16,4,17.333333333333332
11,21,21,23,15,19,10,24,26,20,18,6,17.833333333333332
9,19,19,26,12,13,7,32,21,25,18,3,17
8,20,26,26,10,18,6,22,20,23,16,4,16.583333333333332
6,23,25,23,8,20,6,27,22,23,16,4,16.916666666666668
7,20,20,28,14,20,12,31,30,21,17,8,19
8,22,23,28,12,14,12,25,22,20,17,4,17.25
10,22,20,23,13,16,13,26,26,17,18,8,17.666666666666668
10,18,21,24,13,15,18,29,26,18,18,3,17.75
7,21,21,16,12,20,18,30,26,21,21,6,18.25
9,23,19,28,17,19,19,31,23,23,21,7,19.916666666666668
7,23,20,20,11,18,20,26,30,22,22,5,18.666666666666668
5,22,19,23,12,18,17,21,26,25,21,8,18.083333333333332
6,16,21,20,8,23,13,23,26,22,21,6,17.083333333333332
8,13,17,19,12,21,11,23,28,23,19,5,16.583333333333332
8,22,13,20,12,17,17,22,29,20,21,9,17.5
4,14,16,18,13,19,10,21,23,20,23,6,15.583333333333334
8,21,18,16,20,14,17,25,31,24,15,5,17.833333333333332
8,17,18,23,12,13,20,21,23,26,12,6,16.583333333333332
9,24,21,24,11,21,15,19,30,21,16,4,17.916666666666668
10,19,27,22,22,13,10,22,30,22,18,4,18.25
12,16,16,22,12,18,16,18,35,21,21,2,17.416666666666668
11,21,25,19,11,20,11,21,25,18,17,8,17.25
8,17,19,21,16,15,12,23,26,17,21,10,17.083333333333332
12,26,19,23,14,15,14,21,28,19,22,3,18
9,26,17,21,11,16,13,27,18,16,14,5,16.083333333333332
6,22,16,27,13,16,13,22,25,24,14,5,16.916666666666668
6,24,24,24,15,13,19,29,29,26,20,4,19.416666666666668
7,24,22,25,10,15,16,26,28,18,17,6,17.833333333333332
8,23,18,20,15,15,12,27,30,20,16,3,17.25
6,18,16,28,16,21,12,22,24,17,21,8,17.416666666666668
10,18,16,23,14,20,16,29,22,20,16,5,17.416666666666668
4,24,22,29,20,19,14,24,32,19,17,4,19
7,22,24,33,16,20,19,20,22,19,17,9,19
8,23,21,32,12,16,16,19,26,25,21,5,18.666666666666668
9,23,21,26,18,22,13,25,22,18,12,8,18.083333333333332
9,25,24,24,10,23,12,29,25,16,18,9,18.666666666666668
6,23,19,27,12,24,19,27,27,18,18,8,19
10,19,20,25,10,18,16,25,28,15,17,4,17.25
11,21,24,25,13,23,22,27,24,23,19,9,20.083333333333332
7,18,25,32,13,20,13,30,25,13,19,8,18.583333333333332
3,21,21,23,18,27,17,24,35,19,19,6,19.416666666666668
8,26,27,31,20,23,7,30,33,19,24,6,21.166666666666668
9,21,22,30,15,22,9,30,29,22,19,8,19.666666666666668
9,19,20,27,12,17,12,28,29,18,20,7,18.166666666666668
8,20,25,30,13,20,14,30,26,22,19,11,19.833333333333332
9,23,19,26,16,19,12,31,23,18,20,9,18.75
13,20,23,28,15,20,8,25,28,16,19,6,18.416666666666668
9,24,28,31,10,21,15,34,26,19,16,9,20.166666666666668
5,19,27,29,13,21,12,23,29,16,20,7,18.416666666666668
9,24,26,22,13,17,9,20,26,20,20,6,17.666666666666668
8,22,24,25,17,21,10,25,20,17,20,7,18
13,19,20,22,10,18,12,28,25,16,21,10,17.833333333333332
6,26,21,26,14,16,13,26,26,16,16,10,18
7,19,24,30,15,21,5,28,26,20,17,9,18.416666666666668
9,27,26,30,18,24,9,31,27,16,24,9,20.833333333333332
9,23,26,24,18,14,8,35,25,18,18,14,19.333333333333332
8,20,24,30,19,14,12,27,26,15,17,9,18.416666666666668
5,19,29,31,15,18,12,20,23,19,22,9,18.5
6,26,29,34,17,17,12,29,29,23,20,5,20.583333333333332
9,23,27,27,23,16,9,31,28,23,22,14,21
4,24,25,27,22,20,8,27,23,21,19,8,19
8,20,24,30,17,17,10,24,26,21,22,11,19.166666666666668
12,25,25,30,19,18,10,29,28,17,17,9,19.916666666666668
7,26,28,28,25,18,11,24,19,13,22,14,19.583333333333332
7,25,19,27,22,23,12,27,25,20,25,10,20.166666666666668
7,26,27,30,15,25,7,25,24,17,21,13,19.75
8,28,21,29,23,20,7,25,26,21,23,15,20.5
5,28,18,28,22,20,15,35,36,20,20,8,21.25
8,22,17,32,19,18,12,26,25,21,12,4,18
11,26,21,29,26,19,9,27,30,18,17,15,20.666666666666668
6,22,24,32,22,18,8,36,28,19,24,16,21.25
11,23,18,31,19,21,13,31,24,15,17,15,19.833333333333332
7,23,21,31,16,21,9,24,26,15,18,12,18.583333333333332
6,25,24,27,20,13,13,30,29,22,20,10,19.916666666666668
10,24,21,33,22,16,14,34,22,18,23,16,21.083333333333332
4,24,20,24,20,16,15,29,29,23,20,13,19.75
7,20,20,27,26,18,11,29,29,20,22,13,20.166666666666668
9,20,27,33,19,17,13,28,28,21,23,14,21
8,20,21,30,25,18,7,26,21,18,23,12,19.083333333333332
10,22,28,29,22,18,9,24,33,20,21,17,21.083333333333332
5,19,22,29,24,13,11,25,26,16,20,11,18.416666666666668
12,23,17,32,21,20,9,30,25,19,17,14,19.916666666666668
8,26,21,30,20,18,17,29,22,17,20,16,20.333333333333332
8,21,24,27,20,15,10,28,25,23,23,16,20
8,24,15,31,22,21,11,28,28,14,18,18,19.833333333333332
10,24,19,30,21,14,14,23,24,19,15,18,19.25
7,20,23,27,18,17,10,34,23,20,19,15,19.416666666666668
10,24,21,35,24,14,11,25,25,22,16,12,19.916666666666668
11,29,20,28,16,21,9,29,26,18,20,11,19.833333333333332
8,23,20,31,18,25,11,28,26,17,18,16,20.083333333333332
9,20,22,32,17,20,12,28,22,20,20,20,20.166666666666668
7,21,23,26,19,22,10,29,25,20,16,15,19.416666666666668
11,20,24,26,23,26,11,30,26,21,17,12,20.583333333333332
7,26,21,28,22,22,13,34,24,16,21,13,20.583333333333332
9,23,20,29,18,18,12,29,23,20,18,11,19.166666666666668
16,22,25,32,19,21,12,32,23,22,15,11,20.833333333333332
10,21,22,30,24,25,8,34,26,15,17,10,20.166666666666668
11,20,26,29,20,25,11,29,29,18,23,12,21.083333333333332
12,22,20,26,19,19,11,33,28,18,20,17,20.416666666666668
8,20,22,27,20,21,9,32,27,18,20,8,19.333333333333332
9,18,28,29,25,29,7,32,29,18,18,10,21
11,17,23,27,17,24,15,34,30,22,27,10,21.416666666666668
11,22,22,25,20,22,9,26,28,18,17,10,19.166666666666668
13,30,18,31,17,25,16,31,29,21,28,9,22.333333333333332
13,22,19,30,21,23,11,32,29,15,24,8,20.583333333333332
8,25,22,30,13,25,12,32,25,28,26,10,21.333333333333332
13,25,16,25,17,21,11,30,27,23,19,9,19.666666666666668
7,20,22,25,18,22,13,34,21,19,21,9,19.25
13,24,17,28,18,22,12,28,30,19,26,6,20.25
10,25,21,28,23,24,11,28,28,24,23,5,20.833333333333332
15,26,22,26,23,19,9,30,24,20,20,8,20.166666666666668
13,22,23,28,22,24,11,26,23,25,20,7,20.333333333333332
10,19,19,27,18,20,12,27,29,23,30,5,19.916666666666668
10,23,20,25,19,23,12,27,24,18,22,9,19.333333333333332
16,26,21,30,20,23,13,34,25,26,20,3,21.416666666666668
15,20,21,25,22,22,12,24,21,26,28,3,19.916666666666668
19,25,19,31,16,21,9,28,27,24,25,5,20.75
14,25,26,28,22,27,12,34,31,25,17,5,22.166666666666668
10,23,23,32,27,20,14,25,27,20,23,7,20.916666666666668
12,25,29,25,23,26,15,35,31,22,25,9,23.083333333333332
12,25,23,29,18,24,17,29,26,19,24,5,20.916666666666668
17,24,16,27,21,20,18,29,35,26,24,7,22
11,27,21,29,21,26,7,24,26,21,25,5,20.25
12,23,20,23,26,27,16,26,27,21,24,2,20.583333333333332
6,26,23,28,17,25,14,27,20,28,21,5,20
12,28,16,29,20,21,14,20,25,18,26,7,19.666666666666668
9,23,20,29,25,26,13,25,24,18,21,5,19.833333333333332
13,27,21,29,23,24,16,29,24,22,21,8,21.416666666666668
14,30,21,28,27,31,15,24,27,15,26,6,22
8,29,20,24,19,26,16,29,30,22,23,5,20.916666666666668
13,22,20,29,19,25,16,26,19,21,24,9,20.25
14,27,22,28,20,23,9,32,31,16,24,6,21
11,31,22,21,20,27,15,28,25,18,26,6,20.833333333333332
11,29,18,25,24,25,13,26,22,22,23,3,20.083333333333332
10,24,24,27,19,21,14,28,21,18,19,4,19.083333333333332
18,21,22,26,18,24,12,28,28,21,21,1,20
10,21,19,26,24,23,12,33,23,25,23,4,20.25
16,24,25,27,19,22,12,33,26,23,23,2,21
13,29,24,25,22,23,16,33,28,23,29,4,22.416666666666668
9,26,19,27,19,24,13,31,21,24,29,4,20.5
15,24,21,20,24,30,20,34,25,19,27,4,21.916666666666668
17,26,23,23,19,27,15,32,20,24,27,3,21.333333333333332
11,26,23,26,20,24,18,36,21,30,21,5,21.75
12,29,20,24,21,27,15,37,25,22,22,4,21.5
19,27,22,30,20,26,13,37,24,22,27,6,22.75
15,27,17,32,20,27,16,33,24,24,24,6,22.083333333333332
8,31,26,27,24,33,13,33,28,21,29,9,23.5
11,29,22,29,22,23,13,36,24,17,25,4,21.25
11,25,17,24,20,25,11,33,26,22,30,3,20.583333333333332
12,28,17,20,20,22,15,29,23,19,27,4,19.666666666666668
12,24,17,29,26,18,16,33,22,20,26,8,20.916666666666668
11,23,13,23,20,28,15,35,28,26,27,5,21.166666666666668
17,25,15,27,16,29,21,34,25,22,24,4,21.583333333333332
16,26,15,26,15,22,11,35,25,22,31,6,20.833333333333332
16,28,17,24,24,25,9,37,28,19,27,6,21.666666666666668
9,29,19,29,22,25,9,29,28,24,26,2,20.916666666666668
12,26,16,27,20,23,14,33,28,23,31,7,21.666666666666668
14,24,23,26,23,24,14,32,32,16,26,4,21.5
14,28,16,28,21,23,14,31,24,22,27,6,21.166666666666668
10,26,24,33,24,24,11,34,29,18,29,5,22.25
12,28,20,27,27,27,20,32,28,18,27,9,22.916666666666668
11,30,15,25,25,25,16,38,25,22,31,2,22.083333333333332
9,27,25,30,22,20,10,31,27,16,30,6,21.083333333333332
14,27,24,29,19,27,15,31,27,22,28,5,22.333333333333332
8,29,20,24,26,25,16,33,27,24,28,5,22.083333333333332
11,33,20,30,32,27,16,30,31,19,29,12,24.166666666666668
14,29,21,28,22,26,14,39,33,22,31,8,23.916666666666668
9,29,20,27,19,25,17,29,29,20,28,9,21.75
6,28,19,25,26,25,13,35,25,21,21,14,21.5
8,35,15,28,19,28,14,39,27,21,23,8,22.083333333333332
10,31,21,37,22,25,14,34,28,25,29,6,23.5
13,30,17,28,27,26,18,31,25,25,26,7,22.75
11,32,18,33,24,27,17,30,31,16,27,10,23
15,33,19,33,22,29,12,28,27,25,28,9,23.333333333333332
11,29,23,27,20,25,10,29,21,29,25,7,21.333333333333332
10,35,19,30,20,22,21,33,29,22,25,8,22.833333333333332
3,25,19,30,19,28,15,30,28,28,26,6,21.416666666666668
12,32,17,26,21,19,14,30,28,25,33,9,22.166666666666668
6,27,23,29,23,25,16,24,31,30,27,9,22.5
10,33,19,28,16,17,15,27,25,29,23,8,20.833333333333332
11,31,16,30,18,23,14,26,31,27,25,8,21.666666666666668
12,34,20,25,18,23,11,26,33,25,22,7,21.333333333333332
12,35,20,28,22,25,15,28,29,25,27,7,22.75
8,28,22,30,15,19,12,28,30,22,30,7,20.916666666666668
11,35,23,28,26,22,11,32,28,29,30,7,23.5
9,28,17,29,21,22,12,29,28,23,27,6,20.916666666666668
11,28,19,28,19,26,16,32,35,18,27,6,22.083333333333332
8,28,19,27,24,30,16,23,25,21,23,9,21.083333333333332
13,31,15,30,28,24,21,28,29,24,21,5,22.416666666666668
9,32,17,30,21,26,19,28,29,20,22,7,21.666666666666668
9,29,15,24,14,20,15,32,24,26,24,6,19.833333333333332
6,29,16,31,21,21,18,29,27,22,19,11,20.833333333333332
10,25,17,26,17,23,14,33,28,21,25,12,20.916666666666668
8,30,13,26,18,22,13,33,29,20,26,10,20.666666666666668
13,26,20,33,22,22,21,29,28,22,19,7,21.833333333333332
3,31,17,34,24,19,16,32,27,17,24,9,21.083333333333332
9,27,22,29,18,21,17,32,30,27,20,8,21.666666666666668
8,31,17,27,20,24,21,28,25,24,23,12,21.666666666666668
7,25,14,25,23,25,23,32,30,24,27,8,21.916666666666668
11,32,19,28,21,24,11,27,28,26,23,11,21.75
17,27,22,32,21,24,17,30,32,18,25,15,23.333333333333332
6,31,17,30,25,28,20,32,29,23,23,8,22.666666666666668
17,29,18,30,21,25,17,36,29,24,26,9,23.416666666666668
8,31,19,26,20,27,17,33,26,21,25,6,21.583333333333332
13,24,20,29,23,24,20,33,30,22,29,6,22.75
9,30,13,24,16,25,17,30,28,18,22,7,19.916666666666668
9,29,17,31,23,25,25,32,34,24,26,6,23.416666666666668
12,25,17,29,18,25,25,34,26,23,25,6,22.083333333333332
14,29,19,29,27,26,19,30,27,23,18,7,22.333333333333332
15,33,18,31,24,21,20,31,23,27,19,9,22.583333333333332
10,32,18,32,24,32,20,34,30,24,24,6,23.833333333333332
16,29,12,25,22,30,17,28,27,23,22,5,21.333333333333332
13,31,19,25,23,26,15,31,27,22,29,10,22.583333333333332
14,32,22,27,28,19,17,33,29,22,21,8,22.666666666666668
9,27,19,24,21,30,18,31,26,27,22,7,21.75
12,33,15,26,21,29,23,30,22,20,18,6,21.25
10,30,12,27,18,23,20,32,30,24,26,7,21.583333333333332
15,28,11,30,25,29,20,36,28,20,19,8,22.416666666666668
18,35,10,28,19,26,21,38,29,23,20,4,22.583333333333332
12,32,11,32,20,24,13,36,31,19,23,5,21.5
14,31,11,26,23,27,16,34,33,26,24,7,22.666666666666668
13,28,9,29,17,26,15,32,28,26,29,8,21.666666666666668
12,27,2,31,23,27,15,30,30,23,21,5,20.5
10,31,9,28,24,25,21,32,24,30,25,7,22.166666666666668
14,28,11,27,26,23,15,35,30,25,25,3,21.833333333333332
14,25,9,27,20,23,23,38,32,27,27,5,22.5
12,30,3,32,22,22,18,32,29,25,21,8,21.166666666666668
18,28,7,27,19,23,20,27,25,27,22,12,21.25
14,30,13,27,22,27,20,27,25,30,18,9,21.833333333333332
12,33,6,31,29,19,20,27,28,29,24,6,22
16,30,10,26,21,27,23,31,27,21,24,7,21.916666666666668
8,32,8,26,25,23,21,30,31,25,23,5,21.416666666666668
13,35,7,27,24,30,21,26,27,27,21,5,21.916666666666668
9,28,6,30,18,23,21,34,31,24,24,7,21.25
8,31,10,27,24,21,21,37,25,28,24,5,21.75
12,32,11,31,27,24,22,31,26,25,25,4,22.5
11,31,8,25,23,32,16,24,32,22,24,7,21.25
16,33,4,31,25,24,18,24,30,25,22,5,21.416666666666668
13,24,6,24,25,20,22,27,26,25,21,3,19.666666666666668
13,28,7,30,22,23,25,27,28,23,27,9,21.833333333333332
