Trial 1,Trial 2,Trial 3,Trial 4,Trial 5,Trial 6,Trial 7,Trial 8,Trial 9,Trial 10,Trial 11,Trial 12,Average
653,229,618,196,71,260,269,343,575,18,222,75,294.0833333333333
656,217,721,98,69,356,355,231,613,0,206,57,298.25
232,267,503,49,38,286,460,206,441,11,51,79,218.58333333333334
993,448,925,75,17,437,590,147,543,21,263,140,383.25
159,343,558,203,125,372,514,368,581,49,315,98,307.0833333333333
356,273,551,0,127,313,448,214,384,0,210,122,249.83333333333334
374,359,628,49,102,443,352,399,524,98,499,72,324.9166666666667
375,378,301,79,0,372,438,343,588,98,379,135,290.5
800,490,570,91,21,458,487,611,308,49,238,161,357
492,462,655,49,11,310,419,356,294,0,374,170,299.3333333333333
840,355,284,196,64,407,461,347,245,62,244,193,308.1666666666667
687,154,930,49,104,285,421,408,147,126,115,138,297
1520,175,652,196,43,613,550,312,427,206,468,111,439.4166666666667
938,49,951,152,129,249,356,179,345,309,440,284,365.0833333333333
844,338,712,228,75,472,516,203,515,223,336,344,400.5
626,243,459,185,76,306,253,330,343,193,340,287,303.4166666666667
760,392,720,290,114,424,317,305,502,186,360,271,386.75
906,577,568,425,73,318,384,214,490,111,165,195,368.8333333333333
928,210,933,219,140,369,639,417,423,196,204,232,409.1666666666667
1208,803,1167,424,72,302,413,370,424,259,303,289,502.8333333333333
1052,940,825,318,9,590,505,492,580,304,383,423,535.0833333333334
927,245,759,450,147,355,612,522,939,202,262,177,466.4166666666667
1358,447,719,441,0,473,650,682,454,407,540,205,531.3333333333334
800,593,906,487,127,505,972,450,404,366,360,159,510.75
593,233,705,575,94,484,801,712,662,339,335,353,490.5
1092,393,640,245,161,464,691,430,394,254,376,168,442.3333333333333
878,385,370,477,67,465,796,742,513,336,508,258,482.9166666666667
856,689,529,528,149,598,685,429,735,478,319,314,525.75
852,441,454,234,196,568,704,553,561,777,559,100,499.9166666666667
907,773,816,245,196,696,606,250,401,1033,380,270,547.75
834,1047,686,564,9,687,987,447,1017,822,430,239,647.4166666666666
1174,398,799,579,49,860,1133,621,771,694,462,429,664.0833333333334
309,343,902,615,55,608,747,641,849,1210,353,312,578.6666666666666
1575,735,670,537,49,550,1007,1002,604,1203,616,164,726
1100,681,1607,353,153,634,921,783,1303,1227,164,254,765
1128,740,1245,923,364,914,1000,854,696,800,573,194,785.9166666666666
923,392,1101,659,294,404,1023,437,764,764,437,288,623.8333333333334
1567,236,1503,617,53,676,858,508,448,801,448,303,668.1666666666666
1089,441,955,645,313,493,808,440,667,1574,853,148,702.1666666666666
539,346,1758,602,116,385,730,652,411,1025,673,416,637.75
1152,1009,1582,779,147,649,1225,583,490,1031,579,211,786.4166666666666
976,390,1340,797,239,700,806,337,540,1271,534,189,676.5833333333334
828,449,1295,598,168,777,929,231,613,504,628,304,610.3333333333334
923,518,1703,543,74,548,826,639,731,1163,816,414,741.5
564,378,1343,607,194,675,1092,729,1081,856,310,331,680
1008,632,1061,304,332,611,873,632,473,826,554,238,628.6666666666666
459,438,1927,602,233,452,887,695,916,1007,366,370,696
1578,640,1547,477,596,876,785,686,923,1286,319,326,836.5833333333334
774,457,1699,297,240,409,610,441,1191,1188,515,292,676.0833333333334
1075,404,1116,192,432,728,568,891,1347,990,276,96,676.25
833,828,1283,450,262,814,801,626,875,1339,344,339,732.8333333333334
951,410,1665,611,591,613,832,456,939,1323,513,291,766.25
1003,498,1757,478,486,629,995,495,1070,1054,373,164,750.1666666666666
1041,460,1981,767,760,387,1395,1341,681,1538,276,137,897
524,975,1541,461,1232,533,1238,715,686,982,588,179,804.5
739,539,2141,588,765,390,1074,1127,460,737,327,84,747.5833333333334
945,533,2158,494,612,699,1460,495,937,1613,447,151,878.6666666666666
737,784,1772,532,660,396,1514,644,1116,1013,705,423,858
776,490,1294,665,651,681,677,915,738,1370,559,111,743.9166666666666
925,735,1679,607,573,554,944,907,638,1228,472,191,787.75
799,441,1704,682,711,475,782,1145,1087,1298,571,57,812.6666666666666
591,539,1755,535,837,470,760,884,1048,1448,459,172,791.5
402,441,1271,457,564,542,1218,692,1168,1029,307,406,708.0833333333334
550,1010,1530,571,652,531,1081,552,1656,1285,322,372,842.6666666666666
581,720,1688,682,453,742,1699,977,1708,1530,401,192,947.75
470,833,1502,538,563,499,894,1072,1024,1144,242,423,767
579,531,1636,617,865,538,781,680,1222,1227,430,81,765.5833333333334
680,245,1441,621,399,682,882,578,1917,1663,278,403,815.75
1172,344,1570,954,547,770,1104,592,1850,973,250,481,883.9166666666666
620,539,1297,980,876,926,1260,517,1552,1162,188,126,836.9166666666666
866,484,1722,996,703,775,1275,1005,1403,1194,303,194,910
1214,405,1683,806,799,883,1688,753,1659,1435,98,224,970.5833333333334
806,348,1371,658,716,907,1131,469,1801,1277,160,122,813.8333333333334
1290,395,934,1025,972,676,1137,717,1444,1775,157,98,885
761,588,1183,452,605,818,1334,570,1880,1215,199,45,804.1666666666666
884,582,995,755,496,963,1046,661,1711,1921,335,110,871.5833333333334
1027,314,1301,805,898,976,920,456,1615,1595,190,82,848.25
1395,539,1366,666,738,866,1259,1149,1657,1381,392,157,963.75
920,564,869,599,834,463,551,877,1498,2282,140,49,803.8333333333334
972,978,1289,599,600,769,446,608,1194,745,76,66,695.1666666666666
1835,300,1198,707,690,956,796,1136,1731,1066,365,9,899.0833333333334
1001,731,707,509,869,716,1172,798,2212,1022,69,195,833.4166666666666
906,392,1070,527,679,1010,405,564,1645,1579,124,239,761.6666666666666
1301,591,1891,762,693,1114,736,320,1624,1484,197,147,905
1436,1026,809,693,844,1149,687,449,1312,1732,75,186,866.5
1009,943,1155,593,754,800,856,500,1251,1907,168,143,839.9166666666666
978,1016,1059,465,470,1264,495,784,1387,1390,153,226,807.25
1058,729,1226,573,493,1114,1130,625,1933,1863,190,66,916.6666666666666
946,789,1204,393,694,1060,1031,949,1735,1726,137,116,898.3333333333334
976,1347,1204,413,787,944,995,564,1455,1943,119,187,911.1666666666666
886,501,565,426,941,1471,1123,741,1403,1780,257,296,865.8333333333334
1034,833,1279,480,1168,1171,811,940,1905,1717,198,174,975.8333333333334
731,907,1578,889,961,902,1564,774,2093,975,420,137,994.25
1055,1178,894,374,890,859,899,876,1199,898,177,228,793.9166666666666
684,858,647,733,1240,1411,1597,989,1304,1058,238,240,916.5833333333334
661,1403,1110,584,880,1064,1017,1192,1598,688,104,162,871.9166666666666
868,1434,1318,571,1159,969,1109,1124,1773,1657,312,125,1034.9166666666667
731,1016,682,694,872,1088,1164,955,1844,1260,232,125,888.5833333333334
630,735,683,343,842,1023,908,650,2182,817,413,249,789.5833333333334
810,1186,1497,719,1048,1237,776,1041,1461,1731,323,164,999.4166666666666
1018,1135,983,596,1068,966,1293,651,1176,1769,316,160,927.5833333333334
977,1359,1292,809,950,991,1928,1107,1337,1538,256,220,1063.6666666666667
871,877,1135,391,924,851,1106,732,1188,1602,271,244,849.3333333333334
844,1336,1804,653,1279,789,1242,333,1712,1496,131,143,980.1666666666666
1114,980,1194,427,1127,1184,1535,522,2008,2154,271,248,1063.6666666666667
1384,882,1706,491,605,1038,1381,670,1434,1974,92,208,988.75
1111,1452,1385,643,1063,1265,1912,659,952,1676,258,152,1044
907,1042,1590,751,699,1086,2078,459,1087,1656,412,140,992.25
1275,686,1394,1044,504,1538,1479,515,1638,1529,98,186,990.5
837,1044,1263,638,611,1339,1439,643,1682,2225,131,186,1003.1666666666666
1054,885,2002,925,778,1869,1506,834,1512,2093,138,276,1156
948,774,1529,1159,1052,986,1323,914,934,2661,625,126,1085.9166666666667
1299,760,1805,814,1085,975,1506,338,1104,2351,103,207,1028.9166666666667
807,503,1928,477,1321,1174,1633,653,832,2543,472,221,1047
888,1170,1428,783,1147,1678,1521,842,1260,1358,119,238,1036
1120,868,2555,471,949,1659,1230,607,1319,1548,378,134,1069.8333333333333
951,622,2102,491,1857,1296,1538,510,920,1441,686,255,1055.75
787,656,2933,897,745,996,2176,488,1035,1974,551,190,1119
1154,1064,3961,722,1405,1510,2237,427,1621,2362,662,238,1446.9166666666667
866,1036,1751,682,796,1617,1193,563,1682,2240,628,160,1101.1666666666667
781,830,2760,470,974,1435,2145,762,1722,1610,484,104,1173.0833333333333
1303,730,2712,535,1264,1281,2207,414,1298,2011,343,202,1191.6666666666667
797,496,2507,820,1119,865,1505,452,2651,1521,539,119,1115.9166666666667
1184,848,1955,639,839,1416,1552,535,1270,1995,631,269,1094.4166666666667
1258,825,2668,923,1344,1475,1435,673,1637,2471,320,217,1270.5
912,811,2305,729,885,1513,1777,808,1750,2462,567,200,1226.5833333333333
524,822,1735,809,1047,2344,2048,531,1380,3200,1242,97,1314.9166666666667
1059,1461,2402,544,1132,1771,1587,900,2088,2496,294,203,1328.0833333333333
564,919,1930,516,1268,1522,2696,403,1745,2200,497,171,1202.5833333333333
1199,838,2315,526,1240,2047,1836,628,778,2485,570,144,1217.1666666666667
956,656,2290,670,1293,2075,2206,712,1367,2337,441,249,1271
1285,931,2829,919,925,1496,2171,542,993,2612,343,214,1271.6666666666667
1147,979,2655,711,1240,1711,1970,834,2082,2130,882,246,1382.25
549,984,2927,613,707,1109,1612,772,1680,1235,490,239,1076.4166666666667
1205,1184,2492,759,949,1874,1440,865,1717,2774,356,166,1315.0833333333333
1058,1077,2676,277,1048,1860,1589,385,1542,2768,494,207,1248.4166666666667
952,953,3220,913,1033,1307,1609,862,1499,2447,732,254,1315.0833333333333
1138,828,2999,544,738,1544,1840,1077,1426,2367,263,251,1251.25
1110,1195,3011,1109,1144,1239,2171,477,2279,2571,752,282,1445
1131,858,2005,812,1049,1582,2261,957,1280,2415,895,164,1284.0833333333333
970,1844,1734,760,1598,1103,2406,1057,1516,2032,604,143,1313.9166666666667
1323,1001,2541,1016,893,1465,1811,787,1429,2060,312,176,1234.5
454,1358,2531,697,1547,1493,1657,1241,1441,1492,435,96,1203.5
838,784,2172,977,1301,1446,1965,931,1163,2401,494,150,1218.5
1188,1070,1725,766,971,1745,2090,930,1716,2020,447,263,1244.25
1060,931,1834,1169,1605,1491,2612,735,1912,1896,283,234,1313.5
802,1293,2618,1078,1264,1954,1468,861,1800,2373,485,100,1341.3333333333333
713,1608,2282,702,1355,1324,2065,800,1519,1937,334,134,1231.0833333333333
349,1040,2303,948,1066,1110,2092,716,1309,2180,274,239,1135.5
801,1145,2301,1177,1430,1433,2205,886,1193,2972,236,82,1321.75
844,1144,2315,1404,1235,1560,1921,1141,1703,2760,592,166,1398.75
760,1392,2075,563,1682,1735,2224,1114,1458,2202,523,163,1324.25
1054,1499,2214,719,1689,1278,1490,916,1735,2547,506,174,1318.4166666666667
602,1438,1949,626,1439,1734,2130,1036,1544,2252,703,285,1311.5
755,911,2100,687,732,1078,2183,1043,1632,1943,407,326,1149.75
836,948,2406,641,1105,1612,1945,862,1415,1520,566,265,1176.75
532,1376,2132,695,853,2299,1525,640,1849,2256,476,75,1225.6666666666667
1109,980,2677,787,1410,1713,1675,998,1500,2758,479,146,1352.6666666666667
1034,998,2781,895,1578,2017,2106,1536,1168,2117,644,242,1426.3333333333333
725,1603,2311,846,911,2018,1825,781,1694,1870,1028,164,1314.6666666666667
803,999,2649,1003,834,1673,1802,1195,1222,1853,101,146,1190
932,780,3442,644,1834,1317,1908,1142,2040,1511,568,199,1359.75
716,1543,2003,928,571,1326,1696,984,1352,2197,713,203,1186
784,1409,3766,1027,1434,1226,1378,1229,1381,2859,1016,146,1471.25
1015,1376,1829,717,1380,2059,1919,1399,1528,1968,675,213,1339.8333333333333
697,2284,1989,987,1368,1688,1288,982,2233,2575,596,137,1402
819,1115,2229,639,1287,2187,1335,974,1698,2200,925,121,1294.0833333333333
1064,875,2285,684,1141,2442,2207,518,1265,2299,972,114,1322.1666666666667
1415,1314,1813,966,1006,1860,1666,882,1458,2517,906,145,1329
701,1149,1973,705,1042,2124,1986,813,1417,2181,490,93,1222.8333333333333
821,1801,1715,1206,1258,2163,2039,449,1485,2429,537,155,1338.1666666666667
420,1434,2324,1206,771,1596,1994,901,1171,2390,546,189,1245.1666666666667
675,1280,2459,1035,1318,1880,1915,936,1550,2822,702,298,1405.8333333333333
771,776,2065,1270,929,2329,2947,1011,2140,2500,214,169,1426.75
595,1225,1870,783,946,1711,1944,1292,2309,2184,760,76,1307.9166666666667
801,1528,1621,1048,1076,2329,1962,980,1905,2454,619,223,1378.8333333333333
684,1218,1370,1223,1620,2322,2464,812,2065,2626,731,86,1435.0833333333333
657,1959,1504,839,450,2125,1346,1260,1362,3417,661,164,1312
640,1585,1779,742,988,2941,2191,625,1895,2434,371,113,1358.6666666666667
816,2183,2520,1266,897,2195,1826,1236,1825,2218,546,169,1474.75
690,1927,1948,947,1347,1614,1966,1570,2208,2106,406,127,1404.6666666666667
285,2140,1964,956,1671,1977,1792,652,2184,2599,361,86,1388.9166666666667
446,1460,2987,1082,882,2442,2134,1196,1914,3410,560,97,1550.8333333333333
872,1753,2235,1371,1029,3091,1710,837,2302,2555,743,161,1554.9166666666667
916,2205,2299,1811,1556,2233,1875,868,1695,2828,462,98,1570.5
1080,1454,3888,1215,1320,1477,1931,923,1779,2186,480,80,1484.4166666666667
692,1665,2649,1069,1030,2493,1893,1259,1660,2768,691,88,1496.4166666666667
762,1995,3175,1196,971,2117,1646,1553,1997,2203,555,94,1522
982,1780,3215,1179,724,1336,2000,1347,1658,1985,873,139,1434.8333333333333
1068,1912,2480,1502,1098,1933,2207,904,1825,2695,754,103,1540.0833333333333
1216,2077,1983,1244,1354,2158,2234,733,1001,2462,987,72,1460.0833333333333
1128,1569,2938,1143,1146,2562,2365,1194,1075,2264,541,98,1501.9166666666667
1267,1740,1942,1574,983,1995,2219,1040,1623,2173,715,189,1455
1027,1396,1811,1182,734,1031,2328,1223,1522,2403,602,85,1278.6666666666667
686,1443,2373,1485,1409,1603,2783,877,1498,2938,440,154,1474.0833333333333
774,2785,3315,1171,884,1939,1977,946,1402,2395,584,294,1538.8333333333333
804,1519,3453,1453,909,1390,2826,1260,1322,2420,701,381,1536.5
614,1379,2894,872,842,2032,2625,817,1831,2904,697,294,1483.4166666666667
1016,2081,3367,848,763,2486,2496,1090,1790,2339,255,216,1562.25
1057,2259,3969,845,1095,1127,2391,1027,1626,2725,245,137,1541.9166666666667
791,1918,3786,1346,897,2259,2965,726,2266,1902,441,223,1626.6666666666667
1121,1507,3333,856,1738,2657,2278,1161,2254,2238,637,160,1661.6666666666667
746,1909,3870,891,1129,2378,2649,1002,1973,2485,343,126,1625.0833333333333
629,1994,3215,900,1191,2117,2735,1084,2301,2003,441,186,1566.3333333333333
704,1734,4921,863,1095,2322,2726,1001,2028,2350,441,188,1697.75
826,1455,3860,527,1237,3114,2873,652,2534,1940,294,129,1620.0833333333333
985,2432,3480,783,1149,1709,2732,787,1658,2980,196,137,1585.6666666666667
895,1201,3552,997,823,2340,2382,1151,2691,1842,428,120,1535.1666666666667
1054,2053,3047,878,1022,2214,2753,772,1410,2307,147,138,1482.9166666666667
810,2798,3950,1453,1271,1193,2131,1027,1980,2263,528,187,1632.5833333333333
775,1769,4209,966,839,1658,3054,1235,2157,1804,309,109,1573.6666666666667
941,1810,2739,739,860,2816,3746,1096,2051,2174,383,51,1617.1666666666667
861,1588,2998,1175,669,2497,2937,873,1883,2508,980,180,1595.75
634,1546,3418,1092,879,2442,3634,1064,1815,2515,984,160,1681.9166666666667
677,2165,3236,1091,1423,2591,2883,1421,1662,2430,1081,116,1731.3333333333333
1184,2238,3900,1045,1296,2047,2929,881,2257,1780,1078,152,1732.25
1223,2018,3750,857,1127,2091,3923,589,1817,2675,628,120,1734.8333333333333
1187,1838,2567,1185,1094,2357,3172,568,1662,2187,976,150,1578.5833333333333
883,2334,3337,1159,701,2699,3136,685,1890,2154,653,112,1645.25
954,2202,3699,841,943,2336,3078,1029,2540,2292,649,144,1725.5833333333333
626,1749,3743,1111,800,2178,2431,827,2103,2226,1109,143,1587.1666666666667
1004,1901,3839,839,1372,2510,3262,590,1896,2677,890,60,1736.6666666666667
1022,2534,4124,1104,933,2401,3324,672,1854,2438,1168,130,1808.6666666666667
958,2296,3043,948,1637,3010,2902,611,2099,2931,598,180,1767.75
1677,1680,3741,749,1358,2508,3424,772,1679,2605,601,167,1746.75
1260,2516,4142,958,1286,2203,2789,1089,2589,2545,1119,64,1880
1240,1678,4055,707,1407,2382,3689,848,2146,2763,1010,107,1836
928,1842,3240,925,1015,2353,3160,1175,1940,3087,752,139,1713
1396,2186,3415,797,977,2370,2683,774,1011,2390,668,265,1577.6666666666667
1587,1951,3944,855,1233,2222,3039,779,2525,2893,774,140,1828.5
1231,2070,3487,962,1023,2031,3898,749,1368,2617,361,116,1659.4166666666667
1237,3025,3619,1188,840,2200,3669,925,2066,2622,716,304,1867.5833333333333
1376,2237,4349,1414,1096,2405,2883,792,2186,3093,212,329,1864.3333333333333
1239,3177,2547,1342,1248,2734,2878,359,2253,2781,1389,211,1846.5
1188,2574,2942,1438,1257,3405,2850,1538,852,2803,732,128,1808.9166666666667
820,1986,3615,1180,693,2951,3136,996,1885,3383,576,221,1786.8333333333333
1453,3143,3433,1277,920,2117,3118,1178,2180,3332,813,182,1928.8333333333333
1206,2304,2652,1072,1228,1731,2588,914,1889,3415,1305,238,1711.8333333333333
939,2576,3887,1487,1336,2509,3040,748,2058,3880,584,152,1933
1631,2188,3604,1348,679,2136,3087,805,2491,2563,1211,165,1825.6666666666667
1483,2763,5009,1859,1149,2541,3494,981,2196,2865,944,163,2120.5833333333335
1341,2433,3717,1201,1200,2503,2730,956,2595,3268,597,131,1889.3333333333333
1614,3709,3351,1608,1242,2577,3539,971,2299,3574,859,97,2120
1630,2888,4529,1175,1375,2571,3193,1156,2302,2757,704,234,2042.8333333333333
1402,2435,3564,1222,1175,2460,2959,1255,2600,2283,905,136,1866.3333333333333
1344,2387,4663,871,1366,2364,2427,1305,2607,3012,900,216,1955.1666666666667
1627,3425,4524,1309,1264,2893,2770,1227,1621,3439,725,323,2095.5833333333335
1542,2784,4805,1025,1334,1337,2071,1286,1501,2661,753,396,1791.25
960,3375,4660,1659,1171,1763,2417,1767,2287,3325,667,257,2025.6666666666667
1375,2937,4579,818,1031,1684,2778,684,1512,3822,691,168,1839.9166666666667
1510,2197,3206,1576,1136,1899,3311,854,1981,3529,757,348,1858.6666666666667
1466,3463,4560,738,1009,1807,2647,922,1998,3120,648,343,1893.4166666666667
1433,1604,3774,1436,653,2206,2254,1327,2336,3306,504,223,1754.6666666666667
1308,2610,3867,1175,390,2401,2623,1135,2125,2952,677,275,1794.8333333333333
1639,2397,4055,1336,733,2296,2581,1074,1606,3388,441,273,1818.25
1645,2793,3388,1523,938,2095,3364,976,1207,3532,572,231,1855.3333333333333
1216,2580,5130,1268,581,1708,2493,1817,1745,3678,740,325,1940.0833333333333
2123,1967,3959,1509,413,2217,3053,1114,1970,3137,963,103,1877.3333333333333
1450,2869,3981,1610,749,1911,2153,1215,1629,3425,1455,219,1888.8333333333333
1482,2598,3950,2403,1063,2083,3024,1485,1756,2850,944,260,1991.5
1594,2454,3604,1438,1023,2040,2200,1136,1766,4634,630,456,1914.5833333333333
1606,2766,4392,1396,887,2243,2991,539,1567,4635,703,235,1996.6666666666667
1297,2934,4209,1078,552,1588,3332,780,1813,3966,494,364,1867.25
1564,2765,4053,1458,421,1784,2650,1267,1424,4515,772,86,1896.5833333333333
1644,2888,4313,1797,955,1755,2762,1716,1137,5250,995,161,2114.4166666666665
1341,2833,3947,1266,745,1754,2638,1364,2075,5452,761,227,2033.5833333333333
2035,2764,3861,1799,966,1794,3328,1618,1007,3443,937,303,1987.9166666666667
1445,3055,4521,1956,526,2406,3489,1537,1613,4398,874,112,2161
1816,1992,3940,2220,666,1629,3376,1396,1412,3755,1061,248,1959.25
2397,3040,3952,1896,811,1840,3271,1464,1061,4843,761,159,2124.5833333333335
1238,2561,3969,1677,1052,1866,2479,1379,1264,4627,810,142,1922
1342,3174,4092,1331,1394,2212,2582,1793,1366,4172,620,202,2023.3333333333333
2058,3300,3654,1684,1176,1353,2644,2345,1426,3875,981,63,2046.5833333333333
1125,2762,4222,1649,1133,926,2549,1390,1433,4084,381,87,1811.75
1961,3239,3774,2180,943,1963,2449,1800,1021,4564,675,69,2053.1666666666665
1526,3575,5032,2089,1168,2275,3302,1761,2219,4308,688,218,2346.75
1213,2916,3719,1347,1058,1980,2917,2379,1556,3935,612,124,1979.6666666666667
1220,3389,4030,1619,1223,2018,3046,2079,1334,4636,788,300,2140.1666666666665
1232,3456,4626,1210,870,1606,2579,2578,1887,4389,495,258,2098.8333333333335
1474,3284,4417,1710,1353,2707,3032,2071,1687,3193,1008,390,2193.8333333333335
1682,2788,3635,1425,1442,1230,3123,2254,1710,4573,828,224,2076.1666666666665
1642,3591,3576,1402,1454,1970,2189,3014,1232,3637,1066,207,2081.6666666666665
1506,4707,5395,1564,1788,2173,3193,2489,2325,4805,1160,137,2603.5
2137,3962,3826,1509,1655,1650,2749,1748,2451,5103,764,158,2309.3333333333335
1346,3286,4023,1540,1496,939,3298,2002,1446,3298,841,176,1974.25
1422,3188,4429,1458,1302,2120,2712,2068,2294,3662,960,116,2144.25
2095,3240,4009,1251,1613,1535,2857,2013,2108,4375,847,193,2178
1561,3577,4850,1464,1188,749,2767,2131,2872,4078,938,228,2200.25
1645,3924,3591,2307,1115,1162,2026,1845,2381,4473,792,47,2109
1796,3323,3469,1234,894,848,2906,1893,2288,4336,1001,298,2023.8333333333333
1117,3907,3997,1015,1171,1010,3004,1696,2962,4436,1034,168,2126.4166666666665
1675,3379,4660,1557,742,1653,3317,1687,1899,4555,989,133,2187.1666666666665
1531,3890,4188,1478,1438,1425,3131,1778,3262,4099,743,230,2266.0833333333335
1613,3491,4680,1473,1360,1427,2803,1710,2967,4190,808,288,2234.1666666666665
1341,3094,3603,1640,1570,1698,2409,1909,3140,4222,665,221,2126
1771,3574,4185,2146,1597,1720,3628,1652,2736,3577,935,167,2307.3333333333335
1628,3075,4159,1523,1103,1694,2943,2105,3691,4848,705,163,2303.0833333333335
1894,2723,5209,1672,1484,1683,3099,2252,3130,4102,881,78,2350.5833333333335
1930,4335,4734,1990,2055,2017,3355,1836,2165,3860,821,14,2426
1360,3424,4486,1672,1799,2733,3339,1490,4188,5608,889,207,2599.5833333333335
1791,3973,3780,1219,1229,1557,2582,2019,3606,5149,1155,109,2347.4166666666665
1720,3658,4102,1579,637,1801,2693,1846,2694,4282,1261,105,2198.1666666666665
1617,4432,5116,1885,1617,3054,4052,1413,2871,4399,382,153,2582.5833333333335
1216,5125,4491,1390,1261,2080,3191,1448,3110,3469,576,163,2293.3333333333335
870,4137,4140,1787,1880,2369,3054,1753,2363,5308,572,184,2368.0833333333335
1787,4224,4303,1796,1610,2064,2697,2269,2850,4998,754,139,2457.5833333333335
1548,4117,3887,1460,1694,2406,3057,2224,2631,4309,1032,160,2377.0833333333335
1427,3959,5365,2232,1299,2010,3438,1608,2201,4756,842,230,2447.25
1472,3859,4195,1179,2055,2178,3478,1474,2888,4641,1034,357,2400.8333333333335
1647,3300,5301,1577,1673,2248,2944,1396,3095,4648,625,99,2379.4166666666665
1550,3252,4128,1926,1816,1571,3766,2730,2699,5216,718,123,2457.9166666666665
1781,5416,4475,1698,2066,1470,3106,1643,2843,4253,1205,235,2515.9166666666665
2225,4303,4588,1810,1272,1680,3415,1872,2716,4487,1042,295,2475.4166666666665
1753,4495,4311,1715,1903,2783,2899,1785,3042,4438,958,360,2536.8333333333335
1209,5517,4728,2274,864,1797,2876,2041,3721,4263,1133,488,2575.9166666666665
1342,4639,4836,2255,1672,2384,3332,1664,3516,3712,685,378,2534.5833333333335
1789,3758,4451,2245,1229,1994,3410,1532,4039,4349,676,319,2482.5833333333335
1566,4647,4687,1573,1672,1590,3226,2193,4729,4777,939,437,2669.6666666666665
1792,4418,4308,1981,1508,1909,3356,1667,3283,5452,458,275,2533.9166666666665
1401,4633,3824,2429,1694,2054,3036,1552,2856,4459,976,444,2446.5
1396,5245,4186,2269,1642,1857,3995,1612,3701,4203,882,191,2598.25
1753,5154,4843,2661,1500,2454,3387,2269,3347,5538,1192,250,2862.3333333333335
1781,4782,4528,1972,2497,2501,3233,1586,3595,5057,750,153,2702.9166666666665
1924,4109,4653,1797,1152,3312,3412,2127,4096,5024,622,214,2703.5
1459,5163,5018,1719,960,2353,3276,2001,3777,4477,971,178,2612.6666666666665
1583,3553,5539,1472,1389,2052,3921,2104,2604,4499,1040,335,2507.5833333333335
2017,4832,4870,1426,2081,1955,3372,2944,3270,4394,1085,143,2699.0833333333335
1768,4364,4187,2081,1657,2414,3009,2713,4899,5746,1061,160,2838.25
1832,4217,3730,1865,1325,2207,1963,1724,4813,5350,809,194,2502.4166666666665
1728,4815,5228,1906,1945,2317,3341,1788,3109,4589,1099,265,2677.5
1524,5336,4935,2097,1820,2651,1992,2220,4072,5094,683,109,2711.0833333333335
2050,3507,4058,2163,1681,2316,3475,1960,3036,4223,846,206,2460.0833333333335
2237,4946,5087,2433,2159,1950,2728,1781,3700,5027,1168,134,2779.1666666666665
1801,3031,5834,1881,1163,1952,2692,2096,3316,4745,737,450,2474.8333333333335
