Trial 1,Trial 2,Trial 3,Trial 4,Trial 5,Trial 6,Trial 7,Trial 8,Trial 9,Trial 10,Trial 11,Trial 12,Average
1101,320,404,757,246,698,404,997,685,693,1046,706,671.4166666666666
562,262,758,823,370,417,429,1033,1138,919,1416,602,727.4166666666666
748,351,629,974,285,579,560,1009,914,482,1318,353,683.5
1834,488,912,466,208,583,339,724,684,887,1190,430,728.75
1236,593,804,1207,250,903,503,1421,803,783,824,628,829.5833333333334
1266,598,913,719,269,466,705,695,747,643,1234,856,759.25
715,264,741,530,381,500,679,810,798,629,1104,545,641.3333333333334
687,237,746,456,177,636,569,958,519,838,590,347,563.3333333333334
967,658,648,1140,307,652,621,1115,616,563,1217,377,740.0833333333334
911,752,457,1258,393,862,647,873,502,866,1302,604,785.5833333333334
1702,312,396,500,268,515,480,967,606,590,1881,642,738.25
1213,411,308,745,178,443,611,1084,816,734,1528,399,705.8333333333334
1131,521,647,698,577,737,676,954,817,1032,1217,742,812.4166666666666
806,324,817,784,347,548,548,901,486,790,1003,597,662.5833333333334
1149,335,606,622,324,553,666,985,674,589,1180,773,704.6666666666666
1083,483,645,1023,297,392,666,772,694,671,1475,587,732.3333333333334
1127,333,561,947,288,953,595,1032,575,751,1321,706,765.75
1130,484,682,1344,232,707,623,1295,409,612,1774,311,800.25
831,397,620,1018,360,398,483,786,723,610,1447,324,666.4166666666666
1731,495,564,938,222,998,369,969,484,658,1437,484,779.0833333333334
1033,513,759,1183,437,861,859,896,547,469,1019,417,749.4166666666666
1017,462,800,1245,328,704,648,1017,611,448,1247,515,753.5
843,933,546,1249,327,637,427,605,876,806,1612,392,771.0833333333334
1138,621,482,893,358,558,460,870,711,574,1194,267,677.1666666666666
1283,772,932,841,310,945,847,683,869,911,927,439,813.25
1523,931,506,1321,322,1092,444,940,825,557,1227,533,851.75
1148,462,514,962,241,732,463,699,963,936,1002,401,710.25
842,675,895,743,407,767,210,634,1135,494,1138,1033,747.75
377,1209,576,1107,181,500,560,962,756,956,1709,494,782.25
882,571,573,1116,309,1216,494,991,829,570,1939,424,826.1666666666666
995,523,853,1236,180,578,912,795,967,483,1372,602,791.3333333333334
1638,970,983,912,485,712,1130,558,588,786,1656,677,924.5833333333334
1036,1023,505,1266,430,446,833,1138,871,410,1072,565,799.5833333333334
862,482,756,1356,419,605,508,651,695,502,1417,463,726.3333333333334
857,806,904,1489,163,677,1088,894,1773,883,1568,455,963.0833333333334
1516,588,617,1231,393,623,755,940,1465,558,960,352,833.1666666666666
819,574,723,1081,455,582,608,656,737,699,1589,259,731.8333333333334
1360,641,804,690,363,539,384,900,1420,352,1139,620,767.6666666666666
1658,821,1471,1627,303,516,329,1013,1367,451,1402,581,961.5833333333334
1810,806,610,948,504,507,625,734,1103,466,669,379,763.4166666666666
1255,335,1301,805,547,895,658,743,1054,698,950,427,805.6666666666666
1538,640,1517,1103,267,694,283,1187,1147,677,1015,398,872.1666666666666
832,693,1014,1073,372,558,521,1191,1214,862,921,446,808.0833333333334
1350,971,889,1342,247,588,665,974,1036,560,636,188,787.1666666666666
1086,657,1773,822,196,522,378,1260,998,745,929,425,815.9166666666666
1400,477,1761,1055,521,369,569,989,1719,512,678,396,870.5
1334,551,1436,1882,477,772,701,1171,1637,867,960,201,999.0833333333334
1521,583,1184,818,413,686,619,1048,1052,868,1504,467,896.9166666666666
1910,742,2240,651,726,1085,236,1499,1675,558,622,423,1030.5833333333333
1340,823,2055,981,482,660,490,972,1814,669,1090,313,974.0833333333334
1347,805,1415,1005,824,981,389,539,1559,607,748,404,885.25
1049,719,1397,1161,515,421,591,962,1474,797,583,293,830.1666666666666
2031,435,1967,710,727,831,465,427,1658,614,711,594,930.8333333333334
1171,855,1625,684,302,949,596,742,2041,318,1432,768,956.9166666666666
1685,505,1437,697,500,726,518,536,1921,448,862,964,899.9166666666666
1608,876,1321,1086,430,1136,707,920,1909,923,1398,517,1069.25
1730,868,1744,1018,376,697,641,558,1272,663,1345,325,936.4166666666666
1473,991,1865,1298,358,824,456,868,1629,716,1208,569,1021.25
1500,1504,1738,1052,529,785,509,1075,2339,666,1923,754,1197.8333333333333
1566,420,1749,1257,457,539,266,937,2035,793,1732,564,1026.25
1225,1156,1830,1082,511,993,650,835,2154,820,1460,882,1133.1666666666667
1737,819,2615,952,539,849,324,563,2712,632,1590,795,1177.25
1764,780,1565,940,415,444,1376,519,2396,772,1399,559,1077.4166666666667
1718,653,1660,704,277,727,582,960,1592,642,2299,1012,1068.8333333333333
1701,972,2541,783,289,744,798,1077,1902,783,1680,655,1160.4166666666667
2104,882,1959,880,586,1011,494,1133,2284,756,1844,586,1209.9166666666667
1913,796,1774,639,463,518,746,433,1957,921,1861,742,1063.5833333333333
1363,398,1813,1152,511,622,403,985,1591,590,1808,587,985.25
2291,734,1666,924,544,432,833,646,1935,643,1347,970,1080.4166666666667
1358,628,2038,804,248,479,775,955,1588,806,1889,727,1024.5833333333333
1480,503,2080,910,433,1038,703,951,2100,971,2084,457,1142.5
1110,844,2520,927,472,545,577,1054,1666,976,1573,993,1104.75
1232,765,1794,1262,466,436,667,856,2202,1052,1716,643,1090.9166666666667
628,986,1864,822,207,947,655,568,2107,845,2007,1177,1067.75
1822,1291,2413,776,391,410,371,814,1722,665,1140,702,1043.0833333333333
1274,851,2156,1514,247,525,838,619,1807,868,1526,341,1047.1666666666667
1181,872,2067,999,776,510,613,582,1981,818,1617,525,1045.0833333333333
975,874,2449,1227,437,404,671,865,1807,896,1305,1120,1085.8333333333333
2198,988,2488,914,431,619,392,752,1690,1182,1777,617,1170.6666666666667
1224,698,1856,878,472,827,565,793,1566,1232,1274,902,1023.9166666666666
1063,955,2355,831,409,707,634,343,1597,1199,1992,677,1063.5
1517,690,1757,1085,298,469,796,950,3174,1097,1482,782,1174.75
1250,908,2098,774,343,348,644,608,2473,903,1681,840,1072.5
946,670,2373,1071,613,814,961,282,1842,902,2309,811,1132.8333333333333
1725,677,1574,1352,299,434,508,561,2678,1024,2011,612,1121.25
1078,976,2658,912,559,736,978,355,2192,664,1426,544,1089.8333333333333
1326,509,2151,654,386,618,949,473,2659,798,1450,986,1079.9166666666667
1826,1104,2027,661,740,367,734,454,1959,844,1750,664,1094.1666666666667
1571,778,1888,1006,376,700,806,479,1800,1300,2340,600,1137
1452,994,1920,994,520,738,630,413,2303,1109,1873,645,1132.5833333333333
1709,730,1711,925,383,581,954,577,2375,708,2010,915,1131.5
1595,1205,1715,873,480,523,598,324,1478,815,2072,1157,1069.5833333333333
1004,696,1639,1187,561,583,599,862,2325,783,1693,686,1051.5
1783,604,2768,1441,629,933,479,614,1989,975,2562,1003,1315
1125,1061,2031,956,425,545,520,978,2406,1075,2176,1207,1208.75
1249,990,2055,1099,595,579,917,526,2295,702,1837,844,1140.6666666666667
1920,968,1511,816,445,836,679,678,2243,824,1900,894,1142.8333333333333
1320,834,2023,910,521,639,593,825,1804,608,2186,965,1102.3333333333333
1064,670,2321,1216,493,792,599,516,2384,868,2226,1137,1190.5
1446,1199,1779,1105,161,916,906,841,2963,656,1541,1021,1211.1666666666667
1698,924,2711,1325,347,587,763,343,2375,1101,1328,1343,1237.0833333333333
2176,570,1986,925,248,1126,301,695,2977,865,2263,1002,1261.1666666666667
1810,842,1695,782,426,495,817,589,2624,484,1893,985,1120.1666666666667
1841,700,2040,527,435,700,1047,748,2464,783,2262,965,1209.3333333333333
1668,678,2226,772,370,611,770,760,2757,654,1697,890,1154.4166666666667
1172,920,1588,587,441,1037,884,891,2046,872,1897,866,1100.0833333333333
1188,997,1798,938,594,459,930,870,2629,689,1767,698,1129.75
1312,668,2571,1073,442,741,676,596,2312,853,1347,829,1118.3333333333333
1655,1274,1890,952,526,483,1215,911,2020,921,1438,583,1155.6666666666667
1594,1378,2797,949,487,1228,1207,879,1871,705,1982,666,1311.9166666666667
1415,1140,2161,520,811,307,590,1093,2553,866,1791,869,1176.3333333333333
2202,1147,2236,1156,1119,525,552,887,2757,667,1893,782,1326.9166666666667
1205,1007,2787,1032,933,553,539,715,2303,1025,1466,1047,1217.6666666666667
1010,1200,1921,880,1086,1045,585,993,2213,885,1950,893,1221.75
1689,1253,2155,1015,696,921,1031,552,2198,846,2047,911,1276.1666666666667
2287,975,2080,863,794,310,773,771,2275,931,2196,864,1259.9166666666667
1634,1205,1457,1089,1215,763,660,385,2545,826,1877,1295,1245.9166666666667
1783,2035,1978,1290,705,616,822,636,1328,759,2354,1225,1294.25
1487,1598,2158,989,993,513,1020,673,2285,1308,2152,1154,1360.8333333333333
1422,1535,1971,1159,1526,718,923,411,1934,1006,2683,745,1336.0833333333333
1681,1094,2440,942,861,507,1040,538,978,818,1485,564,1079
1272,1266,2366,756,1201,1340,594,869,2389,1176,1348,600,1264.75
1940,1316,2024,879,716,767,826,731,2156,1152,2045,780,1277.6666666666667
1952,947,1625,952,707,688,491,823,2161,1094,2142,518,1175
1410,1387,1858,847,784,407,391,478,1499,1269,2457,618,1117.0833333333333
1412,1303,1598,1191,863,607,847,662,2286,769,1941,976,1204.5833333333333
713,1587,1600,557,827,308,387,559,2191,1200,1927,648,1042
835,1214,2521,1138,1240,920,948,488,2134,874,1595,1136,1253.5833333333333
1082,1210,1904,905,700,887,551,767,2080,1276,2583,1037,1248.5
872,1441,2843,662,1052,429,500,271,1864,841,2610,1136,1210.0833333333333
1728,1027,2308,791,1193,740,343,657,2151,893,1446,1256,1211.0833333333333
1351,1500,2792,841,977,694,954,720,2013,1147,2848,841,1389.8333333333333
1624,1332,1846,823,1725,612,613,365,1816,519,2589,1242,1258.8333333333333
931,1045,1544,1198,921,755,664,583,1576,1303,1743,718,1081.75
1533,1697,2569,1140,1077,705,1010,776,1959,1114,2478,970,1419
996,1236,2871,997,1059,125,983,534,1987,1000,2577,1474,1319.9166666666667
1500,1341,1776,1199,1062,678,402,523,1705,919,2811,1716,1302.6666666666667
1744,1571,1683,1010,1087,659,653,886,1929,1048,1631,1076,1248.0833333333333
2164,1563,1998,736,1194,389,559,1043,1274,650,2252,1390,1267.6666666666667
1732,1124,1995,950,900,265,545,570,1689,978,2164,1470,1198.5
1501,1099,2390,729,1274,716,680,522,2137,965,2602,928,1295.25
1699,1142,2596,986,1348,359,1042,653,2431,1004,2096,1408,1397
1754,1219,2102,929,1548,731,1676,853,2423,1029,2282,1350,1491.3333333333333
1427,1344,2309,996,1753,582,1061,599,2088,1008,2360,1486,1417.75
1397,1139,2339,852,1046,468,901,987,1972,1023,1986,961,1255.9166666666667
2184,1147,2206,1172,1193,433,588,621,1439,976,1902,1343,1267
1586,1236,1862,983,1308,444,649,396,1566,1001,1823,1080,1161.1666666666667
2068,1134,1943,949,2395,327,1248,461,1859,1206,2111,982,1390.25
1564,1055,2389,814,1639,795,1194,344,1916,940,1711,1454,1317.9166666666667
970,863,2644,615,1514,577,595,398,1845,868,1976,1516,1198.4166666666667
1134,1645,2579,1000,1199,498,709,647,1914,968,1542,1785,1301.6666666666667
1652,1597,2733,1236,1859,394,635,650,2234,979,1617,1898,1457
1254,1174,2592,1115,1442,1012,754,413,1810,799,1997,1630,1332.6666666666667
1028,1452,2603,779,1529,874,723,586,1315,729,1796,1010,1202
2081,1328,1928,686,1375,691,651,583,1522,899,1905,1399,1254
1738,1091,2341,1160,1831,516,601,902,2139,942,2228,1449,1411.5
1650,1190,1996,811,2420,619,1007,555,1482,542,2121,1315,1309
1673,1284,1993,1162,2034,1122,686,620,2165,751,2399,1010,1408.25
2135,1220,3147,588,2076,503,846,973,2114,763,2281,1378,1502
1937,1456,2936,883,2294,826,472,998,2318,1068,1871,1031,1507.5
1765,1312,2684,882,2273,875,706,663,1461,719,2076,1343,1396.5833333333333
1584,1517,1899,1261,1705,632,983,429,2237,839,2101,1413,1383.3333333333333
1875,1262,1731,971,2090,952,966,543,2377,584,2197,858,1367.1666666666667
1618,2083,2207,1585,1950,1217,609,856,1759,898,2711,1232,1560.4166666666667
2046,1754,2665,800,3437,1144,682,871,1912,1036,2091,1495,1661.0833333333333
2168,1647,1727,708,2905,807,728,436,2386,822,2621,1166,1510.0833333333333
1462,1724,1849,789,1554,629,386,409,1504,884,1596,1123,1159.0833333333333
1639,1840,2451,1021,2166,820,676,735,1845,878,1935,1568,1464.5
2122,902,1233,599,2393,1029,686,456,2193,1030,1766,1000,1284.0833333333333
1732,1996,2172,803,2068,698,650,762,1682,1311,1206,823,1325.25
1978,1292,1467,1053,1701,660,908,769,1805,837,1938,1268,1306.3333333333333
1507,1292,2021,1311,2545,480,636,1077,1946,1559,1650,1360,1448.6666666666667
1333,1322,1698,1079,1735,825,554,616,2119,1303,1073,819,1206.3333333333333
1611,1798,2376,768,1581,940,686,631,2492,1091,2466,1222,1471.8333333333333
1720,1449,1784,735,3101,561,654,539,2313,1007,1496,1586,1412.0833333333333
1054,1353,1644,927,2774,626,460,736,1723,722,1353,1662,1252.8333333333333
1891,1925,1594,1514,2511,765,1129,656,1831,1263,1596,1617,1524.3333333333333
1500,1573,1538,1147,2864,1034,481,466,1938,1090,2351,1614,1466.3333333333333
1755,1979,2033,1379,2932,642,245,758,1790,1231,1933,1444,1510.0833333333333
1609,1663,1869,784,3395,710,865,875,1932,989,2039,1237,1497.25
1249,1579,2022,855,3208,823,299,781,2131,1497,1612,1553,1467.4166666666667
1331,1703,1349,998,2941,720,720,712,1828,972,2060,1352,1390.5
785,1686,1438,677,2544,458,765,446,1767,960,1718,1688,1244.3333333333333
1596,1043,2048,929,3211,781,615,593,2127,1375,2171,1987,1539.6666666666667
1706,1775,1532,1007,3034,916,702,730,1903,1024,2293,1587,1517.4166666666667
1661,1814,1893,781,2947,964,530,720,2584,1071,2113,1497,1547.9166666666667
1769,1441,1352,783,2967,403,1064,869,2866,1537,2078,1610,1561.5833333333333
1648,2061,1775,1217,2197,1181,1072,588,2172,896,2160,1154,1510.0833333333333
2408,1827,1615,1299,1824,718,686,880,1899,1135,2386,2219,1574.6666666666667
2390,2236,2041,1058,2179,745,944,903,2289,1072,2593,1404,1654.5
1963,1729,2121,1190,1929,701,704,545,2083,933,2305,1778,1498.4166666666667
1595,2308,2142,1385,2200,664,803,723,2630,1545,1941,1830,1647.1666666666667
1895,1969,1650,1313,3196,779,392,795,2024,963,2307,1287,1547.5
2071,1917,2173,1221,2698,910,776,623,2307,956,2831,1781,1688.6666666666667
2010,1594,2220,1117,3815,719,587,963,1903,1162,2400,1671,1680.0833333333333
2510,1424,2381,711,2679,1012,1090,704,2306,1046,2267,1070,1600
2263,1662,2788,975,2475,804,795,825,1860,1229,1591,1632,1574.9166666666667
1951,1956,2026,701,3239,786,584,545,1724,807,1937,1587,1486.9166666666667
1796,1520,1738,808,2776,780,318,541,2144,1121,1930,1675,1428.9166666666667
2208,1499,2727,1206,2653,686,766,568,2016,1094,2103,1921,1620.5833333333333
1869,2121,1793,927,3122,591,845,713,1351,1105,2116,1296,1487.4166666666667
2438,1589,1944,995,3289,467,490,858,1744,1307,1750,1628,1541.5833333333333
2092,1584,1264,1077,2407,535,935,831,1211,420,1871,853,1256.6666666666667
1965,1762,2211,937,2469,533,681,1080,1488,856,2335,1639,1496.3333333333333
2425,2183,2074,1140,2173,820,937,552,1572,931,2899,1758,1622
2067,1739,2574,1436,3238,894,840,823,1540,971,1940,2170,1686
1859,2196,2250,1344,3620,509,876,771,1954,1280,2654,1757,1755.8333333333333
1641,1481,1748,995,2375,592,964,601,1797,587,2484,2016,1440.0833333333333
2054,1947,1675,1005,2921,1484,1100,937,2498,1047,1576,1795,1669.9166666666667
1787,1741,1970,1225,3055,1014,895,827,1657,984,2132,1926,1601.0833333333333
1834,1754,1533,989,2862,372,1218,857,1756,813,2164,1292,1453.6666666666667
3037,1884,2026,1039,2724,659,543,682,1235,939,1946,1435,1512.4166666666667
2369,2063,1774,839,2803,895,858,880,1826,891,2270,2342,1650.8333333333333
2250,1818,1853,1103,2197,879,602,728,1741,1249,2268,1584,1522.6666666666667
1789,1823,1441,1007,2411,676,712,674,2361,894,1982,1761,1460.9166666666667
2074,1626,2241,1119,2288,980,838,752,1130,1107,2129,1675,1496.5833333333333
1946,1302,1674,1330,2548,793,1131,593,2146,868,2072,1545,1495.6666666666667
2012,2178,1949,1162,3405,842,493,594,1912,1155,2080,1481,1605.25
1525,2715,2083,1276,2200,1066,894,1019,2009,907,3049,1155,1658.1666666666667
2026,2014,2638,1369,2276,1167,734,601,2310,1219,2232,1578,1680.3333333333333
2618,2011,2042,973,2433,751,995,609,1662,1247,2629,1731,1641.75
2973,1890,2193,1352,2850,1030,874,773,1853,1500,2931,1402,1801.75
2404,1730,1556,1584,2445,954,708,894,1995,1206,3423,1037,1661.3333333333333
2078,1484,1891,1335,3329,1169,282,866,2114,1210,2196,1608,1630.1666666666667
1739,1605,1812,1937,2974,529,684,367,2132,931,2803,979,1541
2225,1146,2393,1347,2152,995,609,1086,1613,1122,2328,1572,1549
2133,1900,1888,1438,2793,960,209,570,2047,1537,2573,996,1587
2933,2337,2002,1669,2492,678,742,1123,2318,1057,2915,1137,1783.5833333333333
1908,1909,1624,1101,2067,1367,727,620,2139,1041,2384,1738,1552.0833333333333
2460,1912,2289,1300,2501,864,479,690,2119,992,1392,1906,1575.3333333333333
2228,2051,1768,786,3083,785,639,893,1858,1070,3129,1727,1668.0833333333333
2205,2014,2037,1146,2872,1000,741,767,2132,1279,2928,1074,1682.9166666666667
2628,1583,1713,1079,2079,1155,655,515,2001,1913,2653,1703,1639.75
1923,1963,1559,1243,2462,527,1088,696,2001,1547,2430,1215,1554.5
2168,1480,1768,1423,3045,874,769,522,1525,1434,2178,1666,1571
1834,1653,1576,1436,2982,1004,574,886,2078,1259,2059,1169,1542.5
