60,120,180,240,300,360
187.36363636363637,110.83333333333333,87.16666666666667,76.75,50.166666666666664,65.41666666666667
151.1818181818182,81.5,88.83333333333333,77.41666666666667,71.58333333333333,62.916666666666664
138.54545454545453,65.91666666666667,89.66666666666667,69.41666666666667,83.66666666666667,71.91666666666667
180.9090909090909,101.91666666666667,91.41666666666667,74.41666666666667,42.333333333333336,78.75
199.1818181818182,88.66666666666667,70.33333333333333,63.333333333333336,73.33333333333333,74.25
169.36363636363637,111.41666666666667,80.91666666666667,49.0,53.583333333333336,76.83333333333333
262.3636363636364,122.0,99.25,98.08333333333333,79.33333333333333,92.25
203.0,126.66666666666667,88.41666666666667,68.91666666666667,131.25,100.5
238.45454545454547,91.58333333333333,151.83333333333334,101.41666666666667,106.75,100.66666666666667
312.27272727272725,153.58333333333334,116.16666666666667,86.5,87.83333333333333,124.83333333333333
383.3636363636364,183.75,156.0,102.33333333333333,83.83333333333333,96.91666666666667
347.45454545454544,162.16666666666666,155.33333333333334,123.41666666666667,114.58333333333333,139.16666666666666
439.09090909090907,152.33333333333334,223.58333333333334,121.58333333333333,131.5,167.83333333333334
379.54545454545456,136.5,194.91666666666666,157.16666666666666,139.08333333333334,83.08333333333333
343.90909090909093,118.25,195.58333333333334,149.0,118.75,176.33333333333334
340.54545454545456,173.25,139.16666666666666,181.16666666666666,130.5,213.58333333333334
384.09090909090907,205.41666666666666,192.0,159.58333333333334,136.33333333333334,194.0
409.8181818181818,241.58333333333334,197.16666666666666,212.5,110.83333333333333,192.91666666666666
385.09090909090907,224.33333333333334,215.41666666666666,199.75,141.08333333333334,210.0
424.09090909090907,226.33333333333334,267.3333333333333,218.16666666666666,171.41666666666666,169.66666666666666
455.27272727272725,180.91666666666666,230.83333333333334,276.3333333333333,173.33333333333334,264.8333333333333
458.0,202.25,252.5,278.6666666666667,123.83333333333333,247.25
505.54545454545456,225.41666666666666,234.75,237.66666666666666,168.08333333333334,235.08333333333334
466.1818181818182,257.9166666666667,268.9166666666667,273.0,165.75,182.75
441.09090909090907,312.5,239.66666666666666,272.3333333333333,230.58333333333334,262.5
594.0909090909091,269.6666666666667,291.4166666666667,219.66666666666666,198.33333333333334,227.66666666666666
603.5454545454545,322.0833333333333,295.9166666666667,244.83333333333334,207.75,204.66666666666666
472.8181818181818,356.75,278.1666666666667,312.1666666666667,218.08333333333334,195.75
574.8181818181819,294.6666666666667,256.6666666666667,282.75,185.5,261.1666666666667
632.6363636363636,234.33333333333334,275.0833333333333,281.3333333333333,255.75,224.5
637.5454545454545,281.25,164.33333333333334,315.75,247.25,238.25
563.1818181818181,326.1666666666667,196.33333333333334,337.0833333333333,282.5833333333333,246.5
633.1818181818181,325.3333333333333,292.9166666666667,316.8333333333333,291.75,255.5
536.1818181818181,340.3333333333333,232.25,332.3333333333333,271.9166666666667,280.3333333333333
571.7272727272727,324.5833333333333,334.4166666666667,396.5,268.9166666666667,239.41666666666666
669.0,317.0,312.0,335.5833333333333,282.9166666666667,294.1666666666667
706.5454545454545,395.9166666666667,351.75,353.3333333333333,283.6666666666667,298.3333333333333
604.9090909090909,457.1666666666667,288.5833333333333,387.0833333333333,279.9166666666667,218.66666666666666
675.5454545454545,434.0,348.0,350.5833333333333,262.1666666666667,383.3333333333333
746.0909090909091,374.9166666666667,247.25,379.5,289.6666666666667,307.1666666666667
